mask_case,planner,video,frame,key,runtime_ms,planner_path_source,has_path,inside_gt_ratio,mean_gt_clearance_px,mean_center_error_px,forward_span_px,heading_deg,path_points
baseline_raw,bev_dt_nearfield,IMG_1921,frame_001002,IMG_1921/frame_001002,1886.8506999860983,dt_ridge,1.0,1.0,162.78814697265625,47.863013698630134,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1921,frame_001002,IMG_1921/frame_001002,76.76169998012483,fallback_centerline,1.0,1.0,135.4075164794922,37.3875,403.0,-8.74616226255521,80.0
baseline_raw,img_dt,IMG_1921,frame_001002,IMG_1921/frame_001002,123.29630000749603,img_dt,1.0,1.0,188.62936401367188,25.975,447.0,3.4587243188064174,60.0
baseline_raw,img_midpoint,IMG_1921,frame_001002,IMG_1921/frame_001002,2.8677999798674136,img_midpoint,1.0,1.0,196.35447692871094,6.45,439.0,17.38986809702997,30.0
candidate_confhold,bev_dt_full,IMG_1921,frame_001002,IMG_1921/frame_001002,1257.6419999822974,dt_ridge,1.0,1.0,150.47837829589844,42.41358024691358,408.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_001002,IMG_1921/frame_001002,1962.6744000124745,dt_ridge,1.0,1.0,162.78814697265625,47.863013698630134,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1921,frame_001002,IMG_1921/frame_001002,85.63549999962561,fallback_centerline,1.0,1.0,135.52713012695312,36.45625,404.0,-8.951070641679765,80.0
candidate_confhold,img_dt,IMG_1921,frame_001002,IMG_1921/frame_001002,121.33100000210106,img_dt,1.0,1.0,165.85302734375,26.492753623188406,515.0,3.086489263781074,69.0
candidate_confhold,img_midpoint,IMG_1921,frame_001002,IMG_1921/frame_001002,2.2213000047486275,img_midpoint,1.0,0.9428571462631226,168.97030639648438,6.985714285714286,515.0,14.54383399345571,35.0
oracle_gt,bev_dt_full,IMG_1921,frame_001876,IMG_1921/frame_001876,1559.9493999907281,dt_ridge,1.0,1.0,159.61891174316406,24.833333333333332,396.0,-28.97102169372329,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_001876,IMG_1921/frame_001876,2268.914699991001,dt_ridge,1.0,1.0,133.76658630371094,57.108108108108105,394.0,-19.290046219188735,74.0
oracle_gt,bev_graph,IMG_1921,frame_001876,IMG_1921/frame_001876,66.81479999679141,fallback_centerline,1.0,1.0,107.2947006225586,75.97916666666667,388.0,-13.547938988000494,72.0
oracle_gt,img_dt,IMG_1921,frame_001876,IMG_1921/frame_001876,116.54219997581095,img_dt,1.0,1.0,185.33892822265625,63.2109375,477.0,-11.659292653522998,64.0
oracle_gt,img_midpoint,IMG_1921,frame_001876,IMG_1921/frame_001876,2.5529999984428287,img_midpoint,1.0,1.0,169.56686401367188,3.338709677419355,454.0,5.648247373735264,31.0
baseline_raw,bev_dt_full,IMG_1921,frame_001876,IMG_1921/frame_001876,1423.8187999872025,dt_ridge,1.0,1.0,160.2872314453125,26.487654320987655,395.0,-28.97102169372329,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_001876,IMG_1921/frame_001876,2061.43850000808,dt_ridge,1.0,1.0,135.61004638671875,47.98026315789474,395.0,-18.85315876441911,76.0
baseline_raw,bev_graph,IMG_1921,frame_001876,IMG_1921/frame_001876,74.47749999118969,fallback_centerline,1.0,1.0,108.83942413330078,75.21126760563381,387.0,-13.547938988000494,71.0
baseline_raw,img_dt,IMG_1921,frame_001876,IMG_1921/frame_001876,109.26050000125542,img_dt,1.0,1.0,199.83258056640625,65.54237288135593,439.0,-10.738897100905442,59.0
baseline_raw,img_midpoint,IMG_1921,frame_001876,IMG_1921/frame_001876,2.123300015227869,img_midpoint,1.0,1.0,174.8058624267578,3.5166666666666666,439.0,5.336320097391443,30.0
candidate_confhold,bev_dt_full,IMG_1921,frame_001876,IMG_1921/frame_001876,1490.086000005249,dt_ridge,1.0,1.0,159.51536560058594,24.77777777777778,396.0,-28.97102169372329,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_001876,IMG_1921/frame_001876,2255.10559999384,dt_ridge,1.0,1.0,134.24415588378906,55.91891891891892,394.0,-19.290046219188735,74.0
candidate_confhold,bev_graph,IMG_1921,frame_001876,IMG_1921/frame_001876,77.03819999005646,fallback_centerline,1.0,1.0,107.54695129394531,75.78472222222223,388.0,-13.600542516658743,72.0
candidate_confhold,img_dt,IMG_1921,frame_001876,IMG_1921/frame_001876,112.27189999772236,img_dt,1.0,1.0,188.13844299316406,64.10317460317461,469.0,-11.368219106520934,63.0
candidate_confhold,img_midpoint,IMG_1921,frame_001876,IMG_1921/frame_001876,2.1806999866385013,img_midpoint,1.0,1.0,169.6829833984375,3.1129032258064515,454.0,6.271077449501146,31.0
oracle_gt,bev_dt_full,IMG_1921,frame_002814,IMG_1921/frame_002814,1376.5094999980647,dt_ridge,1.0,1.0,148.0575408935547,76.9753086419753,382.0,-7.973983450297686,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_002814,IMG_1921/frame_002814,1853.4214999817777,dt_ridge,1.0,1.0,138.5357666015625,78.06493506493507,391.0,-11.046303447135092,77.0
oracle_gt,bev_graph,IMG_1921,frame_002814,IMG_1921/frame_002814,77.45539999450557,fallback_centerline,1.0,0.9436619877815247,119.148193359375,81.20422535211267,385.0,-4.629234947797588,71.0
oracle_gt,img_dt,IMG_1921,frame_002814,IMG_1921/frame_002814,123.52940000710078,img_dt,1.0,1.0,181.7510986328125,112.20491803278688,454.0,34.69515353123397,61.0
oracle_gt,img_midpoint,IMG_1921,frame_002814,IMG_1921/frame_002814,2.1967999928165227,img_midpoint,1.0,1.0,152.37893676757812,6.6,439.0,1.8881880067409305,30.0
baseline_raw,bev_dt_full,IMG_1921,frame_002814,IMG_1921/frame_002814,1387.334999977611,dt_ridge,1.0,1.0,147.14495849609375,75.29629629629629,383.0,-6.931356798315828,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_002814,IMG_1921/frame_002814,1741.6280999896117,dt_ridge,1.0,1.0,141.10850524902344,76.31818181818181,391.0,-9.981829287733165,77.0
baseline_raw,bev_graph,IMG_1921,frame_002814,IMG_1921/frame_002814,78.01209998433478,fallback_centerline,1.0,0.9166666865348816,117.26589965820312,82.34722222222223,387.0,-4.6106493186606095,72.0
baseline_raw,img_dt,IMG_1921,frame_002814,IMG_1921/frame_002814,127.09799999720417,img_dt,1.0,1.0,186.72879028320312,110.87288135593221,439.0,34.81484015409869,59.0
baseline_raw,img_midpoint,IMG_1921,frame_002814,IMG_1921/frame_002814,2.1795999782625586,img_midpoint,1.0,1.0,157.0467529296875,5.879310344827586,424.0,0.34308439952352937,29.0
candidate_confhold,bev_dt_full,IMG_1921,frame_002814,IMG_1921/frame_002814,1433.3102999953553,dt_ridge,1.0,1.0,148.16143798828125,77.19135802469135,381.0,-7.973983450297686,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_002814,IMG_1921/frame_002814,1851.0977000114508,dt_ridge,1.0,1.0,140.02774047851562,77.2987012987013,391.0,-11.046303447135092,77.0
candidate_confhold,bev_graph,IMG_1921,frame_002814,IMG_1921/frame_002814,75.03480001469143,fallback_centerline,1.0,0.9436619877815247,119.148193359375,81.19014084507042,385.0,-4.629234947797588,71.0
candidate_confhold,img_dt,IMG_1921,frame_002814,IMG_1921/frame_002814,128.37459999718703,img_dt,1.0,1.0,184.69786071777344,112.31666666666666,447.0,34.48179297817163,60.0
candidate_confhold,img_midpoint,IMG_1921,frame_002814,IMG_1921/frame_002814,2.131300017936155,img_midpoint,1.0,1.0,152.5050811767578,6.633333333333334,439.0,2.5168756569395163,30.0
oracle_gt,bev_dt_full,IMG_1921,frame_003800,IMG_1921/frame_003800,1151.7466999939643,dt_ridge,1.0,1.0,155.1700897216797,21.506172839506174,409.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_003800,IMG_1921/frame_003800,2002.0134000224061,dt_ridge,1.0,1.0,168.23899841308594,23.602739726027398,393.0,-11.040940180323732,73.0
oracle_gt,bev_graph,IMG_1921,frame_003800,IMG_1921/frame_003800,1255.8987000084016,dt_corridor,1.0,1.0,147.5292205810547,24.405882352941177,414.0,-10.7842978675626,85.0
oracle_gt,img_dt,IMG_1921,frame_003800,IMG_1921/frame_003800,121.47789998562075,img_dt,1.0,0.9830508232116699,199.72193908691406,35.33898305084746,439.0,12.004775557721116,59.0
oracle_gt,img_midpoint,IMG_1921,frame_003800,IMG_1921/frame_003800,2.6182000001426786,img_midpoint,1.0,1.0,197.75079345703125,6.172413793103448,424.0,29.633914787176625,29.0
baseline_raw,bev_dt_full,IMG_1921,frame_003800,IMG_1921/frame_003800,1277.2196999867447,dt_ridge,1.0,1.0,154.60067749023438,23.512345679012345,407.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_003800,IMG_1921/frame_003800,1873.2278000097722,dt_ridge,1.0,1.0,168.23899841308594,23.602739726027398,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1921,frame_003800,IMG_1921/frame_003800,78.03119998425245,fallback_skeleton,1.0,1.0,146.28285217285156,32.33870967741935,418.0,-6.859760005525811,93.0
baseline_raw,img_dt,IMG_1921,frame_003800,IMG_1921/frame_003800,117.18200001632795,img_dt,1.0,1.0,206.00918579101562,24.887931034482758,431.0,15.42216131873867,58.0
baseline_raw,img_midpoint,IMG_1921,frame_003800,IMG_1921/frame_003800,2.0631999941542745,img_midpoint,1.0,1.0,201.29409790039062,14.793103448275861,424.0,18.228849785537886,29.0
candidate_confhold,bev_dt_full,IMG_1921,frame_003800,IMG_1921/frame_003800,1147.9799000080675,dt_ridge,1.0,1.0,154.8594512939453,22.123456790123456,409.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_003800,IMG_1921/frame_003800,2010.032999998657,dt_ridge,1.0,1.0,168.23899841308594,23.602739726027398,393.0,-11.040940180323732,73.0
candidate_confhold,bev_graph,IMG_1921,frame_003800,IMG_1921/frame_003800,83.76400000997819,fallback_skeleton,1.0,1.0,128.57131958007812,30.077981651376145,439.0,-7.346044834819984,109.0
candidate_confhold,img_dt,IMG_1921,frame_003800,IMG_1921/frame_003800,121.50089998613112,img_dt,1.0,1.0,206.21676635742188,29.68103448275862,431.0,13.881180843763383,58.0
candidate_confhold,img_midpoint,IMG_1921,frame_003800,IMG_1921/frame_003800,2.1183000062592328,img_midpoint,1.0,1.0,199.25506591796875,7.275862068965517,424.0,26.427651489592698,29.0
oracle_gt,bev_dt_full,IMG_1921,frame_004690,IMG_1921/frame_004690,1222.4033999955282,dt_ridge,1.0,1.0,139.43702697753906,110.1604938271605,406.0,-24.97909112190953,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_004690,IMG_1921/frame_004690,1628.8396999880206,dt_ridge,1.0,1.0,150.26422119140625,97.15584415584415,395.0,-27.91976642810862,77.0
oracle_gt,bev_graph,IMG_1921,frame_004690,IMG_1921/frame_004690,1288.1257999979425,dt_corridor,1.0,1.0,141.5297393798828,107.35625,402.0,-24.97909112190953,80.0
oracle_gt,img_dt,IMG_1921,frame_004690,IMG_1921/frame_004690,161.49850000510924,img_dt,1.0,1.0,166.2509765625,64.04411764705883,507.0,-1.6846843178962914,68.0
oracle_gt,img_midpoint,IMG_1921,frame_004690,IMG_1921/frame_004690,2.363399980822578,img_midpoint,1.0,1.0,154.6942901611328,24.455882352941178,500.0,-26.214979487404577,34.0
baseline_raw,bev_dt_full,IMG_1921,frame_004690,IMG_1921/frame_004690,1740.8574000000954,dt_ridge,1.0,1.0,174.2337188720703,64.70370370370371,396.0,-42.03176597012828,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_004690,IMG_1921/frame_004690,1529.1567999811377,dt_ridge,1.0,1.0,145.2516632080078,104.15789473684211,395.0,-26.07950534706986,76.0
baseline_raw,bev_graph,IMG_1921,frame_004690,IMG_1921/frame_004690,1829.8894000181463,dt_corridor,1.0,1.0,177.03854370117188,62.550632911392405,390.0,-42.9954659678941,79.0
baseline_raw,img_dt,IMG_1921,frame_004690,IMG_1921/frame_004690,124.6718000038527,img_dt,1.0,1.0,189.59661865234375,55.956896551724135,431.0,-3.617333136882153,58.0
baseline_raw,img_midpoint,IMG_1921,frame_004690,IMG_1921/frame_004690,2.1579999884124845,img_midpoint,1.0,1.0,180.61782836914062,34.189655172413794,424.0,3.0848123304975923,29.0
candidate_confhold,bev_dt_full,IMG_1921,frame_004690,IMG_1921/frame_004690,1162.3464000003878,dt_ridge,1.0,1.0,135.85891723632812,112.95679012345678,406.0,-24.047152052246883,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_004690,IMG_1921/frame_004690,1693.8009000150487,dt_ridge,1.0,1.0,145.2516632080078,104.15789473684211,395.0,-26.07950534706986,76.0
candidate_confhold,bev_graph,IMG_1921,frame_004690,IMG_1921/frame_004690,1317.9761999926995,dt_corridor,1.0,1.0,131.201416015625,120.56875,403.0,-24.047152052246883,80.0
candidate_confhold,img_dt,IMG_1921,frame_004690,IMG_1921/frame_004690,157.3027000122238,img_dt,1.0,1.0,168.15948486328125,47.1044776119403,500.0,-1.7445098415889109,67.0
candidate_confhold,img_midpoint,IMG_1921,frame_004690,IMG_1921/frame_004690,2.3188999912235886,img_midpoint,1.0,0.9696969985961914,159.1528778076172,27.560606060606062,484.0,-15.32892172730558,33.0
oracle_gt,bev_dt_full,IMG_1921,frame_005628,IMG_1921/frame_005628,1250.5795000179205,dt_ridge,1.0,1.0,168.1116485595703,62.53086419753087,388.0,-42.288016532555055,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_005628,IMG_1921/frame_005628,1804.0816999855451,dt_ridge,1.0,1.0,126.05427551269531,103.8625,396.0,-35.008956579831,80.0
oracle_gt,bev_graph,IMG_1921,frame_005628,IMG_1921/frame_005628,1293.5689000005368,dt_corridor,1.0,1.0,165.02413940429688,60.433734939759034,394.0,-40.309315544265154,83.0
oracle_gt,img_dt,IMG_1921,frame_005628,IMG_1921/frame_005628,93.66109999245964,img_dt,1.0,1.0,168.950439453125,33.15942028985507,515.0,-10.280128705194585,69.0
oracle_gt,img_midpoint,IMG_1921,frame_005628,IMG_1921/frame_005628,2.4565000203438103,img_midpoint,1.0,1.0,172.0373077392578,4.588235294117647,500.0,7.518426879442183,34.0
baseline_raw,bev_dt_full,IMG_1921,frame_005628,IMG_1921/frame_005628,1321.958899992751,dt_ridge,1.0,1.0,166.54974365234375,68.92592592592592,388.0,-42.288016532555055,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_005628,IMG_1921/frame_005628,2431.486899993615,dt_ridge,1.0,1.0,115.96067810058594,115.72151898734177,395.0,-30.5537091576472,79.0
baseline_raw,bev_graph,IMG_1921,frame_005628,IMG_1921/frame_005628,68.1025999947451,fallback_skeleton,1.0,0.935251772403717,95.3137435913086,70.25539568345324,444.0,-34.5240083331057,139.0
baseline_raw,img_dt,IMG_1921,frame_005628,IMG_1921/frame_005628,141.1943999992218,img_dt,1.0,1.0,163.77874755859375,38.53623188405797,515.0,-8.914926957147866,69.0
baseline_raw,img_midpoint,IMG_1921,frame_005628,IMG_1921/frame_005628,2.2584999969694763,img_midpoint,1.0,1.0,175.68919372558594,21.941176470588236,500.0,-1.7445098415889109,34.0
candidate_confhold,bev_dt_full,IMG_1921,frame_005628,IMG_1921/frame_005628,1223.8692000100855,dt_ridge,1.0,1.0,168.48260498046875,63.72839506172839,388.0,-42.288016532555055,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_005628,IMG_1921/frame_005628,1861.7190000077244,dt_ridge,1.0,1.0,123.9089126586914,106.05625,396.0,-34.20882801375256,80.0
candidate_confhold,bev_graph,IMG_1921,frame_005628,IMG_1921/frame_005628,28.533600008813664,fallback_centerline,1.0,1.0,61.50346374511719,156.31756756756758,391.0,-13.453235306455397,74.0
candidate_confhold,img_dt,IMG_1921,frame_005628,IMG_1921/frame_005628,97.72240000893362,img_dt,1.0,1.0,164.00546264648438,38.84057971014493,515.0,-8.914926957147866,69.0
candidate_confhold,img_midpoint,IMG_1921,frame_005628,IMG_1921/frame_005628,2.0536999800242484,img_midpoint,1.0,1.0,172.6999053955078,5.970588235294118,500.0,9.226344219776179,34.0
oracle_gt,bev_dt_full,IMG_1921,frame_006665,IMG_1921/frame_006665,568.9463999879081,dt_ridge,1.0,1.0,112.68548583984375,24.858024691358025,409.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1921,frame_006665,IMG_1921/frame_006665,704.8401000211015,dt_ridge,1.0,1.0,123.37885284423828,24.301369863013697,393.0,-11.982913812323314,73.0
oracle_gt,bev_graph,IMG_1921,frame_006665,IMG_1921/frame_006665,626.522800012026,dt_corridor,1.0,1.0,108.64103698730469,23.794117647058822,414.0,-10.7842978675626,85.0
oracle_gt,img_dt,IMG_1921,frame_006665,IMG_1921/frame_006665,66.651200002525,img_dt,1.0,1.0,158.83718872070312,6.155172413793103,431.0,13.881180843763383,58.0
oracle_gt,img_midpoint,IMG_1921,frame_006665,IMG_1921/frame_006665,2.262000023620203,img_midpoint,1.0,1.0,161.57469177246094,3.7758620689655173,424.0,-1.3720916494606148,29.0
baseline_raw,bev_dt_full,IMG_1921,frame_006665,IMG_1921/frame_006665,851.8551999877673,dt_ridge,1.0,1.0,109.60582733154297,29.895061728395063,408.0,-10.974382696753661,81.0
baseline_raw,bev_dt_nearfield,IMG_1921,frame_006665,IMG_1921/frame_006665,1418.7132000224665,dt_ridge,1.0,1.0,121.29053497314453,26.95205479452055,393.0,-11.040940180323732,73.0
baseline_raw,bev_graph,IMG_1921,frame_006665,IMG_1921/frame_006665,955.0802999874577,dt_corridor,1.0,1.0,105.60490417480469,28.958823529411763,413.0,-10.7842978675626,85.0
baseline_raw,img_dt,IMG_1921,frame_006665,IMG_1921/frame_006665,83.25610001338646,img_dt,1.0,1.0,158.93321228027344,9.201754385964913,424.0,16.667763039626976,57.0
baseline_raw,img_midpoint,IMG_1921,frame_006665,IMG_1921/frame_006665,1.9613999756984413,img_midpoint,1.0,1.0,150.8714141845703,26.107142857142858,409.0,-8.849258470701056,28.0
candidate_confhold,bev_dt_full,IMG_1921,frame_006665,IMG_1921/frame_006665,577.1611999953166,dt_ridge,1.0,1.0,112.78511047363281,24.462962962962962,409.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1921,frame_006665,IMG_1921/frame_006665,701.4563999837264,dt_ridge,1.0,1.0,123.37885284423828,24.301369863013697,393.0,-11.982913812323314,73.0
candidate_confhold,bev_graph,IMG_1921,frame_006665,IMG_1921/frame_006665,630.0055000174325,dt_corridor,1.0,1.0,108.70794677734375,23.276470588235295,414.0,-10.7842978675626,85.0
candidate_confhold,img_dt,IMG_1921,frame_006665,IMG_1921/frame_006665,71.34910000604577,img_dt,1.0,1.0,160.48023986816406,4.5,431.0,13.881180843763383,58.0
candidate_confhold,img_midpoint,IMG_1921,frame_006665,IMG_1921/frame_006665,2.1360000246204436,img_midpoint,1.0,1.0,160.94427490234375,4.431034482758621,424.0,-0.34308439952352937,29.0
oracle_gt,bev_dt_full,IMG_1922,frame_000036,IMG_1922/frame_000036,1363.2637999835424,dt_ridge,1.0,1.0,113.8631362915039,171.19753086419752,367.0,-10.974382696753661,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_000036,IMG_1922/frame_000036,1349.0301999845542,dt_ridge,1.0,1.0,113.8631362915039,171.19753086419752,367.0,-10.974382696753661,81.0
oracle_gt,bev_graph,IMG_1922,frame_000036,IMG_1922/frame_000036,79.26460000453517,fallback_skeleton,1.0,0.8030303120613098,55.09302520751953,122.98484848484848,449.0,-26.819132790969228,198.0
oracle_gt,img_dt,IMG_1922,frame_000036,IMG_1922/frame_000036,160.53319998900406,img_dt,1.0,0.9677419066429138,166.88479614257812,208.91129032258064,462.0,71.01445859981227,62.0
oracle_gt,img_midpoint,IMG_1922,frame_000036,IMG_1922/frame_000036,2.447000006213784,img_midpoint,1.0,0.9032257795333862,151.63916015625,22.661290322580644,454.0,18.24585452757825,31.0
baseline_raw,bev_dt_full,IMG_1922,frame_000036,IMG_1922/frame_000036,1704.4650000170805,dt_ridge,1.0,0.3086419701576233,50.1885871887207,369.35185185185185,334.0,-83.71522001584043,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_000036,IMG_1922/frame_000036,1683.5759000096004,dt_ridge,1.0,0.395061731338501,51.218563079833984,349.91358024691357,362.0,-79.7186065710674,81.0
baseline_raw,bev_graph,IMG_1922,frame_000036,IMG_1922/frame_000036,1750.3984000068158,dt_corridor,1.0,0.44594594836235046,78.38017272949219,311.94594594594594,305.0,-82.6416009112463,74.0
baseline_raw,img_dt,IMG_1922,frame_000036,IMG_1922/frame_000036,238.8822000066284,img_dt,1.0,0.4385964870452881,14.471780776977539,340.0438596491228,424.0,-33.84812444783821,57.0
baseline_raw,img_midpoint,IMG_1922,frame_000036,IMG_1922/frame_000036,2.243299997644499,img_midpoint,1.0,0.9655172228813171,90.18856048583984,236.18965517241378,424.0,0.0,29.0
candidate_confhold,bev_dt_full,IMG_1922,frame_000036,IMG_1922/frame_000036,1298.729399975855,dt_ridge,1.0,1.0,112.92058563232422,150.80246913580248,369.0,-10.974382696753661,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_000036,IMG_1922/frame_000036,1276.451600017026,dt_ridge,1.0,1.0,112.92058563232422,150.80246913580248,369.0,-10.974382696753661,81.0
candidate_confhold,bev_graph,IMG_1922,frame_000036,IMG_1922/frame_000036,76.53789999312721,fallback_skeleton,1.0,0.8010203838348389,55.04313278198242,124.79591836734694,449.0,-24.946956644340535,196.0
candidate_confhold,img_dt,IMG_1922,frame_000036,IMG_1922/frame_000036,164.3941999936942,img_dt,1.0,0.9677419066429138,164.7407989501953,203.16935483870967,462.0,70.64100582430528,62.0
candidate_confhold,img_midpoint,IMG_1922,frame_000036,IMG_1922/frame_000036,2.211899991380051,img_midpoint,1.0,0.9354838728904724,152.2379608154297,26.14516129032258,454.0,17.38986809702997,31.0
oracle_gt,bev_dt_full,IMG_1922,frame_001124,IMG_1922/frame_001124,1032.6405000232626,dt_ridge,1.0,1.0,128.6263427734375,28.555555555555557,401.0,-22.231315180102584,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_001124,IMG_1922/frame_001124,1383.34929998382,dt_ridge,1.0,1.0,125.30365753173828,44.28,394.0,-19.550054325048063,75.0
oracle_gt,bev_graph,IMG_1922,frame_001124,IMG_1922/frame_001124,79.76200000848621,fallback_centerline,1.0,0.9459459185600281,96.71946716308594,63.304054054054056,392.0,-13.50426451651494,74.0
oracle_gt,img_dt,IMG_1922,frame_001124,IMG_1922/frame_001124,86.70240000355989,img_dt,1.0,1.0,177.29928588867188,34.6271186440678,439.0,0.0,59.0
oracle_gt,img_midpoint,IMG_1922,frame_001124,IMG_1922/frame_001124,2.287099981913343,img_midpoint,1.0,1.0,174.5185546875,5.620689655172414,424.0,0.34308439952352937,29.0
baseline_raw,bev_dt_full,IMG_1922,frame_001124,IMG_1922/frame_001124,1937.1524000016507,dt_ridge,1.0,0.5185185074806213,105.94589233398438,297.61728395061726,311.0,-85.31812176360104,81.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_001124,IMG_1922/frame_001124,1586.8749000073876,dt_ridge,1.0,1.0,121.6578598022461,49.50675675675676,394.0,-18.009492933665104,74.0
baseline_raw,bev_graph,IMG_1922,frame_001124,IMG_1922/frame_001124,1832.9511000192724,dt_corridor,1.0,0.5753424763679504,117.68888092041016,302.67123287671234,271.0,-86.23066651184986,73.0
baseline_raw,img_dt,IMG_1922,frame_001124,IMG_1922/frame_001124,150.91600001323968,img_dt,1.0,0.8500000238418579,136.91366577148438,98.075,447.0,-15.653922792794607,60.0
baseline_raw,img_midpoint,IMG_1922,frame_001124,IMG_1922/frame_001124,2.670599991688505,img_midpoint,1.0,0.8666666746139526,158.52288818359375,54.03333333333333,439.0,17.102728969052375,30.0
candidate_confhold,bev_dt_full,IMG_1922,frame_001124,IMG_1922/frame_001124,1036.1310000007506,dt_ridge,1.0,1.0,128.4767303466797,29.358024691358025,402.0,-21.644435140713995,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_001124,IMG_1922/frame_001124,1487.7932999806944,dt_ridge,1.0,1.0,128.23825073242188,39.4,394.0,-19.550054325048063,75.0
candidate_confhold,bev_graph,IMG_1922,frame_001124,IMG_1922/frame_001124,86.75059999222867,fallback_centerline,1.0,0.9459459185600281,96.66820526123047,63.38513513513514,392.0,-13.50426451651494,74.0
candidate_confhold,img_dt,IMG_1922,frame_001124,IMG_1922/frame_001124,87.72130002034828,img_dt,1.0,0.9833333492279053,174.25636291503906,34.36666666666667,447.0,0.0,60.0
candidate_confhold,img_midpoint,IMG_1922,frame_001124,IMG_1922/frame_001124,2.4550000089220703,img_midpoint,1.0,1.0,168.1941680908203,7.166666666666667,439.0,1.2590452071752678,30.0
oracle_gt,bev_dt_full,IMG_1922,frame_002239,IMG_1922/frame_002239,1090.3866000007838,dt_ridge,1.0,1.0,106.10696411132812,79.79012345679013,355.0,-53.20470619156869,81.0
oracle_gt,bev_dt_nearfield,IMG_1922,frame_002239,IMG_1922/frame_002239,1099.6051999973133,dt_ridge,1.0,1.0,106.10696411132812,79.79012345679013,355.0,-53.20470619156869,81.0
oracle_gt,bev_graph,IMG_1922,frame_002239,IMG_1922/frame_002239,1118.7732000253163,dt_corridor,1.0,1.0,108.24266052246094,80.37179487179488,354.0,-54.48418248148344,78.0
oracle_gt,img_dt,IMG_1922,frame_002239,IMG_1922/frame_002239,104.1618000017479,img_dt,1.0,1.0,152.45098876953125,66.32291666666667,356.0,-14.036243467926479,48.0
oracle_gt,img_midpoint,IMG_1922,frame_002239,IMG_1922/frame_002239,2.476199995726347,img_midpoint,1.0,1.0,129.02859497070312,24.5625,348.0,44.36104010100837,24.0
baseline_raw,bev_dt_full,IMG_1922,frame_002239,IMG_1922/frame_002239,374.4579999765847,dt_ridge,1.0,1.0,135.984130859375,80.24324324324324,265.0,-31.299601334628537,37.0
baseline_raw,bev_dt_nearfield,IMG_1922,frame_002239,IMG_1922/frame_002239,373.7026999879163,dt_ridge,1.0,1.0,135.984130859375,80.24324324324324,265.0,-31.299601334628537,37.0
baseline_raw,bev_graph,IMG_1922,frame_002239,IMG_1922/frame_002239,23.118100012652576,fallback_skeleton,1.0,1.0,169.56161499023438,99.5,184.0,-42.954591511112774,22.0
baseline_raw,img_dt,IMG_1922,frame_002239,IMG_1922/frame_002239,80.77940001385286,img_dt,1.0,1.0,171.8026580810547,60.18571428571428,257.0,5.9245819819824925,35.0
baseline_raw,img_midpoint,IMG_1922,frame_002239,IMG_1922/frame_002239,1.9213000196032226,img_midpoint,1.0,1.0,164.461181640625,39.888888888888886,257.0,0.0,18.0
candidate_confhold,bev_dt_full,IMG_1922,frame_002239,IMG_1922/frame_002239,1013.6242000153288,dt_ridge,1.0,1.0,104.67322540283203,77.83333333333333,356.0,-51.04409216224111,81.0
candidate_confhold,bev_dt_nearfield,IMG_1922,frame_002239,IMG_1922/frame_002239,1022.8576000081375,dt_ridge,1.0,1.0,104.67322540283203,77.83333333333333,356.0,-51.04409216224111,81.0
candidate_confhold,bev_graph,IMG_1922,frame_002239,IMG_1922/frame_002239,1076.759999996284,dt_corridor,1.0,1.0,106.66371154785156,81.16666666666667,355.0,-52.326406660169546,78.0
candidate_confhold,img_dt,IMG_1922,frame_002239,IMG_1922/frame_002239,107.38569998648018,img_dt,1.0,1.0,153.03114318847656,69.09375,356.0,-17.35402463626132,48.0
