frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,3.074087619781494,2026-03-17T14:26:08.331116,2384.26,119.59,0.0,28.7,15.77,0.0,0.0,2572.64,0.0,-3.24,-3.24,STRAIGHT,1.5,1.5,"CMD,-3.2,1.50",4.0,-0.2379,0.659,-8.355,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,284.2,145,9,dijkstra,fallback_centerline,0.35981,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,107699,2626
1,3.2526326179504395,2026-03-17T14:26:08.509661,2.87,37.42,4.0,32.57,15.16,0.0,0.0,120.13,5.63,-5.4,-4.32,STRAIGHT,1.5,1.5,"CMD,-4.3,1.50",4.0,-0.2379,0.659,-8.355,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,2,341.9,131,5,dijkstra,endpoint_arc,0.35814,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,305345,107699,2626
2,3.5006535053253174,2026-03-17T14:26:08.757682,91.61,38.87,8.56,35.8,13.28,0.0,0.0,220.33,4.69,-6.839,-5.4,STRAIGHT,1.5,1.5,"CMD,-5.4,1.50",4.0,-0.2379,0.659,-8.355,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,332.3,156,9,dijkstra,fallback_centerline,0.35781,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,107234,2363
3,3.7362539768218994,2026-03-17T14:26:08.993282,82.53,38.89,9.13,41.46,13.18,0.0,0.0,214.21,4.53,-7.799,-6.839,STRAIGHT,1.5,1.5,"CMD,-6.8,1.50",4.0,-0.2379,0.659,-8.355,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,2,365.5,149,6,dijkstra,endpoint_arc,0.35434,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,106242,2363
4,3.954357385635376,2026-03-17T14:26:09.211385,76.62,38.31,9.01,34.09,12.41,0.0,0.0,198.09,4.54,-8.324,-7.799,STRAIGHT,1.5,1.5,"CMD,-7.8,1.50",4.0,-0.2293,0.647,-8.675,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,330.7,160,5,dijkstra,fallback_centerline,0.34514,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,103401,2153
5,4.187468767166138,2026-03-17T14:26:09.444497,83.0,38.25,8.28,44.66,17.04,0.0,0.0,214.15,4.49,-8.674,-8.324,STRAIGHT,1.5,1.5,"CMD,-8.3,1.50",4.0,-0.2293,0.647,-8.675,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,650.7,165,4,dijkstra,fallback_skeleton,0.35159,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,105351,2147
6,4.414631605148315,2026-03-17T14:26:09.671660,78.23,37.13,7.53,32.69,19.18,0.0,0.0,201.3,4.48,-8.907,-8.674,STRAIGHT,1.5,1.5,"CMD,-8.7,1.50",4.0,-0.2293,0.647,-8.675,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,658.2,165,4,dijkstra,fallback_skeleton,0.34798,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,104307,2247
7,4.657533168792725,2026-03-17T14:26:09.914561,78.78,37.17,9.12,41.82,14.88,0.0,0.0,216.58,4.42,-9.062,-8.907,STRAIGHT,1.5,1.5,"CMD,-8.9,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,678.4,156,4,dijkstra,fallback_skeleton,0.34407,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,102960,2300
8,4.797561168670654,2026-03-17T14:26:10.054589,0.88,40.57,4.78,30.3,11.97,0.0,0.0,117.25,4.64,-9.166,-9.062,STRAIGHT,1.5,1.5,"CMD,-9.1,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,22.382,0.153,1,1,1,1,1,594.8,145,2,dijkstra,fallback_skeleton,0.3464,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,103923,2300
9,4.947206020355225,2026-03-17T14:26:10.204234,1.0,37.17,4.98,44.12,14.71,0.0,0.0,128.18,4.8,-9.235,-9.166,STRAIGHT,1.5,1.5,"CMD,-9.2,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,22.308,0.191,1,1,1,1,1,618.5,156,2,dijkstra,fallback_skeleton,0.32837,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,98351,2300
10,5.097438335418701,2026-03-17T14:26:10.354466,1.0,38.45,6.98,36.2,11.01,0.0,0.0,123.64,4.94,-9.281,-9.235,STRAIGHT,1.5,1.5,"CMD,-9.2,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,24.093,0.198,1,1,1,1,1,620.9,171,2,dijkstra,fallback_skeleton,0.32566,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,97957,2300
11,5.324486494064331,2026-03-17T14:26:10.581515,78.42,36.36,9.61,42.56,11.26,0.0,0.0,207.92,4.89,-9.312,-9.281,STRAIGHT,1.5,1.5,"CMD,-9.3,1.50",4.0,-0.2293,0.647,-8.675,1,0.9196,0,NORMAL,26.949,0.151,1,1,1,1,1,702.7,172,5,dijkstra,fallback_skeleton,0.33405,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,268445,100129,2470
12,5.548521280288696,2026-03-17T14:26:10.805549,81.9,35.86,9.46,35.06,12.14,0.0,0.0,204.34,4.85,-9.332,-9.312,STRAIGHT,1.5,1.5,"CMD,-9.3,1.50",4.0,-0.2293,0.647,-8.675,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,1,693.9,164,5,dijkstra,fallback_skeleton,0.35027,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290871,104911,2312
13,5.7818827629089355,2026-03-17T14:26:11.038911,79.25,38.67,10.25,33.37,15.59,0.0,1.0,207.23,4.8,-11.885,-9.332,STRAIGHT,1.5,1.5,"CMD,-9.3,1.50",3.289,-0.4244,2.324,-1.965,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,1,674.8,168,4,dijkstra,fallback_skeleton,0.34655,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290413,103702,2564
14,6.019689559936523,2026-03-17T14:26:11.276718,84.07,35.88,12.0,34.86,16.99,0.0,0.0,215.83,4.75,-13.578,-11.885,STRAIGHT,1.5,1.5,"CMD,-11.9,1.50",3.295,-0.4236,2.328,-1.971,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,1,677.5,167,4,dijkstra,fallback_skeleton,0.3418,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,292563,102376,2347
15,6.15690279006958,2026-03-17T14:26:11.413931,1.0,37.2,5.14,30.67,11.0,0.0,0.0,113.33,4.87,-14.706,-13.578,LEFT,1.461,1.495,"CMD,-13.6,1.50",3.295,-0.4236,2.328,-1.971,1,0.9651,0,NORMAL,28.283,-0.337,1,1,1,1,1,294.6,166,3,dijkstra,fallback_centerline,0.34285,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,313839,103200,2347
16,6.297728776931763,2026-03-17T14:26:11.554757,1.0,34.88,6.0,33.21,12.29,0.0,0.0,116.58,4.96,-15.51,-14.706,LEFT,1.432,1.487,"CMD,-14.7,1.49",3.269,-0.4278,2.306,-1.956,1,0.9651,0,NORMAL,29.803,-0.353,1,1,1,1,1,293.8,157,2,dijkstra,fallback_centerline,0.32364,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,313839,97073,2347
17,6.4354774951934814,2026-03-17T14:26:11.692506,0.93,35.58,5.22,31.27,13.7,0.0,1.0,112.53,5.06,-16.084,-15.51,LEFT,1.412,1.476,"CMD,-15.5,1.48",3.25,-0.4308,2.291,-1.946,1,0.9651,0,NORMAL,30.69,-0.371,1,1,1,1,1,307.0,148,3,dijkstra,fallback_centerline,0.32535,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,313839,97305,2347
18,6.6800456047058105,2026-03-17T14:26:11.937074,83.83,38.2,11.2,32.19,15.79,0.0,0.0,218.58,4.99,-16.706,-16.084,LEFT,1.398,1.463,"CMD,-16.1,1.46",3.193,-0.45,2.204,-1.934,1,0.8782,0,NORMAL,29.983,-0.402,1,1,1,1,1,673.2,132,7,dijkstra,fallback_skeleton,0.31128,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278167,93202,2260
