frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
10,4.8324689865112305,2026-03-05T16:03:06.132232,89.04,34.96,9.04,31.97,1.0,0.0,0.0,216.97,4.76,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9814,0,NORMAL,2.359,0.204,0,1,118.7,155,9,1,20.0,truck,20.00,,,0,,,,890515,69939,2259
11,5.048500061035156,2026-03-05T16:03:06.348263,92.0,36.0,8.0,26.03,0.0,0.0,0.0,215.03,4.75,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9865,0,NORMAL,2.589,0.229,0,1,121.0,96,11,1,20.0,truck,20.00,,,0,,,,896866,69446,2187
12,5.275474786758423,2026-03-05T16:03:06.575238,87.0,33.0,9.04,39.96,1.0,0.0,0.0,226.97,4.71,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9823,0,NORMAL,5.697,0.336,0,1,168.9,163,9,1,20.0,truck,20.00,,,0,,,,908506,72893,2286
13,5.487478256225586,2026-03-05T16:03:06.787241,87.01,34.0,9.02,24.96,1.0,0.0,0.0,212.0,4.71,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9841,0,NORMAL,6.265,0.353,0,1,225.0,77,6,1,20.0,truck,20.00,,,0,,,,902280,68002,1680
14,5.706510066986084,2026-03-05T16:03:07.006273,86.0,33.01,7.0,35.99,1.03,0.0,0.0,219.03,4.7,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9644,0,NORMAL,6.879,0.386,0,1,125.6,90,10,1,20.0,truck,20.00,,,0,,,,934563,75212,2315
15,5.934485197067261,2026-03-05T16:03:07.234248,87.0,38.0,8.0,43.0,1.0,0.0,0.0,227.98,4.68,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9663,0,NORMAL,7.603,0.427,0,1,130.1,169,12,1,20.0,truck,20.00,,,0,,,,951757,86192,2977
16,6.1705029010772705,2026-03-05T16:03:07.470266,93.0,38.0,9.0,36.0,1.01,0.0,0.0,236.02,4.65,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9797,0,NORMAL,8.728,0.464,0,1,130.1,179,12,1,20.0,truck,20.00,,,0,,,,941025,88857,2926
17,6.4015278816223145,2026-03-05T16:03:07.701291,88.01,32.99,8.0,46.0,1.0,0.0,0.0,231.02,4.63,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9837,0,NORMAL,11.036,0.529,0,1,130.1,175,10,1,20.0,truck,20.00,,,0,,,,942933,85219,3037
18,6.636566400527954,2026-03-05T16:03:07.936329,87.04,34.96,9.04,45.0,1.0,0.0,0.0,235.04,4.61,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9864,0,NORMAL,10.243,0.54,0,1,134.7,169,11,1,20.0,truck,20.00,,,0,,,,945442,89885,2927
19,6.853535413742065,2026-03-05T16:03:08.153299,88.0,33.02,8.99,34.97,0.0,0.0,0.0,216.97,4.61,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9871,0,NORMAL,10.666,0.55,0,1,175.8,174,9,1,20.0,truck,20.00,,,0,,,,936146,83660,2898
20,7.083539962768555,2026-03-05T16:03:08.383303,93.03,34.02,9.95,39.99,1.0,0.0,0.0,230.0,4.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9886,0,NORMAL,10.631,0.584,0,1,180.4,162,8,1,20.0,truck,20.00,,,0,,,,940030,85309,2816
21,7.3095479011535645,2026-03-05T16:03:08.609311,91.04,31.01,6.98,39.01,0.0,0.0,0.0,225.04,4.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9822,0,NORMAL,11.153,0.632,0,1,187.2,176,9,1,20.0,truck,20.00,,,0,,,,937813,79372,2858
22,7.541581869125366,2026-03-05T16:03:08.841345,89.97,35.03,7.0,48.04,0.0,0.0,0.0,231.03,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.992,0,NORMAL,11.663,0.661,0,1,187.2,174,10,1,20.0,truck,20.00,,,0,,,,933878,79681,2877
23,7.760553598403931,2026-03-05T16:03:09.060316,89.0,30.06,9.98,37.98,1.0,0.0,0.0,218.97,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9791,0,NORMAL,12.125,0.674,0,1,187.2,170,10,1,20.0,truck,20.00,,,0,,,,953019,88634,2815
24,7.984553813934326,2026-03-05T16:03:09.284317,86.03,35.97,7.0,44.0,1.0,0.0,0.0,224.0,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9875,0,NORMAL,12.825,0.704,0,1,184.9,164,11,1,20.0,truck,20.00,,,0,,,,959309,90577,2758
25,8.216591358184814,2026-03-05T16:03:09.516354,92.04,32.01,7.97,43.0,0.0,0.0,0.0,231.04,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9883,0,NORMAL,12.894,0.764,0,1,187.2,182,10,1,20.0,truck,20.00,,,0,,,,967625,90123,2543
26,8.427588939666748,2026-03-05T16:03:09.727352,88.0,32.04,6.95,32.0,1.0,0.0,0.0,211.0,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9904,0,NORMAL,14.746,0.799,0,1,189.5,154,9,1,20.0,truck,20.00,,,0,,,,959848,86493,2681
27,8.645566940307617,2026-03-05T16:03:09.945330,90.03,33.97,9.0,33.0,0.0,0.0,0.0,217.98,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.989,0,NORMAL,16.274,0.806,0,1,189.5,157,8,1,20.0,truck,20.00,,,0,,,,961655,84165,2591
28,8.863565921783447,2026-03-05T16:03:10.163329,87.03,32.01,7.01,40.98,1.0,0.0,0.0,218.0,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9871,0,NORMAL,17.469,0.814,0,1,194.1,127,10,1,20.0,truck,20.00,,,0,,,,964962,84483,2387
29,9.080572605133057,2026-03-05T16:03:10.380336,88.0,32.97,9.0,35.0,1.0,0.0,0.0,216.01,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9922,0,NORMAL,18.096,0.816,0,1,191.8,131,8,1,20.0,truck,20.00,,,0,,,,960389,83710,2210
30,9.29357361793518,2026-03-05T16:03:10.593337,89.98,30.99,8.0,25.97,1.0,0.0,0.0,213.0,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9903,0,NORMAL,19.717,0.86,0,1,194.1,91,7,1,20.0,truck,20.00,,,0,,,,964616,86198,1948
31,9.507576704025269,2026-03-05T16:03:10.807340,85.04,33.96,7.0,35.0,1.0,0.0,0.0,214.0,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9812,0,NORMAL,22.815,0.925,0,1,196.3,149,8,1,20.0,truck,20.00,,,0,,,,953431,77407,2335
32,9.727617025375366,2026-03-05T16:03:11.027380,89.0,31.0,8.0,38.03,0.0,0.0,1.0,220.04,4.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9825,0,NORMAL,26.441,0.978,0,1,200.9,161,8,1,20.0,truck,20.00,,,0,,,,942731,70849,2384
33,9.927621603012085,2026-03-05T16:03:11.227385,85.97,34.04,5.99,26.01,1.0,0.0,0.0,200.0,4.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9772,0,NORMAL,35.482,1.188,0,1,205.5,83,4,1,20.0,truck,20.00,,,0,,,,963468,75591,1904
34,10.140621900558472,2026-03-05T16:03:11.440385,86.97,35.0,10.04,27.0,1.0,0.0,0.0,213.0,4.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9906,0,NORMAL,36.864,1.2,0,1,205.5,88,5,1,20.0,truck,20.00,,,0,,,,959072,72796,1881
35,10.367627620697021,2026-03-05T16:03:11.667390,93.97,34.0,8.0,29.03,0.0,0.0,0.0,227.01,4.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9877,0,NORMAL,39.573,1.225,0,1,178.1,22,8,1,20.0,truck,20.00,,,0,,,,954538,71246,1905
36,10.580593585968018,2026-03-05T16:03:11.880357,87.0,35.0,9.04,25.96,1.0,0.0,0.0,212.97,4.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9656,0,NORMAL,47.377,1.454,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,934029,59063,1226
37,10.795598268508911,2026-03-05T16:03:12.095361,93.0,35.01,7.0,21.01,0.0,0.0,0.99,215.0,4.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9882,0,NORMAL,51.02,1.538,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,928154,56958,1226
38,11.009604930877686,2026-03-05T16:03:12.309368,88.99,36.05,8.95,19.0,0.0,0.0,1.0,214.01,4.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9908,0,NORMAL,53.258,1.547,0,1,225.0,9,4,1,20.0,truck,20.00,,,0,,,,927554,57618,1270
39,11.235609769821167,2026-03-05T16:03:12.535373,90.0,37.0,12.0,28.01,1.0,0.0,0.0,225.0,4.53,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9821,0,NORMAL,55.753,1.564,0,1,225.0,9,3,1,20.0,truck,20.00,,,0,,,,915077,54543,1240
40,11.470612049102783,2026-03-05T16:03:12.770375,97.0,37.0,8.0,21.01,0.99,0.0,0.0,235.0,4.51,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9698,0,NORMAL,62.873,1.725,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,942872,59567,1234
41,11.699613571166992,2026-03-05T16:03:12.999376,96.0,38.01,9.0,23.0,1.0,0.0,0.0,229.0,4.51,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9913,0,NORMAL,64.268,1.7,0,1,225.0,9,4,1,20.0,truck,20.00,,,0,,,,944305,59412,1425
42,11.913653373718262,2026-03-05T16:03:13.213416,91.01,33.03,8.0,25.0,0.0,0.0,1.0,213.03,4.51,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.982,0,NORMAL,64.058,1.673,0,0,0.0,9,4,1,20.0,truck,20.00,,,0,,,,954203,63903,1487
43,12.119654178619385,2026-03-05T16:03:13.419417,88.03,33.97,8.03,19.0,1.0,0.0,0.0,206.0,4.52,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9868,0,NORMAL,64.53,1.656,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,962499,64921,1216
44,12.325661897659302,2026-03-05T16:03:13.625425,94.01,34.96,9.0,18.03,1.01,0.0,0.0,206.01,4.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9876,0,NORMAL,65.33,1.627,0,0,0.0,13,4,1,20.0,truck,20.00,,,0,,,,954542,61899,1420
45,12.539624691009521,2026-03-05T16:03:13.839388,89.01,33.96,9.0,19.0,1.0,0.0,0.0,213.96,4.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9936,0,NORMAL,67.486,1.709,0,1,155.3,18,6,1,20.0,truck,20.00,,,0,,,,955708,62900,1701
46,12.749629735946655,2026-03-05T16:03:14.049393,85.03,30.97,8.0,32.0,0.0,0.0,0.0,210.01,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9869,0,NORMAL,68.23,1.684,0,0,0.0,43,5,1,20.0,truck,20.00,,,0,,,,965141,66957,1616
47,12.968634605407715,2026-03-05T16:03:14.268398,88.0,33.0,9.04,28.0,1.0,0.0,0.0,218.0,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9847,0,NORMAL,68.882,1.646,0,1,219.2,84,4,1,20.0,truck,20.00,,,0,,,,976277,72808,1777
48,13.195645093917847,2026-03-05T16:03:14.495408,90.0,33.0,8.0,42.01,1.0,0.0,0.0,226.01,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9886,0,NORMAL,69.366,1.606,0,1,205.5,88,4,1,20.0,truck,20.00,,,0,,,,971885,70918,1878
49,13.447641849517822,2026-03-05T16:03:14.747405,97.04,35.96,10.03,35.97,0.0,0.0,0.0,251.0,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9864,0,NORMAL,70.468,1.588,0,1,212.3,90,3,1,20.0,truck,20.00,,,0,,,,970164,67274,1729
50,13.670642852783203,2026-03-05T16:03:14.970406,90.04,35.0,8.96,25.97,1.0,0.0,0.0,223.0,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9895,0,NORMAL,70.711,1.548,0,1,221.5,95,3,1,20.0,truck,20.00,,,0,,,,968346,67459,1795
51,13.889683961868286,2026-03-05T16:03:15.189447,86.0,33.04,10.0,39.97,1.04,0.0,0.0,219.04,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9756,0,NORMAL,70.711,1.509,0,1,205.5,73,4,1,20.0,truck,20.00,,,0,,,,988578,78403,1742
52,14.103651285171509,2026-03-05T16:03:15.403414,87.0,32.0,8.0,33.0,0.0,0.0,1.0,213.97,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9861,0,NORMAL,70.711,1.475,0,1,205.5,75,5,1,20.0,truck,20.00,,,0,,,,976417,73364,1760
53,14.321654319763184,2026-03-05T16:03:15.621417,97.01,36.0,8.0,20.0,0.0,0.0,0.0,217.01,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.966,0,NORMAL,70.711,1.445,0,1,225.0,40,4,1,20.0,truck,20.00,,,0,,,,963270,61847,1559
54,14.547657012939453,2026-03-05T16:03:15.847420,93.97,33.0,10.0,35.0,1.0,0.0,0.0,226.0,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.944,0,NORMAL,70.711,1.418,0,1,210.0,17,5,1,20.0,truck,20.00,,,0,,,,1018204,91529,1492
55,14.757698774337769,2026-03-05T16:03:16.057462,86.96,33.0,9.04,25.0,0.0,0.0,0.0,210.04,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9772,0,NORMAL,70.711,1.385,0,1,210.0,20,4,1,20.0,truck,20.00,,,0,,,,1029797,89709,1491
56,14.975700378417969,2026-03-05T16:03:16.275463,89.96,36.04,9.97,27.03,0.0,0.0,0.0,217.0,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9703,0,NORMAL,70.711,1.351,0,1,210.0,23,5,1,20.0,truck,20.00,,,0,,,,1039604,85869,1503
57,15.180666446685791,2026-03-05T16:03:16.480429,86.04,31.96,8.01,27.99,0.0,0.0,0.0,203.97,4.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9717,0,NORMAL,70.711,1.327,0,1,207.8,94,6,1,20.0,truck,20.00,,,0,,,,1039848,76901,1915
58,15.40370774269104,2026-03-05T16:03:16.703471,96.0,36.02,11.99,25.04,0.0,0.0,0.0,223.04,4.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9843,0,NORMAL,70.711,1.3,0,1,210.0,21,5,1,20.0,truck,20.00,,,0,,,,1046113,82941,1484
59,15.630676031112671,2026-03-05T16:03:16.930439,92.02,36.96,10.03,27.96,1.0,0.0,0.0,226.97,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9884,0,NORMAL,70.711,1.268,0,1,212.3,31,6,1,20.0,truck,20.00,,,0,,,,1048221,82577,1482
60,15.84767746925354,2026-03-05T16:03:17.147441,87.97,34.0,8.03,28.96,1.0,0.0,0.0,217.0,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9757,0,NORMAL,70.711,1.238,0,1,210.0,96,6,1,20.0,truck,20.00,,,0,,,,1041610,75494,2185
61,16.063719511032104,2026-03-05T16:03:17.363482,86.05,32.0,7.96,35.04,1.0,0.0,0.0,216.04,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9846,0,NORMAL,70.711,1.216,0,1,205.5,98,6,1,20.0,truck,20.00,,,0,,,,1036047,74387,1894
62,16.27568554878235,2026-03-05T16:03:17.575449,89.0,33.0,7.99,25.0,1.0,0.0,0.0,211.97,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9789,0,NORMAL,70.711,1.192,0,1,210.0,72,6,1,20.0,truck,20.00,,,0,,,,1028762,77215,1729
63,16.49973154067993,2026-03-05T16:03:17.799494,99.0,33.01,9.02,31.03,0.0,0.0,1.01,224.05,4.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.976,0,NORMAL,70.711,1.144,0,1,200.9,90,4,1,20.0,truck,20.00,,,0,,,,1011260,69067,1811
64,16.71470046043396,2026-03-05T16:03:18.014463,88.04,36.98,8.99,26.01,1.0,0.0,0.0,214.97,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9625,0,NORMAL,70.711,1.094,0,1,207.8,31,4,1,20.0,truck,20.00,,,0,,,,1044535,72808,1401
65,16.924696445465088,2026-03-05T16:03:18.224459,89.0,34.0,8.0,22.0,1.0,0.0,0.0,210.0,4.57,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9687,0,NORMAL,70.711,1.04,0,1,205.5,25,5,1,20.0,truck,20.00,,,0,,,,1017109,66665,1417
66,17.129740476608276,2026-03-05T16:03:18.429504,91.04,35.01,7.95,19.03,0.0,0.0,1.01,205.04,4.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9417,0,NORMAL,70.711,1.006,0,1,225.0,37,6,1,20.0,truck,20.00,,,0,,,,959601,49234,1714
67,17.33370327949524,2026-03-05T16:03:18.633466,88.0,35.04,9.96,18.0,0.0,0.0,0.0,202.96,4.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9758,0,NORMAL,70.711,0.999,0,1,225.0,33,4,1,20.0,truck,20.00,,,0,,,,966399,54492,1613
68,17.54470419883728,2026-03-05T16:03:18.844467,95.0,34.0,9.03,15.0,0.0,0.0,0.0,211.0,4.6,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9773,0,NORMAL,70.711,0.977,0,1,225.0,9,4,1,20.0,truck,20.00,,,0,,,,974837,56624,1380
69,17.75474452972412,2026-03-05T16:03:19.054508,89.97,34.04,9.97,15.04,0.0,0.0,0.0,209.05,4.62,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9376,0,NORMAL,70.711,0.95,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,928706,38287,1074
70,17.96171236038208,2026-03-05T16:03:19.261475,86.99,35.97,8.0,19.0,1.0,0.0,0.0,206.97,4.63,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9183,0,NORMAL,70.506,0.923,0,1,130.1,63,7,1,20.0,truck,20.00,,,0,,,,933129,53799,1905
71,18.166749715805054,2026-03-05T16:03:19.466513,88.0,34.0,10.0,15.04,1.0,0.0,0.0,205.04,4.64,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9371,0,NORMAL,70.215,0.907,0,1,225.0,24,5,1,20.0,truck,20.00,,,0,,,,882403,43443,1265
72,18.374753952026367,2026-03-05T16:03:19.674517,85.99,35.02,8.95,19.04,1.0,0.0,0.0,208.0,4.64,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9364,0,NORMAL,69.957,0.886,0,1,225.0,13,5,1,20.0,truck,20.00,,,0,,,,867046,39323,1302
73,18.594756364822388,2026-03-05T16:03:19.894519,91.0,34.0,10.0,21.03,0.0,0.0,0.0,220.0,4.63,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.962,0,NORMAL,69.741,0.865,0,1,221.5,23,5,1,20.0,truck,20.00,,,0,,,,895401,43081,1269
