frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.7974979877471924,2026-03-17T14:30:21.923018,2134.9,118.05,9.0,40.52,19.61,0.0,0.0,2339.35,0.0,0.287,0.287,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0209,1.507,0.024,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,75.4,200,16,dijkstra,endpoint_arc,0.4668,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,140258,4267
1,2.989746570587158,2026-03-17T14:30:22.115267,1.0,35.8,7.14,43.08,21.75,0.0,0.0,143.39,5.23,2.639,1.463,STRAIGHT,1.5,1.5,"CMD,1.5,1.50",4.0,0.179,3.706,1.406,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,1,425.9,169,17,dijkstra,fallback_skeleton,0.46862,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,305345,140222,4267
2,3.1712868213653564,2026-03-17T14:30:22.296807,1.0,36.69,6.0,45.61,25.97,0.0,0.0,149.98,5.35,5.284,2.639,STRAIGHT,1.5,1.5,"CMD,2.6,1.50",3.167,0.2592,2.929,1.347,1,1.0,0,NORMAL,6.142,-0.139,1,1,1,1,1,425.7,163,17,dijkstra,fallback_skeleton,0.44579,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,305345,133822,4267
3,3.4053714275360107,2026-03-17T14:30:22.530892,73.83,33.09,10.52,42.09,19.46,0.0,0.0,207.28,4.94,6.183,5.284,STRAIGHT,1.5,1.5,"CMD,5.3,1.50",3.961,0.1948,3.595,1.469,1,0.9368,0,NORMAL,8.447,-0.095,1,1,1,1,1,548.3,217,19,dijkstra,fallback_skeleton,0.45409,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,136716,4362
4,3.5563673973083496,2026-03-17T14:30:22.681887,1.0,35.83,6.04,37.6,22.62,0.0,0.0,128.59,5.27,7.506,6.183,STRAIGHT,1.5,1.5,"CMD,6.2,1.50",3.363,0.2487,3.085,1.442,1,0.9368,0,NORMAL,9.224,-0.087,1,1,1,1,1,390.3,171,16,dijkstra,fallback_skeleton,0.42136,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,302464,127050,4362
5,3.745936393737793,2026-03-17T14:30:22.871457,1.0,35.53,6.0,57.61,42.57,0.0,0.0,166.78,5.28,7.607,7.506,STRAIGHT,1.5,1.5,"CMD,7.5,1.50",4.0,0.1905,3.736,1.562,1,0.9368,0,NORMAL,11.876,-0.009,1,1,1,1,1,378.9,304,23,dijkstra,fallback_skeleton,0.46895,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,302464,141129,4362
6,3.9257049560546875,2026-03-17T14:30:23.051225,1.0,35.61,6.03,63.61,25.39,0.0,0.0,157.19,5.32,9.628,7.607,STRAIGHT,1.5,1.5,"CMD,7.6,1.50",2.92,0.3378,1.644,0.499,1,0.9368,0,NORMAL,15.547,0.029,1,1,1,1,2,88.5,332,27,dijkstra,endpoint_arc,0.42494,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,302464,128010,4362
7,4.1693761348724365,2026-03-17T14:30:23.294897,78.72,34.21,11.07,49.68,19.71,0.0,0.0,220.29,5.1,9.323,9.323,STRAIGHT,1.5,1.5,"CMD,9.3,1.50",2.789,0.2128,2.558,0.758,1,0.9136,0,NORMAL,19.901,0.066,1,1,1,1,1,474.5,243,17,dijkstra,fallback_skeleton,0.41682,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,125542,4209
8,4.3309876918792725,2026-03-17T14:30:23.456508,1.0,36.65,5.0,41.51,20.23,0.0,0.0,135.61,5.22,7.535,9.323,STRAIGHT,1.5,1.5,"CMD,9.3,1.50",2.594,0.0961,2.486,0.301,1,0.9136,0,NORMAL,22.382,0.153,1,1,1,1,1,454.1,205,15,dijkstra,fallback_skeleton,0.40161,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,121058,4209
9,4.584296703338623,2026-03-17T14:30:23.709817,72.51,36.07,12.33,50.78,27.21,0.0,0.0,229.99,5.04,5.376,7.535,STRAIGHT,1.5,1.5,"CMD,7.5,1.50",4.0,0.0256,1.37,0.024,1,0.969,0,NORMAL,22.308,0.191,1,1,1,1,2,68.5,199,14,dijkstra,endpoint_arc,0.44178,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275216,132887,3758
