frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,3.055654525756836,2026-03-17T14:24:01.914672,2402.42,123.55,7.04,40.37,16.31,0.0,0.0,2608.82,0.0,-3.24,-3.24,STRAIGHT,1.5,1.5,"CMD,-3.2,1.50",4.0,-0.2379,0.659,-8.355,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,284.2,145,9,dijkstra,fallback_centerline,0.35981,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,107699,2626
1,3.204035758972168,2026-03-17T14:24:02.063053,1.0,37.66,4.94,28.3,14.07,0.0,0.0,116.45,6.79,-5.4,-4.32,STRAIGHT,1.5,1.5,"CMD,-4.3,1.50",4.0,-0.2379,0.659,-8.355,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,2,341.9,131,5,dijkstra,endpoint_arc,0.35814,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,305345,107699,2626
2,3.4310662746429443,2026-03-17T14:24:02.290083,86.08,35.32,9.22,40.49,14.51,0.0,0.0,207.48,5.33,-6.839,-5.4,STRAIGHT,1.5,1.5,"CMD,-5.4,1.50",4.0,-0.2379,0.659,-8.355,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,332.3,156,9,dijkstra,fallback_centerline,0.35781,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,107234,2363
3,3.6525580883026123,2026-03-17T14:24:02.511575,77.33,40.12,9.0,30.32,15.24,0.0,0.0,200.58,5.03,-7.799,-6.839,STRAIGHT,1.5,1.5,"CMD,-6.8,1.50",4.0,-0.2379,0.659,-8.355,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,2,365.5,149,6,dijkstra,endpoint_arc,0.35434,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,106242,2363
4,3.8763768672943115,2026-03-17T14:24:02.735394,79.72,35.46,9.03,37.34,14.27,0.0,0.0,202.83,4.87,-8.324,-7.799,STRAIGHT,1.5,1.5,"CMD,-7.8,1.50",4.0,-0.2293,0.647,-8.675,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,330.7,160,5,dijkstra,fallback_centerline,0.34514,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,103401,2153
5,4.098217010498047,2026-03-17T14:24:02.957234,76.53,35.76,7.11,37.81,20.82,0.0,0.0,203.49,4.8,-8.674,-8.324,STRAIGHT,1.5,1.5,"CMD,-8.3,1.50",4.0,-0.2293,0.647,-8.675,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,650.7,165,4,dijkstra,fallback_skeleton,0.35159,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,105351,2147
6,4.32435417175293,2026-03-17T14:24:03.183371,79.32,37.03,8.0,30.95,14.64,0.0,1.0,199.49,4.73,-8.907,-8.674,STRAIGHT,1.5,1.5,"CMD,-8.7,1.50",4.0,-0.2293,0.647,-8.675,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,658.2,165,4,dijkstra,fallback_skeleton,0.34798,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,104307,2247
7,4.5482189655303955,2026-03-17T14:24:03.407236,74.88,40.23,7.99,35.13,7.62,0.0,0.0,200.16,4.69,-9.062,-8.907,STRAIGHT,1.5,1.5,"CMD,-8.9,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,678.4,156,4,dijkstra,fallback_skeleton,0.34407,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,102960,2300
8,4.68500828742981,2026-03-17T14:24:03.544025,1.96,34.31,5.04,41.97,12.14,0.0,0.0,117.41,4.91,-9.166,-9.062,STRAIGHT,1.5,1.5,"CMD,-9.1,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,22.382,0.153,1,1,1,1,1,627.1,154,2,dijkstra,fallback_skeleton,0.34525,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,103819,2300
9,4.8388707637786865,2026-03-17T14:24:03.697888,1.1,40.0,5.54,43.22,12.97,0.0,0.0,130.46,5.05,-9.235,-9.166,STRAIGHT,1.5,1.5,"CMD,-9.2,1.50",4.0,-0.2293,0.647,-8.675,1,0.9705,0,NORMAL,22.308,0.191,1,1,1,1,1,635.6,164,2,dijkstra,fallback_skeleton,0.32843,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,289693,98587,2300
