frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
10,6.631879806518555,2026-02-11T11:54:06.401070,146.71,0.0,8.0,129.99,8.0,0.0,0.0,296.71,3.63,0.0,-13.618,LEFT,0.0,0.888,"CMD,-13.6,0.89",0,0,0.0,1179,1431,0,,,,,,0,,,,253536,118729,1225
11,6.9028708934783936,2026-02-11T11:54:06.672061,111.0,0.0,8.0,126.0,2.0,0.0,0.0,248.0,3.64,-87.678,-31.153,LEFT,1.021,1.093,"CMD,-31.2,1.09",1,1,290.3,922,1066,0,,,,,,0,,,,267191,106076,961
12,7.175869941711426,2026-02-11T11:54:06.945060,126.04,0.0,3.96,113.0,2.0,0.0,0.0,245.96,3.64,48.93,-25.197,LEFT,1.17,1.027,"CMD,-25.2,1.03",1,1,220.8,908,1181,0,,,,,,0,,,,313813,140988,933
13,7.448869705200195,2026-02-11T11:54:07.218060,105.03,0.0,5.96,128.0,5.0,0.0,0.0,245.99,3.64,0.0,-8.658,STRAIGHT,0.0,0.73,"CMD,-8.7,0.73",0,0,0.0,1003,1275,0,,,,,,0,,,,315254,141164,1034
14,7.703879117965698,2026-02-11T11:54:07.473069,115.0,0.0,5.0,105.01,0.0,0.0,0.0,227.01,3.66,0.0,-7.75,STRAIGHT,0.0,0.438,"CMD,-7.7,0.44",0,0,0.0,950,1221,0,,,,,,0,,,,312180,142113,967
15,7.946518182754517,2026-02-11T11:54:07.715708,103.53,0.0,5.0,110.12,0.0,0.0,0.0,219.65,3.69,0.0,-7.75,STRAIGHT,0.0,0.438,"CMD,-7.7,0.44",0,0,0.0,775,991,0,,,,,,0,,,,320571,145686,775
16,8.191518068313599,2026-02-11T11:54:07.960708,103.99,0.0,5.0,110.0,1.0,0.0,0.0,221.0,3.71,0.0,9.786,STRAIGHT,0.0,0.234,"CMD,9.8,0.23",0,0,0.0,1015,1353,0,,,,,,0,,,,319940,145857,1023
17,8.435423135757446,2026-02-11T11:54:08.204613,101.99,0.0,5.0,104.91,8.99,0.0,0.0,221.9,3.73,-3.497,-0.699,STRAIGHT,1.5,0.3,"CMD,-0.7,0.30",1,3,472.6,1165,1341,0,,,,,,0,,,,292627,133554,1208
18,8.685414791107178,2026-02-11T11:54:08.454605,110.95,0.0,5.96,94.0,10.04,0.0,0.0,221.96,3.74,14.113,2.123,STRAIGHT,1.5,0.6,"CMD,2.1,0.60",1,3,490.8,1253,1365,0,,,,,,0,,,,292063,130868,1253
19,8.945592403411865,2026-02-11T11:54:08.714782,115.34,0.0,3.96,93.38,11.53,0.0,0.0,226.21,3.75,-2.862,1.551,STRAIGHT,1.5,0.9,"CMD,1.6,0.90",1,3,474.0,1222,1386,0,,,,,,0,,,,276282,125788,1234
20,9.177217483520508,2026-02-11T11:54:08.946407,102.01,0.0,3.96,83.62,12.0,0.0,0.0,202.62,3.77,17.43,5.037,STRAIGHT,1.5,1.2,"CMD,5.0,1.20",1,3,499.2,1288,1510,0,,,,,,0,,,,272509,124857,1320
21,9.420405387878418,2026-02-11T11:54:09.189595,109.52,0.0,5.0,87.0,11.67,0.0,0.0,214.22,3.79,-19.762,1.084,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",1,3,491.2,1299,1502,0,,,,,,0,,,,280888,126784,1324
22,9.656405925750732,2026-02-11T11:54:09.425596,111.0,0.0,3.96,85.0,7.03,0.0,0.0,208.01,3.81,-3.752,1.033,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,2,492.4,1171,1299,0,,,,,,0,,,,272152,118555,1174
23,9.864370107650757,2026-02-11T11:54:09.633560,102.97,0.0,4.01,62.99,10.99,0.0,0.0,181.97,3.84,17.733,1.757,STRAIGHT,1.5,1.5,"CMD,1.8,1.50",1,4,504.8,1208,1300,0,,,,,,0,,,,250370,112798,1224
24,10.065426111221313,2026-02-11T11:54:09.834616,108.03,0.0,4.0,62.0,0.0,0.0,0.0,175.02,3.88,0.0,2.33,STRAIGHT,0.0,1.2,"CMD,2.3,1.20",0,0,0.0,1184,1464,0,,,,,,0,,,,206846,76836,1233
25,10.254419803619385,2026-02-11T11:54:10.023610,95.01,0.0,2.99,62.03,11.97,0.0,0.0,173.0,3.92,-11.373,-3.431,STRAIGHT,1.5,1.2,"CMD,-3.4,1.20",1,3,475.0,1276,1472,0,,,,,,0,,,,250507,108290,1294
26,10.439369201660156,2026-02-11T11:54:10.208559,95.01,0.0,3.99,57.96,1.99,0.0,0.0,159.95,3.96,0.0,0.522,STRAIGHT,1.5,1.2,"CMD,0.5,1.20",1,1,345.6,859,963,0,,,,,,0,,,,211468,79079,926
27,10.64037275314331,2026-02-11T11:54:10.409563,96.0,0.0,3.99,71.0,8.0,0.0,0.0,179.99,3.99,-4.497,0.372,STRAIGHT,1.5,1.2,"CMD,0.4,1.20",1,2,464.9,1183,1350,0,,,,,,0,,,,244405,109164,1217
28,10.839366436004639,2026-02-11T11:54:10.608556,96.0,0.0,3.99,70.03,5.97,0.0,0.0,176.97,4.02,-0.96,-3.366,STRAIGHT,1.5,1.2,"CMD,-3.4,1.20",1,2,474.8,1084,1185,0,,,,,,0,,,,260604,114141,1102
29,11.025493860244751,2026-02-11T11:54:10.794684,81.09,0.0,3.0,71.03,2.0,0.0,0.0,159.13,4.06,0.0,-3.366,STRAIGHT,0.0,1.2,"CMD,-3.4,1.20",0,0,0.0,1069,1169,0,,,,,,0,,,,258779,110147,1069
30,11.204497575759888,2026-02-11T11:54:10.973687,77.96,0.0,4.0,71.0,6.04,0.0,0.0,160.04,4.16,-0.64,-1.219,STRAIGHT,1.5,1.2,"CMD,-1.2,1.20",1,2,470.6,1057,1157,0,,,,,,0,,,,258909,116371,1068
31,11.396493196487427,2026-02-11T11:54:11.165683,81.0,0.0,3.02,73.97,8.0,0.0,0.0,167.0,4.2,-0.32,-1.284,STRAIGHT,1.5,1.2,"CMD,-1.3,1.20",1,2,475.2,1034,1107,0,,,,,,0,,,,258438,116217,1042
32,11.58556866645813,2026-02-11T11:54:11.354758,80.27,0.0,3.0,69.03,3.01,0.0,0.0,157.31,4.2,-86.878,-17.76,LEFT,1.356,1.171,"CMD,-17.8,1.17",1,1,438.7,1029,1151,0,,,,,,0,,,,243385,107919,1083
33,11.76856780052185,2026-02-11T11:54:11.537758,79.0,0.0,3.0,72.03,5.0,0.0,0.0,160.04,4.21,0.0,-17.568,LEFT,1.361,1.143,"CMD,-17.6,1.14",1,2,470.2,947,985,0,,,,,,0,,,,250304,109691,950
34,11.956908702850342,2026-02-11T11:54:11.726099,82.99,0.0,4.0,69.38,5.0,0.0,0.0,163.38,4.23,0.32,-17.504,LEFT,1.362,1.416,"CMD,-17.5,1.42",1,2,468.7,960,986,0,,,,,,0,,,,250756,113863,960
35,12.142876863479614,2026-02-11T11:54:11.912067,79.97,0.0,3.99,72.01,5.03,0.0,0.0,162.03,4.27,0.955,-17.185,LEFT,1.37,1.39,"CMD,-17.2,1.39",1,2,477.3,973,1002,0,,,,,,0,,,,253921,116323,973
36,12.329915046691895,2026-02-11T11:54:12.099105,81.0,0.0,3.99,72.03,5.01,0.0,0.0,163.03,4.35,0.0,-17.121,LEFT,1.372,1.364,"CMD,-17.1,1.36",1,2,456.6,970,991,0,,,,,,0,,,,256750,117805,970
37,12.516003370285034,2026-02-11T11:54:12.285193,80.0,0.0,3.57,70.55,5.01,0.0,1.0,161.12,4.42,0.0,0.255,STRAIGHT,1.5,1.393,"CMD,0.3,1.39",1,2,460.8,969,998,0,,,,,,0,,,,259121,120403,979
38,12.703996658325195,2026-02-11T11:54:12.473187,79.01,0.0,3.99,71.0,9.03,0.0,0.0,164.03,4.49,0.317,0.318,STRAIGHT,1.5,1.421,"CMD,0.3,1.42",1,3,480.6,958,979,0,,,,,,0,,,,261689,123953,970
39,12.890997409820557,2026-02-11T11:54:12.660187,79.97,0.0,3.99,72.03,6.01,0.0,0.0,163.0,4.63,0.0,0.254,STRAIGHT,1.5,1.448,"CMD,0.3,1.45",1,2,467.2,1031,1069,0,,,,,,0,,,,266419,128888,1039
40,13.087247848510742,2026-02-11T11:54:12.856438,84.29,0.0,2.99,74.0,7.0,0.0,0.0,170.25,4.69,0.318,0.127,STRAIGHT,1.5,1.474,"CMD,0.1,1.47",1,2,468.1,1002,1038,0,,,,,,0,,,,267432,131311,1021
41,13.304250717163086,2026-02-11T11:54:13.073441,87.99,0.0,5.0,94.0,6.0,0.0,0.0,194.0,4.73,-0.318,0.063,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,2,472.4,1009,1045,0,,,,,,0,,,,268967,131673,1023
42,13.507244348526001,2026-02-11T11:54:13.276434,81.0,0.0,5.0,75.0,11.0,0.0,0.0,173.0,4.79,-35.134,-6.964,STRAIGHT,1.5,1.5,"CMD,-7.0,1.50",1,3,499.1,1272,1459,0,,,,,,0,,,,198984,113993,1311
43,13.716248512268066,2026-02-11T11:54:13.485438,87.01,0.0,3.99,76.0,12.0,0.0,0.0,179.0,4.82,18.937,-3.239,STRAIGHT,1.5,1.5,"CMD,-3.2,1.50",1,2,711.8,1310,1486,0,,,,,,0,,,,239473,110542,1339
44,13.923245191574097,2026-02-11T11:54:13.692435,80.0,0.0,4.0,83.01,11.99,0.0,0.0,180.0,4.85,-0.95,-3.429,STRAIGHT,1.5,1.5,"CMD,-3.4,1.50",1,4,477.7,1068,1124,0,,,,,,0,,,,263842,125986,1068
45,14.135070562362671,2026-02-11T11:54:13.904260,86.51,0.0,4.0,82.0,8.01,0.0,0.0,181.65,4.88,-0.63,-3.619,STRAIGHT,1.5,1.5,"CMD,-3.6,1.50",1,3,482.8,1020,1063,0,,,,,,0,,,,269084,132318,1020
46,14.335086584091187,2026-02-11T11:54:14.104277,80.0,0.0,3.99,78.01,10.0,0.0,0.0,173.0,4.92,-0.63,-3.681,STRAIGHT,1.5,1.5,"CMD,-3.7,1.50",1,3,480.5,1096,1170,0,,,,,,0,,,,266020,127491,1096
47,14.538076162338257,2026-02-11T11:54:14.307266,80.96,0.0,4.0,78.04,12.97,0.0,0.0,176.97,4.96,-0.63,3.22,STRAIGHT,1.5,1.5,"CMD,3.2,1.50",1,4,480.0,1068,1113,0,,,,,,0,,,,275461,135400,1068
48,14.731106281280518,2026-02-11T11:54:14.500296,76.99,0.0,4.0,75.03,8.0,0.0,0.0,165.04,5.01,-0.63,-0.694,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,3,482.3,1032,1098,0,,,,,,0,,,,266372,129512,1032
49,14.928104162216187,2026-02-11T11:54:14.697294,80.0,0.0,3.99,74.03,14.0,0.0,0.0,173.03,5.04,0.315,-0.441,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,4,477.4,1064,1098,0,,,,,,0,,,,276904,138178,1064
50,15.126320123672485,2026-02-11T11:54:14.895510,82.22,0.0,3.99,74.0,8.03,0.0,0.0,170.25,5.08,-0.313,-0.377,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,484.1,1022,1069,0,,,,,,0,,,,278214,138625,1022
51,15.324320793151855,2026-02-11T11:54:15.093511,82.97,0.0,4.0,73.04,9.0,0.0,0.0,170.0,5.12,0.311,-0.189,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,3,487.6,1083,1168,0,,,,,,0,,,,280793,141732,1083
52,15.50894832611084,2026-02-11T11:54:15.278138,77.57,0.0,4.0,72.05,6.0,0.0,0.0,160.63,5.14,0.0,-0.063,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",1,2,487.3,1036,1138,0,,,,,,0,,,,283568,142256,1036
53,15.704918384552002,2026-02-11T11:54:15.474108,80.97,0.0,3.0,76.02,10.98,0.0,0.0,170.97,5.14,0.0,0.063,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,492.0,1161,1291,0,,,,,,0,,,,284406,143039,1165
54,15.887948036193848,2026-02-11T11:54:15.657138,78.0,0.0,3.99,70.03,6.0,0.0,0.0,159.02,5.15,0.0,-0.0,STRAIGHT,1.5,1.5,"CMD,-0.0,1.50",1,2,490.7,1036,1160,0,,,,,,0,,,,284981,142743,1064
55,16.0831036567688,2026-02-11T11:54:15.852294,81.18,0.0,3.99,76.02,9.0,0.0,0.0,171.18,5.14,-0.306,0.001,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",1,3,496.8,1138,1273,0,,,,,,0,,,,288038,143848,1138
56,16.267139673233032,2026-02-11T11:54:16.036330,80.0,0.0,3.99,65.03,8.0,0.0,0.0,159.03,5.15,16.787,3.296,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,522.4,1340,1591,0,,,,,,0,,,,262283,140498,1340
57,16.463119745254517,2026-02-11T11:54:16.232310,81.97,0.0,3.03,77.0,8.98,0.0,0.0,170.98,5.16,0.306,3.357,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",1,3,497.8,1130,1262,0,,,,,,0,,,,293015,142779,1133
58,16.662102222442627,2026-02-11T11:54:16.431292,80.0,0.0,4.0,79.05,9.95,0.0,0.0,174.0,5.14,-0.305,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,504.6,1137,1273,0,,,,,,0,,,,292027,144923,1141
59,16.85810661315918,2026-02-11T11:54:16.627297,78.0,0.0,4.01,76.02,11.97,0.0,0.0,171.0,5.13,0.0,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,503.1,1072,1211,0,,,,,,0,,,,293049,147580,1072
60,17.053485870361328,2026-02-11T11:54:16.822676,80.0,0.0,3.99,76.74,8.63,0.0,0.0,170.36,5.13,-0.305,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,499.8,1067,1194,0,,,,,,0,,,,290750,146922,1067
61,17.259934186935425,2026-02-11T11:54:17.029124,85.43,0.0,3.99,79.01,11.03,0.0,0.0,180.45,5.11,-0.606,-0.182,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,3,505.3,1068,1197,0,,,,,,0,,,,294674,147847,1068
62,17.45694375038147,2026-02-11T11:54:17.226133,80.98,0.0,5.0,75.01,10.04,0.0,0.0,172.04,5.1,-0.905,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,507.5,1074,1211,0,,,,,,0,,,,296135,148424,1074
63,17.65420889854431,2026-02-11T11:54:17.423399,80.28,0.0,3.99,77.04,10.0,0.0,0.0,172.3,5.09,-0.303,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,504.9,1066,1189,0,,,,,,0,,,,297041,148382,1066
64,17.849220037460327,2026-02-11T11:54:17.618410,80.0,0.0,3.99,78.04,8.01,0.0,0.0,170.04,5.08,-0.905,-0.605,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",1,2,505.7,1140,1329,0,,,,,,0,,,,298699,148748,1163
65,18.045830249786377,2026-02-11T11:54:17.815020,79.0,0.0,3.99,76.66,11.0,0.0,0.0,171.65,5.07,-0.603,-0.664,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,3,507.5,1061,1193,0,,,,,,0,,,,299512,147803,1075
66,18.242390155792236,2026-02-11T11:54:18.011580,81.52,0.0,3.99,77.07,7.01,0.0,0.0,170.56,5.06,-1.2,-0.783,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,513.2,1041,1160,0,,,,,,0,,,,303065,148709,1066
67,18.443156242370605,2026-02-11T11:54:18.212346,83.03,0.0,3.96,76.04,10.97,0.0,0.0,175.99,5.05,-1.2,-0.842,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,3,515.5,1052,1152,0,,,,,,0,,,,304779,148410,1052
68,18.63720941543579,2026-02-11T11:54:18.406399,80.02,0.0,4.0,77.0,6.01,0.0,0.0,168.05,5.05,0.0,-0.781,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,555.7,991,1064,0,,,,,,0,,,,305672,147548,1024
69,18.833244562149048,2026-02-11T11:54:18.602434,79.97,0.0,4.0,79.04,8.0,0.0,0.0,172.0,5.05,0.626,-0.475,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,2,501.3,1008,1077,0,,,,,,0,,,,305988,145998,1010
70,19.029254913330078,2026-02-11T11:54:18.798445,80.03,0.0,3.96,77.08,6.97,0.0,0.0,169.01,5.07,0.966,-0.162,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,2,497.6,997,1094,0,,,,,,0,,,,309947,146201,1010
71,19.233258485794067,2026-02-11T11:54:19.002449,81.96,0.0,4.0,80.0,12.01,0.0,0.0,179.01,5.06,0.96,0.27,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,507.1,979,1089,0,,,,,,0,,,,308159,143930,1006
72,19.43776249885559,2026-02-11T11:54:19.206952,83.51,0.0,3.01,80.99,7.0,0.0,0.0,175.51,5.07,1.909,0.892,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,2,516.5,982,1124,0,,,,,,0,,,,309895,144092,1008
73,19.645123958587646,2026-02-11T11:54:19.414314,82.35,0.0,3.0,86.0,9.01,0.0,0.0,181.36,5.07,2.632,1.419,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,3,510.8,987,1148,0,,,,,,0,,,,305589,142480,987
74,19.846115112304688,2026-02-11T11:54:19.615305,82.99,0.0,4.0,80.0,6.01,0.0,0.0,174.01,5.08,2.144,1.722,STRAIGHT,1.5,1.5,"CMD,1.7,1.50",1,2,528.3,907,1101,0,,,,,,0,,,,309715,143433,912
75,20.046632289886475,2026-02-11T11:54:19.815822,83.01,0.0,3.99,79.51,7.0,0.0,0.0,174.52,5.08,1.828,1.895,STRAIGHT,1.5,1.5,"CMD,1.9,1.50",1,2,536.4,899,1124,0,,,,,,0,,,,309944,143743,899
76,20.24405860900879,2026-02-11T11:54:20.013248,79.4,0.0,3.99,77.04,7.97,0.0,0.0,169.43,5.08,2.045,2.112,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,550.9,1011,1154,0,,,,,,0,,,,306784,138243,1011
77,20.4400634765625,2026-02-11T11:54:20.209254,83.95,0.0,4.0,74.04,5.97,0.0,0.0,169.96,5.08,1.771,2.084,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,549.9,923,1177,0,,,,,,0,,,,310041,141525,923
78,20.6290864944458,2026-02-11T11:54:20.398276,79.96,0.0,3.99,74.0,5.04,0.0,0.0,163.99,5.09,0.0,1.558,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,1,684.1,877,1060,0,,,,,,0,,,,314848,144750,891
79,20.81705594062805,2026-02-11T11:54:20.586246,80.98,0.0,3.99,72.0,5.0,0.0,0.0,163.0,5.1,1.252,1.379,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,2,520.8,863,1057,0,,,,,,0,,,,312971,142967,891
80,21.00493860244751,2026-02-11T11:54:20.774128,79.83,0.0,3.99,73.05,6.99,0.0,0.0,164.86,5.11,2.726,1.559,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,3,276.7,931,1134,0,,,,,,0,,,,311581,141723,931
81,21.201908588409424,2026-02-11T11:54:20.971098,82.99,0.0,3.0,82.01,3.99,0.0,0.0,173.0,5.09,0.49,1.248,STRAIGHT,1.5,1.5,"CMD,1.2,1.50",1,2,319.3,905,1072,0,,,,,,0,,,,312825,141706,929
82,21.386906623840332,2026-02-11T11:54:21.156096,82.0,0.0,3.99,72.03,3.01,0.0,0.0,162.03,5.1,0.313,0.956,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,1,517.2,935,1157,0,,,,,,0,,,,309493,140404,941
83,21.57490825653076,2026-02-11T11:54:21.344098,83.98,0.0,3.99,71.04,2.97,0.0,0.0,162.97,5.1,0.63,1.082,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",1,1,514.2,858,1012,0,,,,,,0,,,,310400,140475,858
84,21.759905338287354,2026-02-11T11:54:21.529095,80.0,0.0,3.99,73.0,4.0,0.0,0.0,161.99,5.11,0.32,0.896,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,1,503.3,930,1173,0,,,,,,0,,,,308653,136625,930
85,21.942939281463623,2026-02-11T11:54:21.712129,80.97,0.0,4.0,71.03,3.0,0.0,0.0,160.0,5.11,0.0,0.35,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,1,507.5,926,1151,0,,,,,,0,,,,302438,132440,926
86,22.122039556503296,2026-02-11T11:54:21.891230,80.08,0.0,3.99,67.05,3.98,0.0,0.0,156.1,5.12,-0.934,0.066,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,1,512.6,925,1148,0,,,,,,0,,,,305674,133474,925
87,22.305012464523315,2026-02-11T11:54:22.074203,79.96,0.0,2.99,73.0,3.01,0.0,0.99,160.98,5.14,-2.755,-0.548,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,1,517.7,1035,1355,0,,,,,,0,,,,305015,133111,1035
88,22.492007732391357,2026-02-11T11:54:22.261198,82.03,0.0,3.97,71.0,7.0,0.0,0.0,165.0,5.15,-1.899,-1.054,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",1,2,527.4,1046,1334,0,,,,,,0,,,,309774,136364,1063
89,22.68193793296814,2026-02-11T11:54:22.451128,81.9,0.0,3.99,70.03,6.97,0.0,0.0,164.89,5.15,-0.64,-1.246,STRAIGHT,1.5,1.5,"CMD,-1.2,1.50",1,2,514.9,1064,1316,0,,,,,,0,,,,311339,139097,1064
90,22.87194061279297,2026-02-11T11:54:22.641131,79.0,0.0,4.0,72.05,9.96,0.0,0.0,165.97,5.17,-0.318,-1.309,STRAIGHT,1.5,1.5,"CMD,-1.3,1.50",1,3,507.3,1071,1325,0,,,,,,0,,,,319526,147422,1071
91,23.24658465385437,2026-02-11T11:54:23.015774,83.0,0.0,3.0,251.63,12.02,0.0,0.0,350.65,5.01,0.637,-0.995,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",1,3,499.9,1116,1361,0,,,,,,0,,,,322227,151626,1116
92,23.42660427093506,2026-02-11T11:54:23.195794,77.0,0.0,5.0,66.03,7.0,0.0,0.0,156.02,5.02,0.64,-0.316,STRAIGHT,1.5,1.5,"CMD,-0.3,1.50",1,2,475.6,1068,1255,0,,,,,,0,,,,323269,155279,1101
93,23.62260675430298,2026-02-11T11:54:23.391797,81.97,0.0,3.99,70.0,10.04,0.0,0.0,169.04,5.02,0.322,0.128,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,481.0,1044,1142,0,,,,,,0,,,,324415,159222,1044
94,23.81260061264038,2026-02-11T11:54:23.581791,78.96,0.0,4.0,71.01,10.03,0.0,0.0,165.03,5.03,0.322,0.32,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,481.0,1054,1152,0,,,,,,0,,,,330784,164016,1054
95,24.008602619171143,2026-02-11T11:54:23.777793,81.01,0.0,3.99,77.04,6.0,0.0,0.0,169.0,5.03,0.322,0.448,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,485.2,1046,1129,0,,,,,,0,,,,333947,166262,1066
96,24.198243141174316,2026-02-11T11:54:23.967433,78.14,0.0,3.99,76.54,6.0,0.0,0.0,165.64,5.04,0.313,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,498.4,1056,1122,0,,,,,,0,,,,339356,170135,1056
97,24.407247304916382,2026-02-11T11:54:24.176437,82.97,0.0,4.0,82.03,14.01,0.0,0.0,184.01,5.03,0.315,0.319,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,4,468.7,1266,1471,0,,,,,,0,,,,340690,172235,1266
98,24.614811420440674,2026-02-11T11:54:24.384001,83.0,0.0,4.0,80.57,12.03,0.0,0.0,180.56,5.02,0.585,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,533.9,1225,1435,0,,,,,,0,,,,335640,169508,1225
99,24.817781686782837,2026-02-11T11:54:24.586972,81.01,0.0,3.99,78.04,11.96,0.0,0.0,177.0,5.01,0.291,0.365,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,535.7,1228,1428,0,,,,,,0,,,,337387,173597,1228
