frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.6760964393615723,2026-03-05T16:56:49.946328,2044.13,108.97,6.0,17.97,0.0,0.0,0.0,2208.1,0.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.0,0.0,0,0,0,0,0,0.0,9,4,1,20.0,truck,20.00,,,0,,,,1034145,64575,1332
1,2.7771005630493164,2026-03-05T16:56:50.047333,2.0,34.02,5.95,0.0,0.0,0.0,0.0,101.0,9.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.259,0.013,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,63587,0
2,2.8720974922180176,2026-03-05T16:56:50.142329,2.0,33.0,6.0,0.0,0.0,0.0,0.0,95.0,10.2,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.215,0.029,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,63125,0
3,2.9670979976654053,2026-03-05T16:56:50.237330,2.0,32.01,5.0,0.0,0.0,0.0,0.0,94.0,10.34,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.472,0.047,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,62098,0
4,3.18013334274292,2026-03-05T16:56:50.450365,91.97,32.0,8.0,23.01,0.0,0.0,0.0,212.04,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.305,0.064,0,0,0,0,0,0.0,91,8,1,20.0,truck,20.00,,,0,,,,901731,64222,1931
5,3.273099422454834,2026-03-05T16:56:50.543331,1.0,33.0,4.0,0.0,0.0,0.0,0.0,92.97,8.38,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.783,0.098,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,63282,0
6,3.3661036491394043,2026-03-05T16:56:50.636336,2.0,34.0,4.0,0.0,0.0,0.0,0.0,92.0,8.71,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.899,0.112,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,62376,0
7,3.4551010131835938,2026-03-05T16:56:50.725333,2.0,33.0,5.0,0.0,0.0,0.0,0.0,88.0,9.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,1.158,0.116,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,61432,0
8,3.6861021518707275,2026-03-05T16:56:50.956334,88.99,34.0,7.0,42.0,1.0,0.0,0.0,230.0,7.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,1.447,0.144,0,0,0,0,0,0.0,179,12,1,20.0,truck,20.00,,,0,,,,915629,73388,2678
9,3.7711031436920166,2026-03-05T16:56:51.041335,2.02,31.99,4.0,0.0,0.0,0.0,0.0,85.0,8.22,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,1.797,0.173,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,72474,0
10,3.8621582984924316,2026-03-05T16:56:51.132390,1.99,33.98,4.03,0.0,0.0,0.0,1.02,91.06,8.43,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,2.359,0.204,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,71557,0
11,3.949105978012085,2026-03-05T16:56:51.219338,2.0,30.97,5.0,0.0,0.0,0.0,0.0,85.95,8.65,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,2.589,0.229,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,70637,0
12,4.189135551452637,2026-03-05T16:56:51.459368,93.03,33.03,9.97,36.99,0.0,0.0,0.0,239.03,7.94,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,5.697,0.336,0,0,0,0,0,0.0,163,9,1,20.0,truck,20.00,,,0,,,,908506,72893,2286
13,4.275157690048218,2026-03-05T16:56:51.545390,2.0,32.03,4.99,0.0,0.0,0.0,0.0,86.02,8.13,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,6.265,0.353,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,71971,0
14,4.370143890380859,2026-03-05T16:56:51.640376,2.0,35.06,3.98,0.0,0.0,0.0,0.0,93.98,8.27,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,6.879,0.386,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,71046,0
15,4.463106155395508,2026-03-05T16:56:51.733338,1.96,36.0,5.0,0.0,0.0,0.0,0.0,92.96,8.39,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,7.603,0.427,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,70204,0
16,4.6811113357543945,2026-03-05T16:56:51.951343,85.03,31.97,7.0,42.0,0.0,0.0,0.0,218.01,7.98,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,8.728,0.464,0,0,0,0,0,0.0,179,12,1,20.0,truck,20.00,,,0,,,,941025,88857,2926
17,4.771111965179443,2026-03-05T16:56:52.041344,2.0,33.0,5.0,0.0,0.0,0.0,0.0,90.0,8.11,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,11.036,0.529,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,87933,0
18,4.864111423492432,2026-03-05T16:56:52.134343,2.0,33.05,4.95,0.0,0.0,0.0,0.0,93.0,8.23,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,10.243,0.54,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,87006,0
19,4.954113721847534,2026-03-05T16:56:52.224346,2.0,32.06,4.94,0.0,0.0,0.0,0.0,90.0,8.34,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,10.666,0.55,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,86073,0
20,5.176111698150635,2026-03-05T16:56:52.446344,90.0,30.0,8.0,33.04,0.0,0.0,0.0,222.0,8.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,10.631,0.584,0,0,0,0,0,0.0,162,8,1,20.0,truck,20.00,,,0,,,,940030,85309,2816
21,5.268111944198608,2026-03-05T16:56:52.538344,2.0,30.99,4.0,0.0,0.0,0.0,0.0,92.0,8.1,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,11.153,0.632,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,84371,0
22,5.363115549087524,2026-03-05T16:56:52.633348,2.0,36.0,4.0,0.0,0.0,0.0,0.0,95.0,8.19,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,11.663,0.661,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,83429,0
23,5.459120035171509,2026-03-05T16:56:52.729352,2.0,35.01,5.0,0.0,0.0,0.0,0.0,96.0,8.26,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,12.125,0.674,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,82680,0
24,5.681116104125977,2026-03-05T16:56:52.951348,90.97,34.0,7.0,33.0,1.0,0.0,0.0,222.0,7.99,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,12.825,0.704,0,0,0,0,0,0.0,164,11,1,20.0,truck,20.00,,,0,,,,959309,90577,2758
25,5.770117998123169,2026-03-05T16:56:53.040350,1.0,34.0,4.0,0.0,0.0,0.0,0.0,88.0,8.08,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,12.894,0.764,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,89631,0
26,5.862153053283691,2026-03-05T16:56:53.132385,2.0,32.02,4.98,0.0,0.0,0.0,1.0,92.04,8.16,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,14.746,0.799,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,88682,0
27,5.9491190910339355,2026-03-05T16:56:53.219351,2.0,31.97,4.0,0.0,0.0,0.0,0.0,85.97,8.25,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,16.274,0.806,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,87735,0
28,6.177117347717285,2026-03-05T16:56:53.447349,95.0,31.0,8.0,39.0,0.0,0.0,1.0,228.0,8.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,17.469,0.814,0,0,0,0,0,0.0,127,10,1,20.0,truck,20.00,,,0,,,,964962,84483,2387
29,6.271128177642822,2026-03-05T16:56:53.541360,2.0,34.0,5.0,0.0,0.0,0.0,0.0,94.01,8.07,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,18.096,0.816,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,83523,0
30,6.370121002197266,2026-03-05T16:56:53.640353,2.0,36.01,4.99,0.0,0.0,0.0,0.0,98.99,8.07,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,19.717,0.86,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,82560,0
31,6.462128639221191,2026-03-05T16:56:53.732360,2.0,33.01,5.0,0.0,0.0,0.0,0.0,92.01,8.08,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,22.815,0.925,0,0,0,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,81767,0
