frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
59,43.15829825401306,2026-02-11T12:00:17.665762,156.0,0.0,7.0,117.01,19.16,0.0,0.0,300.17,2.28,0.0,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,503.1,1072,1211,0,,,,,,0,,,,293049,147580,1072
60,43.63084387779236,2026-02-11T12:00:18.138307,304.0,0.0,6.0,95.51,17.0,0.0,0.0,423.51,2.28,-0.305,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,499.8,1067,1194,0,,,,,,0,,,,290750,146922,1067
61,44.12821316719055,2026-02-11T12:00:18.635676,345.0,0.0,5.0,90.03,13.97,0.0,0.0,455.0,2.28,-0.606,-0.182,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,3,505.3,1068,1197,0,,,,,,0,,,,294674,147847,1068
62,44.49982976913452,2026-02-11T12:00:19.007293,221.01,0.0,4.99,90.01,14.0,0.0,0.0,331.0,2.3,-0.905,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,507.5,1074,1211,0,,,,,,0,,,,296135,148424,1074
63,44.96006679534912,2026-02-11T12:00:19.467530,300.22,0.0,4.99,99.0,13.0,1.03,0.0,419.25,2.3,-0.303,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,504.9,1066,1189,0,,,,,,0,,,,297041,148382,1066
64,45.31915283203125,2026-02-11T12:00:19.826616,210.1,0.0,5.01,92.03,10.97,0.0,0.0,319.07,2.31,-0.905,-0.605,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",1,2,505.7,1140,1329,0,,,,,,0,,,,298699,148748,1163
65,45.73763346672058,2026-02-11T12:00:20.245097,271.85,0.0,5.0,90.62,13.97,0.0,0.0,383.48,2.32,-0.603,-0.664,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,3,507.5,1061,1193,0,,,,,,0,,,,299512,147803,1075
66,46.160444498062134,2026-02-11T12:00:20.667908,275.8,0.0,3.96,94.04,8.0,0.0,0.0,382.81,2.32,-1.2,-0.783,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,513.2,1041,1160,0,,,,,,0,,,,303065,148709,1066
67,48.10286283493042,2026-02-11T12:00:22.610326,1804.94,0.0,3.97,83.04,12.0,0.0,0.0,1904.98,2.07,-1.2,-0.842,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,3,515.5,1052,1152,0,,,,,,0,,,,304779,148410,1052
68,49.88758397102356,2026-02-11T12:00:24.395047,1651.24,0.0,4.0,81.51,10.0,0.0,0.0,1747.75,1.9,0.0,-0.781,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,555.7,991,1064,0,,,,,,0,,,,305672,147548,1024
69,51.9935142993927,2026-02-11T12:00:26.500977,1975.9,0.0,4.04,80.99,6.97,0.0,0.0,2068.9,1.71,0.626,-0.475,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,2,501.3,1008,1077,0,,,,,,0,,,,305988,145998,1010
70,54.068016052246094,2026-02-11T12:00:28.575479,1935.5,0.0,5.0,89.0,8.0,0.0,1.0,2039.51,1.56,0.966,-0.162,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,2,497.6,997,1094,0,,,,,,0,,,,309947,146201,1010
71,55.772825479507446,2026-02-11T12:00:30.280289,1561.5,0.0,3.99,89.0,11.31,0.0,0.0,1667.82,1.47,0.96,0.27,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,507.1,979,1089,0,,,,,,0,,,,308159,143930,1006
72,57.20068287849426,2026-02-11T12:00:31.708146,1284.82,0.0,5.0,86.04,9.99,0.0,0.0,1386.85,1.41,1.909,0.892,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,2,516.5,982,1124,0,,,,,,0,,,,309895,144092,1008
73,58.88481783866882,2026-02-11T12:00:33.392281,1537.43,0.0,4.97,89.76,12.96,0.0,0.0,1646.17,1.33,2.632,1.419,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,3,510.8,987,1148,0,,,,,,0,,,,305589,142480,987
74,60.67357873916626,2026-02-11T12:00:35.181042,1646.73,0.0,4.03,90.0,8.97,0.0,0.0,1750.71,1.25,2.144,1.722,STRAIGHT,1.5,1.5,"CMD,1.7,1.50",1,2,528.3,907,1101,0,,,,,,0,,,,309715,143433,912
75,62.13394379615784,2026-02-11T12:00:36.641407,1318.33,0.0,6.0,88.0,8.0,0.0,0.0,1421.33,1.2,1.828,1.895,STRAIGHT,1.5,1.5,"CMD,1.9,1.50",1,2,536.4,899,1124,0,,,,,,0,,,,309944,143743,899
76,63.60033893585205,2026-02-11T12:00:38.107802,1327.39,0.0,5.01,84.02,7.0,0.0,0.0,1425.42,1.15,2.045,2.112,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,550.9,1011,1154,0,,,,,,0,,,,306784,138243,1011
77,64.64498949050903,2026-02-11T12:00:39.152453,891.25,0.0,5.4,101.0,8.0,0.0,0.0,1006.62,1.12,1.771,2.084,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,549.9,923,1177,0,,,,,,0,,,,310041,141525,923
78,65.7441349029541,2026-02-11T12:00:40.251598,950.14,0.0,3.99,96.01,6.0,0.0,0.0,1057.14,1.1,0.0,1.558,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,1,684.1,877,1060,0,,,,,,0,,,,314848,144750,891
79,66.85397624969482,2026-02-11T12:00:41.361440,935.84,0.0,6.0,111.0,11.0,0.0,0.0,1064.85,1.07,1.252,1.379,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,2,520.8,863,1057,0,,,,,,0,,,,312971,142967,891
80,67.5414969921112,2026-02-11T12:00:42.048960,529.04,0.0,5.0,92.51,10.04,0.0,0.0,638.58,1.05,2.726,1.559,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,3,276.7,931,1134,0,,,,,,0,,,,311581,141723,931
81,68.74477505683899,2026-02-11T12:00:43.252238,1041.28,0.0,6.0,111.0,7.0,0.0,0.0,1167.32,1.02,0.49,1.248,STRAIGHT,1.5,1.5,"CMD,1.2,1.50",1,2,319.3,905,1072,0,,,,,,0,,,,312825,141706,929
82,69.60996627807617,2026-02-11T12:00:44.117430,726.97,0.0,5.96,88.0,4.0,0.0,0.0,826.19,1.01,0.313,0.956,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,1,517.2,935,1157,0,,,,,,0,,,,309493,140404,941
83,70.37424445152283,2026-02-11T12:00:44.881708,616.28,0.0,4.99,98.0,4.0,0.0,0.0,724.27,0.99,0.63,1.082,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",1,1,514.2,858,1012,0,,,,,,0,,,,310400,140475,858
84,71.06539368629456,2026-02-11T12:00:45.572857,532.27,0.0,4.96,106.0,5.0,0.0,0.0,650.23,0.98,0.32,0.896,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,1,503.3,930,1173,0,,,,,,0,,,,308653,136625,930
85,72.13589000701904,2026-02-11T12:00:46.643353,923.93,0.0,7.0,94.0,4.03,0.0,0.0,1029.96,0.96,0.0,0.35,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,1,507.5,926,1151,0,,,,,,0,,,,302438,132440,926
86,74.1130747795105,2026-02-11T12:00:48.620538,1847.15,0.0,4.0,80.03,5.01,0.0,0.0,1937.19,0.91,-0.934,0.066,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,1,512.6,925,1148,0,,,,,,0,,,,305674,133474,925
87,75.94202828407288,2026-02-11T12:00:50.449492,1652.99,0.0,6.0,130.0,4.01,0.0,0.0,1794.0,0.88,-2.755,-0.548,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,1,517.7,1035,1355,0,,,,,,0,,,,305015,133111,1035
88,76.87141394615173,2026-02-11T12:00:51.378877,689.39,0.0,6.0,173.01,14.99,0.0,0.0,885.38,0.86,-1.899,-1.054,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",1,2,527.4,1046,1334,0,,,,,,0,,,,309774,136364,1063
89,78.21304702758789,2026-02-11T12:00:52.720510,1129.63,0.0,8.0,143.0,12.0,0.0,0.0,1295.63,0.84,-0.64,-1.246,STRAIGHT,1.5,1.5,"CMD,-1.2,1.50",1,2,514.9,1064,1316,0,,,,,,0,,,,311339,139097,1064
90,80.085364818573,2026-02-11T12:00:54.592828,1731.0,0.0,3.95,79.0,11.05,0.0,0.0,1826.01,0.81,-0.318,-1.309,STRAIGHT,1.5,1.5,"CMD,-1.3,1.50",1,3,507.3,1071,1325,0,,,,,,0,,,,319526,147422,1071
91,82.14133787155151,2026-02-11T12:00:56.648801,1694.98,0.0,4.99,304.03,11.97,0.0,0.0,2017.96,0.77,0.637,-0.995,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",1,3,499.9,1116,1361,0,,,,,,0,,,,322227,151626,1116
92,83.52077770233154,2026-02-11T12:00:58.028241,1235.42,0.0,3.99,93.0,8.02,0.0,1.02,1343.45,0.75,0.64,-0.316,STRAIGHT,1.5,1.5,"CMD,-0.3,1.50",1,2,475.6,1068,1255,0,,,,,,0,,,,323269,155279,1101
93,85.33276176452637,2026-02-11T12:00:59.840225,1668.5,0.0,4.0,83.97,12.0,0.0,0.0,1770.46,0.72,0.322,0.128,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,481.0,1044,1142,0,,,,,,0,,,,324415,159222,1044
94,87.29881143569946,2026-02-11T12:01:01.806275,1822.04,0.0,5.0,87.0,11.03,0.0,0.0,1926.08,0.7,0.322,0.32,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,481.0,1054,1152,0,,,,,,0,,,,330784,164016,1054
95,89.30649948120117,2026-02-11T12:01:03.813963,1849.68,0.0,4.0,105.0,9.0,0.0,0.0,1968.68,0.67,0.322,0.448,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,485.2,1046,1129,0,,,,,,0,,,,333947,166262,1066
96,89.75213885307312,2026-02-11T12:01:04.259602,271.65,0.0,5.99,115.01,10.0,0.0,0.0,403.64,0.7,0.313,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,498.4,1056,1122,0,,,,,,0,,,,339356,170135,1056
97,90.20508623123169,2026-02-11T12:01:04.712549,225.03,0.0,6.0,151.89,26.03,0.0,0.0,410.95,0.72,0.315,0.319,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,4,468.7,1266,1471,0,,,,,,0,,,,340690,172235,1266
98,90.6519021987915,2026-02-11T12:01:05.159365,232.25,0.0,6.96,130.11,22.0,0.0,0.0,392.31,0.75,0.585,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,533.9,1225,1435,0,,,,,,0,,,,335640,169508,1225
99,91.13490104675293,2026-02-11T12:01:05.642364,217.0,0.0,7.99,185.0,25.0,0.0,0.0,436.99,0.78,0.291,0.365,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,535.7,1228,1428,0,,,,,,0,,,,337387,173597,1228
