frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
35,10.516476154327393,2026-03-17T14:47:19.332824,95.45,36.43,13.9,0.0,3.19,0.0,0.0,176.18,4.64,-4.194,-4.184,STRAIGHT,1.343,1.349,"CMD,-4.2,1.35",3.352,-0.1023,3.283,-0.568,1,0.9699,0,NORMAL,50.045,-0.109,1,1,1,1,3,536.7,0,0,dijkstra,template,0.54913,0.839,0.774,0,0.161,left_sharp,left,0.9184,0.7818,9.6804,0.3535,1,20.0,car,20.00,,,0,,,,239861,164713,0
36,10.710572719573975,2026-03-17T14:47:19.526920,91.15,38.4,12.7,0.0,4.0,0.0,0.0,172.1,4.66,-4.199,-4.194,STRAIGHT,1.343,1.348,"CMD,-4.2,1.35",3.348,-0.1023,3.279,-0.566,1,0.97,0,NORMAL,50.0,-0.152,1,1,1,1,3,536.7,0,0,dijkstra,template,0.5486,0.8393,0.773,0,0.1607,left_sharp,left,0.9203,0.7818,9.6804,0.3455,2,20.0,car;car,20.00;20.00,,,0,,,,239634,164690,0
37,10.997168779373169,2026-03-17T14:47:19.813516,182.09,38.83,12.06,0.0,4.77,0.0,0.0,260.62,4.62,-4.203,-4.199,STRAIGHT,1.341,1.347,"CMD,-4.2,1.35",3.348,-0.1023,3.279,-0.566,1,0.969,0,NORMAL,50.038,-0.135,1,1,1,1,3,536.7,0,0,dijkstra,template,0.55161,0.8364,0.7627,0,0.1636,left_sharp,left,0.9265,0.7636,9.6804,0.3187,2,20.0,car;car,20.00;20.00,,,0,,,,242862,165606,0
38,11.17655086517334,2026-03-17T14:47:19.992898,89.89,34.46,11.0,0.0,3.8,0.0,0.0,160.25,4.66,-4.206,-4.203,STRAIGHT,1.347,1.348,"CMD,-4.2,1.35",3.346,-0.1022,3.277,-0.565,1,0.9675,0,NORMAL,50.135,-0.096,1,1,1,1,3,536.7,0,0,dijkstra,template,0.5557,0.8429,0.7789,0,0.1571,left_sharp,left,0.9212,0.7636,9.6804,0.3413,2,20.0,car;car,20.00;20.00,,,0,,,,243691,166822,0
39,11.3722825050354,2026-03-17T14:47:20.188630,92.95,35.99,12.75,0.0,4.08,0.0,0.0,172.24,4.69,-4.207,-4.206,STRAIGHT,1.339,1.347,"CMD,-4.2,1.35",3.351,-0.1023,3.281,-0.567,1,0.9648,0,NORMAL,50.361,-0.127,1,1,1,1,3,536.7,0,0,dijkstra,template,0.55864,0.8347,0.7671,0,0.1653,left_sharp,left,0.9174,0.7636,9.6804,0.3579,2,20.0,car;car,20.00;20.00,,,0,,,,247138,167634,0
40,11.560721397399902,2026-03-17T14:47:20.377069,90.94,35.93,8.18,0.0,3.01,0.0,0.0,163.28,4.72,-4.208,-4.207,STRAIGHT,1.35,1.346,"CMD,-4.2,1.35",3.345,-0.1022,3.276,-0.565,1,0.9577,0,NORMAL,50.723,-0.141,1,1,1,1,3,536.7,0,0,dijkstra,template,0.56605,0.8459,0.7885,0,0.1541,left_sharp,left,0.916,0.7636,9.6804,0.364,2,20.0,car;car,20.00;20.00,,,0,,,,252211,169880,0
41,11.742191791534424,2026-03-17T14:47:20.558539,89.53,36.25,9.08,0.0,2.0,0.0,0.99,161.43,4.76,-4.209,-4.208,STRAIGHT,1.351,1.345,"CMD,-4.2,1.35",3.353,-0.1023,3.283,-0.568,1,0.9774,0,NORMAL,50.949,-0.107,1,1,1,1,3,536.7,0,0,dijkstra,template,0.5676,0.8476,0.793,0,0.1524,left_sharp,left,0.9144,0.7636,9.6804,0.371,2,20.0,car;car,20.00;20.00,,,0,,,,253328,170351,0
42,11.915671348571777,2026-03-17T14:47:20.732019,87.26,28.97,13.23,0.0,3.01,0.0,0.0,155.09,4.81,-4.21,-4.209,STRAIGHT,1.345,1.345,"CMD,-4.2,1.34",3.354,-0.1023,3.284,-0.568,1,0.9445,0,NORMAL,51.553,-0.156,1,1,1,1,3,536.7,0,0,dijkstra,template,0.54721,0.8407,0.773,0,0.1593,left_sharp,left,0.9235,0.7636,9.6804,0.3316,1,20.0,car,20.00,,,0,,,,245451,164276,0
43,12.101500511169434,2026-03-17T14:47:20.917848,88.38,37.54,11.7,0.0,4.01,0.0,0.0,165.69,4.87,-4.211,-4.21,STRAIGHT,1.339,1.344,"CMD,-4.2,1.34",3.349,-0.1023,3.28,-0.566,1,0.9095,0,NORMAL,51.763,0.094,1,1,1,1,3,536.7,0,0,dijkstra,template,0.49467,0.8346,0.7772,0,0.1654,left_sharp,left,0.9046,0.9818,9.6804,0.4133,1,20.0,car,20.00,,,0,,,,227357,148272,0
44,12.277131795883179,2026-03-17T14:47:21.093479,89.68,33.7,9.68,0.0,2.04,0.0,0.0,154.77,4.97,-4.21,-4.21,STRAIGHT,1.344,1.344,"CMD,-4.2,1.34",3.345,-0.1022,3.276,-0.565,1,0.9607,0,NORMAL,51.825,0.185,1,1,1,1,3,536.7,0,0,dijkstra,template,0.51473,0.8405,0.7891,0,0.1595,left_sharp,left,0.9034,0.9818,9.6804,0.4188,1,20.0,car,20.00,,,0,,,,230031,154191,0
45,12.47206449508667,2026-03-17T14:47:21.288412,93.41,37.27,14.03,0.0,3.84,0.0,0.0,175.57,5.02,-4.211,-4.211,STRAIGHT,1.374,1.349,"CMD,-4.2,1.35",3.349,-0.1023,3.28,-0.566,1,0.8887,0,NORMAL,52.017,0.211,1,1,1,1,3,536.7,0,0,dijkstra,template,0.57921,0.8706,0.8307,0,0.1294,left_sharp,left,0.9194,0.7455,9.6804,0.3492,1,20.0,car,20.00,,,0,,,,255125,173961,0
46,12.66000771522522,2026-03-17T14:47:21.476355,87.58,37.15,9.64,0.0,2.44,0.0,0.96,163.26,5.06,-4.212,-4.211,STRAIGHT,1.358,1.35,"CMD,-4.2,1.35",3.37,-0.1024,3.299,-0.574,1,0.9176,0,NORMAL,52.263,0.219,1,1,1,1,3,536.7,0,0,dijkstra,template,0.53977,0.8548,0.8176,0,0.1452,left_sharp,left,0.9004,0.8727,9.6804,0.4318,1,20.0,car,20.00,,,0,,,,239174,161779,0
47,12.841073036193848,2026-03-17T14:47:21.657420,89.59,34.09,11.82,0.0,3.0,0.0,0.0,158.97,5.11,-4.213,-4.212,STRAIGHT,1.379,1.355,"CMD,-4.2,1.36",3.359,-0.1023,3.289,-0.57,1,0.9174,0,NORMAL,52.2,0.246,1,1,1,1,3,536.7,0,0,dijkstra,template,0.57994,0.8763,0.8435,0,0.1237,left_sharp,left,0.9164,0.7455,9.6804,0.3624,1,20.0,car,20.00,,,0,,,,256264,174088,0
48,13.022934198379517,2026-03-17T14:47:21.839281,88.54,34.05,10.26,0.0,2.19,0.0,1.01,159.42,5.17,-4.214,-4.213,STRAIGHT,1.36,1.356,"CMD,-4.2,1.36",3.374,-0.1024,3.303,-0.576,1,0.9577,0,NORMAL,52.353,0.217,1,1,1,1,3,536.7,0,0,dijkstra,template,0.56963,0.8568,0.8061,0,0.1432,left_sharp,left,0.9189,0.7455,9.6804,0.3513,1,20.0,car,20.00,,,0,,,,251393,170957,0
49,13.206807851791382,2026-03-17T14:47:22.023155,87.97,35.8,7.59,0.0,9.33,0.0,0.04,162.24,5.21,-4.214,-4.214,STRAIGHT,1.394,1.362,"CMD,-4.2,1.36",3.36,-0.1023,3.29,-0.571,1,0.9477,0,NORMAL,52.286,0.278,1,1,1,1,3,536.7,0,0,dijkstra,template,0.59155,0.8916,0.8744,0,0.1084,left_sharp,left,0.9126,0.7455,9.6804,0.3786,1,20.0,car,20.00,,,0,,,,261294,177569,0
50,13.397487163543701,2026-03-17T14:47:22.213834,90.85,36.87,13.96,0.0,2.88,0.0,0.0,168.11,5.25,-4.216,-4.214,STRAIGHT,1.394,1.368,"CMD,-4.2,1.37",3.384,-0.1025,3.313,-0.579,1,0.961,0,NORMAL,53.423,0.215,1,1,1,1,3,536.7,0,0,dijkstra,template,0.57893,0.8912,0.8767,0,0.1088,left_sharp,left,0.9089,0.7455,9.6804,0.3948,1,20.0,car,20.00,,,0,,,,256793,173642,0
51,13.594252586364746,2026-03-17T14:47:22.410600,92.49,33.49,13.73,0.0,3.17,0.0,1.0,172.54,5.23,-4.217,-4.216,STRAIGHT,1.397,1.375,"CMD,-4.2,1.38",3.384,-0.1025,3.312,-0.579,1,0.9762,0,NORMAL,53.6,0.207,1,1,1,1,3,536.7,0,0,dijkstra,template,0.58227,0.8948,0.8829,0,0.1052,left_sharp,left,0.9094,0.7455,9.6804,0.3927,1,20.0,car,20.00,,,0,,,,257560,174901,0
