frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
18,6.434942960739136,2026-03-05T14:54:17.681785,84.01,32.99,9.01,29.99,0.0,0.0,1.0,178.0,5.16,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9407,0,NORMAL,29.983,-0.402,0,0,0.0,116,13,0,,,,,,0,,,,278167,144737,4035
19,6.634944677352905,2026-03-05T14:54:17.881786,92.0,34.01,6.99,22.99,1.0,0.0,0.0,185.0,5.15,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9262,0,NORMAL,30.981,-0.397,0,0,0.0,103,13,0,,,,,,0,,,,259192,135100,3752
20,6.818945407867432,2026-03-05T14:54:18.065787,83.03,32.98,9.0,25.0,0.0,0.0,1.0,173.0,5.17,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9044,0,NORMAL,33.188,-0.369,0,0,0.0,116,12,0,,,,,,0,,,,281440,143694,3887
21,7.0159454345703125,2026-03-05T14:54:18.262787,89.0,39.0,7.0,22.0,0.0,0.0,0.0,182.0,5.16,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9677,0,NORMAL,34.278,-0.344,0,0,0.0,110,13,1,20.0,car,20.00,,,0,,,,281241,143524,4086
22,7.205952882766724,2026-03-05T14:54:18.452795,83.0,34.01,8.99,30.0,0.0,0.0,1.01,178.0,5.17,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9541,0,NORMAL,34.987,-0.407,0,0,0.0,101,14,1,20.0,car,20.00,,,0,,,,271229,141081,3865
23,7.390957832336426,2026-03-05T14:54:18.637800,83.0,32.0,8.01,27.0,1.0,0.0,0.0,171.01,5.18,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9236,0,NORMAL,36.76,-0.43,0,0,0.0,75,17,1,20.0,car,20.00,,,0,,,,254744,138714,4134
24,7.5799782276153564,2026-03-05T14:54:18.826820,88.99,34.0,9.0,18.03,0.0,0.0,0.0,173.03,5.18,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8078,0,NORMAL,40.886,-0.509,0,0,0.0,77,11,1,20.0,car,20.00,,,0,,,,206638,117479,3147
25,7.761950254440308,2026-03-05T14:54:19.008792,81.0,34.0,7.0,28.0,0.0,0.0,0.0,171.97,5.19,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8468,0,NORMAL,44.675,-0.713,0,0,0.0,96,13,1,20.0,truck,20.00,,,0,,,,194308,125202,3571
26,7.9399497509002686,2026-03-05T14:54:19.186792,86.97,31.05,6.99,18.96,0.0,0.0,0.0,164.96,5.21,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.7595,0,NORMAL,45.365,-0.528,0,0,0.0,74,12,1,20.0,truck,20.00,,,0,,,,228521,120543,3518
27,8.147954940795898,2026-03-05T14:54:19.394797,103.0,34.0,9.0,27.0,0.0,0.0,0.0,196.0,5.19,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8984,0,NORMAL,47.866,-0.298,0,0,0.0,146,18,1,20.0,car,20.00,,,0,,,,239761,132515,4351
28,8.359953165054321,2026-03-05T14:54:19.606795,103.0,37.0,9.0,22.0,0.0,0.0,0.0,198.0,5.18,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9139,0,NORMAL,51.406,-0.258,0,0,0.0,71,16,2,20.0,car;truck,20.00;20.00,,,0,,,,251352,132432,3871
29,8.581954002380371,2026-03-05T14:54:19.828796,106.0,38.0,12.0,27.0,0.0,0.0,1.0,207.0,5.15,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9516,0,NORMAL,51.071,-0.206,0,0,0.0,59,15,1,20.0,car,20.00,,,0,,,,246341,132501,3896
30,8.80795431137085,2026-03-05T14:54:20.054796,115.0,36.0,8.0,20.0,1.0,0.0,0.0,210.0,5.13,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9247,0,NORMAL,50.971,-0.102,0,0,0.0,74,14,2,20.0,car;person,20.00;20.00,,,0,,,,239198,131314,3786
31,9.018962383270264,2026-03-05T14:54:20.265804,105.0,33.0,8.0,25.01,0.0,0.0,0.0,196.0,5.12,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9556,0,NORMAL,50.835,-0.057,0,0,0.0,72,17,1,20.0,car,20.00,,,0,,,,235673,132498,3973
32,9.214956760406494,2026-03-05T14:54:20.461799,101.0,33.0,8.0,20.0,0.0,0.0,0.0,182.0,5.13,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9367,0,NORMAL,50.621,-0.039,0,0,0.0,82,20,1,20.0,car,20.00,,,0,,,,233917,130334,4229
33,9.424959182739258,2026-03-05T14:54:20.671801,103.04,34.97,9.0,27.0,0.0,0.0,0.0,196.0,5.11,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9553,0,NORMAL,50.381,-0.054,0,0,0.0,69,12,1,20.0,car,20.00,,,0,,,,236085,128968,3856
34,9.640958786010742,2026-03-05T14:54:20.887800,107.99,35.0,10.0,29.0,0.0,0.0,0.0,203.99,5.08,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9259,0,NORMAL,50.144,-0.099,0,0,0.0,90,16,2,20.0,car;car,20.00;20.00,,,0,,,,237271,127404,3659
35,9.8589608669281,2026-03-05T14:54:21.105803,106.0,36.0,10.0,27.0,1.0,0.0,0.0,205.0,5.07,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9699,0,NORMAL,50.045,-0.109,0,0,0.0,92,14,1,20.0,car,20.00,,,0,,,,239861,126402,3649
36,10.07896375656128,2026-03-05T14:54:21.325805,105.0,37.0,9.0,28.0,0.0,0.0,0.0,205.0,5.05,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.97,0,NORMAL,50.0,-0.152,0,0,0.0,94,16,2,20.0,car;car,20.00;20.00,,,0,,,,239634,126590,3985
37,10.29196286201477,2026-03-05T14:54:21.538804,104.0,36.0,8.0,25.0,0.0,0.0,0.0,197.0,5.03,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.969,0,NORMAL,50.038,-0.135,0,0,0.0,74,15,2,20.0,car;car,20.00;20.00,,,0,,,,242862,127812,3913
38,10.498963356018066,2026-03-05T14:54:21.745805,103.0,36.0,8.0,23.0,0.0,0.0,1.0,194.0,5.01,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9675,0,NORMAL,50.135,-0.096,0,0,0.0,70,14,2,20.0,car;car,20.00;20.00,,,0,,,,243691,128273,3559
39,10.709964036941528,2026-03-05T14:54:21.956806,104.0,36.0,11.0,22.0,0.0,0.0,0.0,198.0,4.98,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9648,0,NORMAL,50.361,-0.127,0,0,0.0,112,16,2,20.0,car;car,20.00;20.00,,,0,,,,247138,127163,3714
40,10.975965738296509,2026-03-05T14:54:22.222807,157.0,36.0,9.0,23.0,1.0,0.0,0.0,251.0,4.92,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9577,0,NORMAL,50.723,-0.141,0,0,0.0,70,16,2,20.0,car;car,20.00;20.00,,,0,,,,252211,129270,3761
41,11.23696780204773,2026-03-05T14:54:22.483810,155.01,34.99,9.0,21.0,0.0,0.0,0.0,246.0,4.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9774,0,NORMAL,50.949,-0.107,0,0,0.0,67,15,2,20.0,car;car,20.00;20.00,,,0,,,,253328,129689,3744
42,11.441968202590942,2026-03-05T14:54:22.688810,95.0,37.0,7.0,28.0,0.0,0.0,0.0,191.0,4.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9445,0,NORMAL,51.553,-0.156,0,0,0.0,82,13,1,20.0,car,20.00,,,0,,,,245451,124579,3671
43,11.64697003364563,2026-03-05T14:54:22.893812,96.0,36.0,9.0,21.0,0.0,0.0,0.0,190.0,4.85,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9095,0,NORMAL,51.763,0.094,0,0,0.0,89,12,1,20.0,car,20.00,,,0,,,,227357,108614,2991
44,11.84798526763916,2026-03-05T14:54:23.094827,101.0,34.0,8.01,21.99,0.0,0.0,0.0,188.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9607,0,NORMAL,51.825,0.185,0,0,0.0,75,12,1,20.0,car,20.00,,,0,,,,230031,114733,3119
45,12.047971248626709,2026-03-05T14:54:23.294813,95.01,32.99,10.0,25.0,1.0,0.0,0.0,189.0,4.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8887,0,NORMAL,52.017,0.211,0,0,0.0,79,16,1,20.0,car,20.00,,,0,,,,255125,133294,3762
46,12.238972902297974,2026-03-05T14:54:23.485815,93.0,35.0,7.0,20.0,0.0,0.0,0.0,176.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9176,0,NORMAL,52.263,0.219,0,0,0.0,96,14,1,20.0,car,20.00,,,0,,,,239174,118224,3287
47,12.425972938537598,2026-03-05T14:54:23.672815,94.0,33.0,8.01,17.99,1.0,0.0,0.0,176.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9174,0,NORMAL,52.2,0.246,0,0,0.0,73,14,1,20.0,car,20.00,,,0,,,,256264,132409,3612
48,12.619974613189697,2026-03-05T14:54:23.866816,92.99,33.01,9.0,24.99,0.0,0.0,0.0,182.0,4.85,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9577,0,NORMAL,52.353,0.217,0,0,0.0,71,13,1,20.0,car,20.00,,,0,,,,251393,128260,3792
49,12.811976194381714,2026-03-05T14:54:24.058818,91.0,35.0,8.0,21.0,0.0,0.0,0.0,179.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9477,0,NORMAL,52.286,0.278,0,0,0.0,84,13,1,20.0,car,20.00,,,0,,,,261294,136830,4128
50,13.01097559928894,2026-03-05T14:54:24.257817,97.0,32.01,8.99,22.0,1.0,0.0,0.0,186.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.961,0,NORMAL,53.423,0.215,0,0,0.0,91,15,1,20.0,car,20.00,,,0,,,,256793,132943,3850
51,13.205976486206055,2026-03-05T14:54:24.452818,96.99,33.0,7.0,20.0,0.0,0.0,0.0,178.99,4.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9762,0,NORMAL,53.6,0.207,0,0,0.0,91,13,1,20.0,car,20.00,,,0,,,,257560,134306,3983
52,13.409980535507202,2026-03-05T14:54:24.656822,94.0,36.0,9.01,27.99,0.0,0.0,0.0,193.0,4.82,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9628,0,NORMAL,53.761,0.238,0,0,0.0,99,13,1,20.0,car,20.00,,,0,,,,260851,133116,3614
53,13.602980136871338,2026-03-05T14:54:24.849822,97.0,32.01,8.99,18.0,1.0,0.0,0.0,181.0,4.81,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9745,0,NORMAL,54.071,0.234,0,0,0.0,68,14,1,20.0,car,20.00,,,0,,,,261393,132918,3463
54,13.79498028755188,2026-03-05T14:54:25.041822,93.01,33.99,9.0,21.0,0.0,0.0,0.0,180.0,4.81,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9839,0,NORMAL,54.128,0.248,0,0,0.0,71,12,1,20.0,car,20.00,,,0,,,,261506,132002,3442
55,13.998980522155762,2026-03-05T14:54:25.245822,101.0,34.0,8.0,25.0,0.0,0.0,0.0,192.0,4.79,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9791,0,NORMAL,54.229,0.282,0,0,0.0,73,11,1,20.0,car,20.00,,,0,,,,263279,130502,3188
56,14.202982902526855,2026-03-05T14:54:25.449824,97.0,34.0,8.0,26.0,1.0,0.0,0.0,188.0,4.79,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9691,0,NORMAL,54.511,0.254,0,0,0.0,88,11,1,20.0,car,20.00,,,0,,,,261233,127559,3081
57,14.398993730545044,2026-03-05T14:54:25.645835,95.0,35.0,8.01,20.0,0.0,0.0,0.0,181.01,4.8,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9573,0,NORMAL,55.749,0.24,0,0,0.0,93,11,1,20.0,car,20.00,,,0,,,,264229,130318,3222
58,14.608990907669067,2026-03-05T14:54:25.855833,98.0,35.0,7.0,29.01,0.0,0.0,0.0,196.01,4.81,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9775,0,NORMAL,55.951,0.23,0,0,0.0,92,11,1,20.0,car,20.00,,,0,,,,264170,128299,3221
59,14.816985130310059,2026-03-05T14:54:26.063827,98.04,37.0,6.98,24.97,0.0,0.0,0.0,193.0,4.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9754,0,NORMAL,55.703,0.236,0,0,0.0,92,12,1,20.0,car,20.00,,,0,,,,264804,128166,3250
60,15.020015239715576,2026-03-05T14:54:26.266857,104.0,34.01,7.98,20.01,0.0,0.0,0.0,191.03,4.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9777,0,NORMAL,54.838,0.218,0,0,0.0,91,12,1,20.0,car,20.00,,,0,,,,263145,124260,3078
61,15.213005542755127,2026-03-05T14:54:26.459847,95.0,32.0,8.0,21.0,1.0,0.0,0.0,181.0,4.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9809,0,NORMAL,54.205,0.203,0,0,0.0,98,12,1,20.0,car,20.00,,,0,,,,262401,123629,2987
62,15.413006067276001,2026-03-05T14:54:26.659848,94.0,34.01,8.99,28.0,0.0,0.0,0.0,189.0,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9763,0,NORMAL,53.225,0.192,0,0,0.0,74,11,1,20.0,car,20.00,,,0,,,,260934,124116,3179
63,15.636530637741089,2026-03-05T14:54:26.883372,99.0,45.0,10.0,30.0,0.0,0.0,0.0,210.52,4.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.973,0,NORMAL,53.334,0.166,0,0,0.0,125,11,2,19.99,car;car,19.99;20.00,,,0,,,,257879,120415,3290
64,15.842530250549316,2026-03-05T14:54:27.089372,98.0,33.0,7.0,30.0,0.0,0.0,0.0,191.0,4.85,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9717,0,NORMAL,52.688,0.138,0,0,0.0,129,12,2,19.35,car;car,19.35;20.00,,,0,,,,260573,122811,3349
65,16.056562662124634,2026-03-05T14:54:27.303404,102.0,35.0,10.01,34.02,0.0,0.0,0.0,202.03,4.85,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9667,0,NORMAL,52.614,0.109,0,0,0.0,132,12,3,18.74,car;car;car,18.74;20.00;20.00,,,0,,,,264335,122941,3194
66,16.25953221321106,2026-03-05T14:54:27.506374,96.0,34.02,8.01,24.99,0.0,0.0,1.0,188.0,4.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9606,0,NORMAL,53.96,0.045,0,0,0.0,144,13,1,17.64,car,17.64,,,0,,,,266213,121668,3395
67,16.456532955169678,2026-03-05T14:54:27.703375,94.0,33.0,7.0,24.0,0.0,0.0,0.0,182.0,4.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9602,0,NORMAL,55.299,0.012,0,0,0.0,111,14,2,17.64,car;car,17.64;20.00,,,0,,,,264191,118296,3314
68,16.661535263061523,2026-03-05T14:54:27.908377,94.0,35.0,8.0,29.0,0.0,0.0,0.0,190.99,4.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9652,0,NORMAL,54.364,-0.011,0,0,0.0,98,17,1,16.66,car,16.66,,,0,,,,267739,122687,3580
69,16.859534740447998,2026-03-05T14:54:28.106377,94.01,35.07,8.93,27.0,0.0,0.0,0.0,186.0,4.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9736,0,NORMAL,53.449,-0.034,0,0,0.0,115,14,1,16.2,car,16.20,,,0,,,,270435,123894,3483
70,17.117538928985596,2026-03-05T14:54:28.364381,111.0,58.0,12.0,43.0,0.0,0.0,0.0,245.0,4.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9453,0,NORMAL,52.244,-0.041,0,0,0.0,116,14,1,15.78,car,15.78,,,0,,,,282081,126737,3740
71,17.375539779663086,2026-03-05T14:54:28.622381,113.0,43.0,14.0,36.0,1.0,0.0,0.0,238.0,4.89,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9671,0,NORMAL,51.169,-0.066,0,0,0.0,139,15,1,14.99,car,14.99,,,0,,,,286924,128845,4020
72,17.599539756774902,2026-03-05T14:54:28.846381,101.0,39.0,9.0,31.0,1.0,0.0,0.0,208.0,4.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9679,0,NORMAL,50.087,-0.095,0,0,0.0,115,17,2,14.62,car;car,14.62;20.00,,,0,,,,284753,117196,3705
73,17.816540956497192,2026-03-05T14:54:29.063383,97.0,36.0,9.0,36.0,0.0,0.0,0.0,201.0,4.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9689,0,NORMAL,49.005,-0.12,0,0,0.0,136,16,2,13.94,car;car,13.94;20.00,,,0,,,,284602,111062,3635
