frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
10,8.369389057159424,2026-02-11T11:07:19.995671,110.0,0.0,6.0,165.0,12.0,0.0,1.0,296.0,3.05,0.0,-13.618,LEFT,0.0,0.888,"CMD,-13.6,0.89",0,0,0.0,1179,1431,0,,,,,,0,,,,253536,118729,1225
11,8.680594682693481,2026-02-11T11:07:20.306877,122.0,0.0,6.0,144.21,1.0,0.0,1.0,276.21,3.07,-87.678,-31.153,LEFT,1.021,1.093,"CMD,-31.2,1.09",1,1,290.3,922,1066,0,,,,,,0,,,,267191,106076,961
12,8.96359395980835,2026-02-11T11:07:20.589876,118.0,0.0,5.0,129.0,2.0,0.0,0.0,255.0,3.1,48.93,-25.197,LEFT,1.17,1.027,"CMD,-25.2,1.03",1,1,220.8,908,1181,0,,,,,,0,,,,313813,140988,933
13,9.30988597869873,2026-02-11T11:07:20.936168,110.28,0.0,6.0,197.0,3.0,0.0,1.0,318.29,3.08,0.0,-8.658,STRAIGHT,0.0,0.73,"CMD,-8.7,0.73",0,0,0.0,1003,1275,0,,,,,,0,,,,315254,141164,1034
14,9.592751741409302,2026-02-11T11:07:21.219033,120.0,0.0,6.0,126.87,0.0,0.0,0.0,253.87,3.11,0.0,-7.75,STRAIGHT,0.0,0.438,"CMD,-7.7,0.44",0,0,0.0,950,1221,0,,,,,,0,,,,312180,142113,967
15,9.857749462127686,2026-02-11T11:07:21.484031,136.0,0.0,4.0,101.0,0.0,0.0,0.0,243.0,3.15,0.0,-7.75,STRAIGHT,0.0,0.438,"CMD,-7.7,0.44",0,0,0.0,775,991,0,,,,,,0,,,,320571,145686,775
16,10.095580101013184,2026-02-11T11:07:21.721862,107.0,0.0,4.99,103.83,0.0,0.0,0.0,216.83,3.2,0.0,9.786,STRAIGHT,0.0,0.234,"CMD,9.8,0.23",0,0,0.0,1015,1353,0,,,,,,0,,,,319940,145857,1023
17,10.376579761505127,2026-02-11T11:07:22.002862,133.0,0.0,4.0,111.0,11.0,0.0,0.0,259.99,3.22,-3.497,-0.699,STRAIGHT,1.5,0.3,"CMD,-0.7,0.30",1,3,472.6,1165,1341,0,,,,,,0,,,,292627,133554,1208
18,10.637531757354736,2026-02-11T11:07:22.263813,115.0,0.0,5.0,93.95,12.0,0.0,0.0,226.95,3.25,14.113,2.123,STRAIGHT,1.5,0.6,"CMD,2.1,0.60",1,3,490.8,1253,1365,0,,,,,,0,,,,292063,130868,1253
19,10.910528421401978,2026-02-11T11:07:22.536810,138.01,0.0,3.99,88.0,11.0,0.0,0.0,243.0,3.27,-2.862,1.551,STRAIGHT,1.5,0.9,"CMD,1.6,0.90",1,3,474.0,1222,1386,0,,,,,,0,,,,276282,125788,1234
20,11.177470922470093,2026-02-11T11:07:22.803753,137.03,0.0,4.96,80.94,11.0,0.0,0.0,234.94,3.29,17.43,5.037,STRAIGHT,1.5,1.2,"CMD,5.0,1.20",1,3,499.2,1288,1510,0,,,,,,0,,,,272509,124857,1320
21,11.398470640182495,2026-02-11T11:07:23.024752,104.03,0.0,3.96,74.0,10.0,0.0,0.0,193.0,3.33,-19.762,1.084,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",1,3,491.2,1299,1502,0,,,,,,0,,,,280888,126784,1324
22,11.627823829650879,2026-02-11T11:07:23.254106,113.01,0.0,4.0,77.35,8.0,0.0,0.0,203.35,3.37,-3.752,1.033,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,2,492.4,1171,1299,0,,,,,,0,,,,272152,118555,1174
23,11.842828512191772,2026-02-11T11:07:23.469110,106.01,0.0,3.99,70.0,10.01,0.0,0.0,191.01,3.41,17.733,1.757,STRAIGHT,1.5,1.5,"CMD,1.8,1.50",1,4,504.8,1208,1300,0,,,,,,0,,,,250370,112798,1224
24,12.046839714050293,2026-02-11T11:07:23.673122,109.02,0.0,3.0,64.0,1.0,0.0,0.0,179.01,3.45,0.0,2.33,STRAIGHT,0.0,1.2,"CMD,2.3,1.20",0,0,0.0,1184,1464,0,,,,,,0,,,,206846,76836,1233
25,12.280262470245361,2026-02-11T11:07:23.906544,111.46,0.0,3.96,85.0,14.0,0.0,0.0,215.42,3.48,-11.373,-3.431,STRAIGHT,1.5,1.2,"CMD,-3.4,1.20",1,3,475.0,1276,1472,0,,,,,,0,,,,250507,108290,1294
26,12.496259689331055,2026-02-11T11:07:24.122541,105.01,0.0,6.0,73.0,2.0,0.0,0.0,187.0,3.51,0.0,0.522,STRAIGHT,1.5,1.2,"CMD,0.5,1.20",1,1,345.6,859,963,0,,,,,,0,,,,211468,79079,926
27,12.800459623336792,2026-02-11T11:07:24.426741,113.2,0.0,4.0,143.0,20.0,0.0,0.0,281.19,3.5,-4.497,0.372,STRAIGHT,1.5,1.2,"CMD,0.4,1.20",1,2,464.9,1183,1350,0,,,,,,0,,,,244405,109164,1217
28,13.159050703048706,2026-02-11T11:07:24.785332,128.0,0.0,7.0,155.59,17.0,0.0,0.0,311.59,3.47,-0.96,-3.366,STRAIGHT,1.5,1.2,"CMD,-3.4,1.20",1,2,474.8,1084,1185,0,,,,,,0,,,,260604,114141,1102
29,13.47605013847351,2026-02-11T11:07:25.102332,145.0,0.0,6.0,121.0,2.0,0.0,0.0,275.73,3.46,0.0,-3.366,STRAIGHT,0.0,1.2,"CMD,-3.4,1.20",0,0,0.0,1069,1169,0,,,,,,0,,,,258779,110147,1069
30,13.775012493133545,2026-02-11T11:07:25.401294,137.95,0.0,4.0,122.0,7.0,0.0,0.0,271.96,3.54,-0.64,-1.219,STRAIGHT,1.5,1.2,"CMD,-1.2,1.20",1,2,470.6,1057,1157,0,,,,,,0,,,,258909,116371,1068
31,14.046016693115234,2026-02-11T11:07:25.672298,129.0,0.0,5.99,98.01,7.99,0.0,1.0,243.0,3.54,-0.32,-1.284,STRAIGHT,1.5,1.2,"CMD,-1.3,1.20",1,2,475.2,1034,1107,0,,,,,,0,,,,258438,116217,1042
32,14.347689867019653,2026-02-11T11:07:25.973972,133.68,0.0,7.0,128.99,2.0,0.0,0.0,273.67,3.52,-86.878,-17.76,LEFT,1.356,1.171,"CMD,-17.8,1.17",1,1,438.7,1029,1151,0,,,,,,0,,,,243385,107919,1083
33,14.609691143035889,2026-02-11T11:07:26.235973,132.0,0.0,4.0,92.0,5.0,0.0,0.0,234.0,3.53,0.0,-17.568,LEFT,1.361,1.143,"CMD,-17.6,1.14",1,2,470.2,947,985,0,,,,,,0,,,,250304,109691,950
34,14.865503549575806,2026-02-11T11:07:26.491785,125.81,0.0,5.0,92.0,6.0,0.0,0.0,229.81,3.53,0.32,-17.504,LEFT,1.362,1.416,"CMD,-17.5,1.42",1,2,468.7,960,986,0,,,,,,0,,,,250756,113863,960
35,15.126503705978394,2026-02-11T11:07:26.752785,127.0,0.0,4.0,94.01,8.0,0.0,0.0,233.99,3.56,0.955,-17.185,LEFT,1.37,1.39,"CMD,-17.2,1.39",1,2,477.3,973,1002,0,,,,,,0,,,,253921,116323,973
36,15.411753416061401,2026-02-11T11:07:27.038035,128.52,0.0,5.0,113.0,7.0,0.0,0.0,256.51,3.6,0.0,-17.121,LEFT,1.372,1.364,"CMD,-17.1,1.36",1,2,456.6,970,991,0,,,,,,0,,,,256750,117805,970
37,15.678385972976685,2026-02-11T11:07:27.304668,129.0,0.0,5.0,94.63,6.0,0.0,1.0,236.63,3.65,0.0,0.255,STRAIGHT,1.5,1.393,"CMD,0.3,1.39",1,2,460.8,969,998,0,,,,,,0,,,,259121,120403,979
38,15.931902408599854,2026-02-11T11:07:27.558184,119.05,0.0,4.95,91.0,9.0,0.0,0.0,225.0,3.67,0.317,0.318,STRAIGHT,1.5,1.421,"CMD,0.3,1.42",1,3,480.6,958,979,0,,,,,,0,,,,261689,123953,970
39,16.192638158798218,2026-02-11T11:07:27.818920,132.0,0.0,4.0,88.74,6.0,0.0,0.0,232.7,3.71,0.0,0.254,STRAIGHT,1.5,1.448,"CMD,0.3,1.45",1,2,467.2,1031,1069,0,,,,,,0,,,,266419,128888,1039
40,16.462641954421997,2026-02-11T11:07:28.088924,138.0,0.0,4.0,90.04,6.97,0.0,0.0,241.0,3.73,0.318,0.127,STRAIGHT,1.5,1.474,"CMD,0.1,1.47",1,2,468.1,1002,1038,0,,,,,,0,,,,267432,131311,1021
41,16.72703766822815,2026-02-11T11:07:28.353319,136.04,0.0,3.96,91.44,5.96,0.0,0.0,238.36,3.74,-0.318,0.063,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,2,472.4,1009,1045,0,,,,,,0,,,,268967,131673,1023
42,16.97904896736145,2026-02-11T11:07:28.605331,133.02,0.0,3.95,75.0,12.0,0.0,0.0,224.97,3.78,-35.134,-6.964,STRAIGHT,1.5,1.5,"CMD,-7.0,1.50",1,3,499.1,1272,1459,0,,,,,,0,,,,198984,113993,1311
43,17.22603487968445,2026-02-11T11:07:28.852317,125.0,0.0,5.0,76.03,11.97,0.0,1.0,220.0,3.8,18.937,-3.239,STRAIGHT,1.5,1.5,"CMD,-3.2,1.50",1,2,711.8,1310,1486,0,,,,,,0,,,,239473,110542,1339
44,17.51103711128235,2026-02-11T11:07:29.137319,132.0,0.0,4.0,99.0,18.0,0.0,0.0,254.96,3.79,-0.95,-3.429,STRAIGHT,1.5,1.5,"CMD,-3.4,1.50",1,4,477.7,1068,1124,0,,,,,,0,,,,263842,125986,1068
45,17.81045627593994,2026-02-11T11:07:29.436738,134.42,0.0,4.99,108.0,13.0,0.0,0.0,262.42,3.76,-0.63,-3.619,STRAIGHT,1.5,1.5,"CMD,-3.6,1.50",1,3,482.8,1020,1063,0,,,,,,0,,,,269084,132318,1020
46,18.195921659469604,2026-02-11T11:07:29.822204,125.0,0.0,5.0,202.0,21.46,0.0,1.0,355.46,3.71,-0.63,-3.681,STRAIGHT,1.5,1.5,"CMD,-3.7,1.50",1,3,480.5,1096,1170,0,,,,,,0,,,,266020,127491,1096
47,18.862653493881226,2026-02-11T11:07:30.488935,501.22,0.0,4.98,105.0,16.0,0.0,0.0,629.21,3.53,-0.63,3.22,STRAIGHT,1.5,1.5,"CMD,3.2,1.50",1,4,480.0,1068,1113,0,,,,,,0,,,,275461,135400,1068
48,19.622939109802246,2026-02-11T11:07:31.249221,608.28,0.0,4.0,101.0,12.0,0.0,0.0,726.29,3.33,-0.63,-0.694,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,3,482.3,1032,1098,0,,,,,,0,,,,266372,129512,1032
49,20.515942096710205,2026-02-11T11:07:32.142224,726.0,0.0,5.0,113.0,18.0,0.0,1.0,865.0,3.11,0.315,-0.441,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,4,477.4,1064,1098,0,,,,,,0,,,,276904,138178,1064
50,21.427210569381714,2026-02-11T11:07:33.053492,758.26,0.0,5.0,99.0,13.0,0.0,0.0,877.27,2.89,-0.313,-0.377,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,484.1,1022,1069,0,,,,,,0,,,,278214,138625,1022
51,22.25172710418701,2026-02-11T11:07:33.878009,644.51,0.0,5.0,130.0,14.0,0.0,0.0,794.52,2.73,0.311,-0.189,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,3,487.6,1083,1168,0,,,,,,0,,,,280793,141732,1083
52,23.075791835784912,2026-02-11T11:07:34.702074,677.07,0.0,5.0,99.0,8.0,0.0,0.0,792.06,2.58,0.0,-0.063,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",1,2,487.3,1036,1138,0,,,,,,0,,,,283568,142256,1036
53,23.43044638633728,2026-02-11T11:07:35.056728,213.65,0.0,4.0,95.0,12.0,0.0,0.0,326.65,2.55,0.0,0.063,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,492.0,1161,1291,0,,,,,,0,,,,284406,143039,1165
54,23.64845848083496,2026-02-11T11:07:35.274740,87.01,0.0,5.0,89.0,7.0,0.0,0.0,190.01,2.55,0.0,-0.0,STRAIGHT,1.5,1.5,"CMD,-0.0,1.50",1,2,490.7,1036,1160,0,,,,,,0,,,,284981,142743,1064
55,23.873761653900146,2026-02-11T11:07:35.500043,89.3,0.0,5.0,92.0,11.0,0.0,1.0,199.3,2.55,-0.306,0.001,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",1,3,496.8,1138,1273,0,,,,,,0,,,,288038,143848,1138
56,24.082763195037842,2026-02-11T11:07:35.709045,89.0,0.0,4.0,78.0,10.0,0.0,0.0,182.0,2.57,16.787,3.296,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,522.4,1340,1591,0,,,,,,0,,,,262283,140498,1340
57,24.325583457946777,2026-02-11T11:07:35.951865,100.0,0.0,5.0,96.82,12.0,0.0,1.0,215.82,2.6,0.306,3.357,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",1,3,497.8,1130,1262,0,,,,,,0,,,,293015,142779,1133
58,24.55658197402954,2026-02-11T11:07:36.182864,92.0,0.0,5.0,90.0,14.0,0.0,0.0,203.0,2.62,-0.305,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,504.6,1137,1273,0,,,,,,0,,,,292027,144923,1141
59,24.77982449531555,2026-02-11T11:07:36.406106,90.0,0.0,5.0,88.24,11.0,0.0,1.0,196.24,2.64,0.0,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,503.1,1072,1211,0,,,,,,0,,,,293049,147580,1072
60,25.00382947921753,2026-02-11T11:07:36.630111,88.0,0.0,5.0,89.0,13.01,0.0,0.0,196.0,2.65,-0.305,3.297,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",1,3,499.8,1067,1194,0,,,,,,0,,,,290750,146922,1067
61,25.23582649230957,2026-02-11T11:07:36.862108,94.0,0.0,4.0,89.0,12.0,0.0,0.0,201.0,2.66,-0.606,-0.182,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,3,505.3,1068,1197,0,,,,,,0,,,,294674,147847,1068
62,25.46134042739868,2026-02-11T11:07:37.087622,90.0,0.0,5.0,91.01,12.0,0.0,0.0,199.0,2.67,-0.905,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,507.5,1074,1211,0,,,,,,0,,,,296135,148424,1074
63,25.686347723007202,2026-02-11T11:07:37.312629,90.0,0.0,5.0,88.0,12.01,0.0,0.0,196.01,2.68,-0.303,-0.424,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",1,3,504.9,1066,1189,0,,,,,,0,,,,297041,148382,1066
64,25.907485961914062,2026-02-11T11:07:37.533768,88.15,0.0,3.99,91.0,9.0,0.0,0.0,193.14,2.69,-0.905,-0.605,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",1,2,505.7,1140,1329,0,,,,,,0,,,,298699,148748,1163
65,26.13048505783081,2026-02-11T11:07:37.756767,89.0,0.0,4.0,92.01,10.99,0.0,0.0,198.0,2.71,-0.603,-0.664,STRAIGHT,1.5,1.5,"CMD,-0.7,1.50",1,3,507.5,1061,1193,0,,,,,,0,,,,299512,147803,1075
66,26.42748737335205,2026-02-11T11:07:38.053769,112.0,0.0,6.0,140.0,9.0,0.0,1.0,269.0,2.7,-1.2,-0.783,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,513.2,1041,1160,0,,,,,,0,,,,303065,148709,1066
67,26.697484731674194,2026-02-11T11:07:38.323767,106.0,0.0,4.0,115.0,14.0,0.0,0.0,240.0,2.69,-1.2,-0.842,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,3,515.5,1052,1152,0,,,,,,0,,,,304779,148410,1052
68,26.95447564125061,2026-02-11T11:07:38.580757,107.99,0.0,4.0,103.0,10.0,0.0,0.0,225.99,2.69,0.0,-0.781,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",1,2,555.7,991,1064,0,,,,,,0,,,,305672,147548,1024
69,27.202497959136963,2026-02-11T11:07:38.828780,105.02,0.0,5.0,99.0,8.0,0.0,0.0,218.02,2.7,0.626,-0.475,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,2,501.3,1008,1077,0,,,,,,0,,,,305988,145998,1010
70,27.43784213066101,2026-02-11T11:07:39.064124,97.83,0.0,5.0,95.52,8.01,0.0,0.0,207.36,2.71,0.966,-0.162,STRAIGHT,1.5,1.5,"CMD,-0.2,1.50",1,2,497.6,997,1094,0,,,,,,0,,,,309947,146201,1010
71,27.6738383769989,2026-02-11T11:07:39.300120,103.0,0.0,4.0,89.0,12.0,0.0,0.0,210.0,2.71,0.96,0.27,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,507.1,979,1089,0,,,,,,0,,,,308159,143930,1006
72,27.927356243133545,2026-02-11T11:07:39.553638,111.0,0.0,4.0,97.52,7.0,0.0,0.0,220.52,2.71,1.909,0.892,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,2,516.5,982,1124,0,,,,,,0,,,,309895,144092,1008
73,28.186363220214844,2026-02-11T11:07:39.812645,111.01,0.0,4.99,100.0,12.01,0.0,0.0,229.01,2.72,2.632,1.419,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,3,510.8,987,1148,0,,,,,,0,,,,305589,142480,987
74,28.42617106437683,2026-02-11T11:07:40.052453,90.82,0.0,5.0,100.0,8.0,0.0,0.0,204.81,2.73,2.144,1.722,STRAIGHT,1.5,1.5,"CMD,1.7,1.50",1,2,528.3,907,1101,0,,,,,,0,,,,309715,143433,912
75,28.67417573928833,2026-02-11T11:07:40.300458,102.0,0.0,4.0,99.26,10.74,0.0,1.0,218.0,2.77,1.828,1.895,STRAIGHT,1.5,1.5,"CMD,1.9,1.50",1,2,536.4,899,1124,0,,,,,,0,,,,309944,143743,899
76,29.026400804519653,2026-02-11T11:07:40.652682,129.21,0.0,7.0,169.0,11.0,0.0,0.0,318.21,2.85,2.045,2.112,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,550.9,1011,1154,0,,,,,,0,,,,306784,138243,1011
77,29.307469844818115,2026-02-11T11:07:40.933752,129.0,0.0,5.0,103.3,9.77,0.0,0.0,249.07,2.99,1.771,2.084,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",1,2,549.9,923,1177,0,,,,,,0,,,,310041,141525,923
78,29.566473484039307,2026-02-11T11:07:41.192755,120.0,0.0,5.0,97.0,5.0,0.0,0.0,228.0,3.2,0.0,1.558,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,1,684.1,877,1060,0,,,,,,0,,,,314848,144750,891
79,29.826406240463257,2026-02-11T11:07:41.452688,115.0,0.0,6.0,100.94,7.0,0.0,0.0,229.94,3.45,1.252,1.379,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",1,2,520.8,863,1057,0,,,,,,0,,,,312971,142967,891
80,30.087409496307373,2026-02-11T11:07:41.713691,111.0,0.0,4.99,102.0,10.0,0.0,0.0,229.0,3.7,2.726,1.559,STRAIGHT,1.5,1.5,"CMD,1.6,1.50",1,3,276.7,931,1134,0,,,,,,0,,,,311581,141723,931
81,30.330379009246826,2026-02-11T11:07:41.956661,112.0,0.0,4.0,92.97,5.0,0.0,0.0,214.97,4.0,0.49,1.248,STRAIGHT,1.5,1.5,"CMD,1.2,1.50",1,2,319.3,905,1072,0,,,,,,0,,,,312825,141706,929
82,30.577380418777466,2026-02-11T11:07:42.203662,109.0,0.0,4.0,99.0,4.0,0.0,0.0,217.0,4.06,0.313,0.956,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",1,1,517.2,935,1157,0,,,,,,0,,,,309493,140404,941
83,30.813379526138306,2026-02-11T11:07:42.439661,109.0,0.0,5.0,90.0,3.0,0.0,0.0,208.0,4.05,0.63,1.082,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",1,1,514.2,858,1012,0,,,,,,0,,,,310400,140475,858
84,31.060509204864502,2026-02-11T11:07:42.686791,113.52,0.0,4.0,96.0,4.0,0.0,0.0,219.53,4.04,0.32,0.896,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",1,1,503.3,930,1173,0,,,,,,0,,,,308653,136625,930
85,31.318713903427124,2026-02-11T11:07:42.944996,114.0,0.0,4.0,104.0,5.68,0.0,0.0,228.68,4.01,0.0,0.35,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,1,507.5,926,1151,0,,,,,,0,,,,302438,132440,926
86,31.610305547714233,2026-02-11T11:07:43.236587,108.97,0.0,4.0,144.0,4.0,0.0,0.0,262.97,3.98,-0.934,0.066,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,1,512.6,925,1148,0,,,,,,0,,,,305674,133474,925
87,31.845307111740112,2026-02-11T11:07:43.471589,104.0,0.0,5.0,92.0,4.0,0.0,0.0,206.0,3.98,-2.755,-0.548,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",1,1,517.7,1035,1355,0,,,,,,0,,,,305015,133111,1035
88,32.124306201934814,2026-02-11T11:07:43.750588,106.0,0.0,5.0,123.0,14.0,0.0,0.0,249.0,3.95,-1.899,-1.054,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",1,2,527.4,1046,1334,0,,,,,,0,,,,309774,136364,1063
89,32.61929392814636,2026-02-11T11:07:44.245576,305.99,0.0,5.0,121.0,11.0,0.0,0.0,445.99,3.81,-0.64,-1.246,STRAIGHT,1.5,1.5,"CMD,-1.2,1.50",1,2,514.9,1064,1316,0,,,,,,0,,,,311339,139097,1064
90,32.94718360900879,2026-02-11T11:07:44.573465,149.0,0.0,5.0,114.89,21.0,0.0,0.0,291.89,3.76,-0.318,-1.309,STRAIGHT,1.5,1.5,"CMD,-1.3,1.50",1,3,507.3,1071,1325,0,,,,,,0,,,,319526,147422,1071
91,33.521642208099365,2026-02-11T11:07:45.147924,108.5,0.0,7.0,398.95,17.0,0.0,0.0,533.45,3.6,0.637,-0.995,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",1,3,499.9,1116,1361,0,,,,,,0,,,,322227,151626,1116
92,33.818636655807495,2026-02-11T11:07:45.444918,133.0,0.0,7.0,111.0,9.0,0.0,0.0,261.0,3.57,0.64,-0.316,STRAIGHT,1.5,1.5,"CMD,-0.3,1.50",1,2,475.6,1068,1255,0,,,,,,0,,,,323269,155279,1101
93,34.0801055431366,2026-02-11T11:07:45.706387,118.59,0.0,5.0,95.0,12.0,0.0,1.0,232.85,3.55,0.322,0.128,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",1,3,481.0,1044,1142,0,,,,,,0,,,,324415,159222,1044
94,34.34410905838013,2026-02-11T11:07:45.970391,116.0,0.0,5.0,97.0,13.0,0.0,0.0,232.0,3.53,0.322,0.32,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,3,481.0,1054,1152,0,,,,,,0,,,,330784,164016,1054
95,34.60110807418823,2026-02-11T11:07:46.227390,116.0,0.0,4.0,96.01,7.99,0.0,0.0,226.0,3.55,0.322,0.448,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,485.2,1046,1129,0,,,,,,0,,,,333947,166262,1066
96,34.83010721206665,2026-02-11T11:07:46.456389,91.0,0.0,4.0,95.0,6.0,0.0,0.0,198.0,3.57,0.313,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,2,498.4,1056,1122,0,,,,,,0,,,,339356,170135,1056
97,35.067553997039795,2026-02-11T11:07:46.693836,90.04,0.0,5.0,97.0,17.0,0.0,0.0,210.17,3.57,0.315,0.319,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",1,4,468.7,1266,1471,0,,,,,,0,,,,340690,172235,1266
98,35.29755187034607,2026-02-11T11:07:46.923834,89.01,0.0,3.99,96.0,12.0,0.0,0.0,201.0,3.58,0.585,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,533.9,1225,1435,0,,,,,,0,,,,335640,169508,1225
99,35.53084588050842,2026-02-11T11:07:47.157128,91.3,0.0,4.0,94.0,13.0,0.0,1.0,203.3,3.58,0.291,0.365,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",1,3,535.7,1228,1428,0,,,,,,0,,,,337387,173597,1228
