frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.7771379947662354,2026-03-17T16:35:17.908576,2175.76,113.45,10.0,29.0,16.0,0.0,0.0,2358.66,0.0,-0.373,-0.373,STRAIGHT,1.5,1.5,"CMD,-0.4,1.50",4.0,-0.0271,3.99,-0.216,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,389.3,183,8,dijkstra,fallback_centerline,0.66463,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276033,198975,7950
1,2.8671979904174805,2026-03-17T16:35:17.998636,7.0,0.0,10.49,28.51,20.0,0.0,0.0,89.06,11.23,-0.622,-0.497,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,-0.0271,3.989,-0.217,1,0.9928,0,NORMAL,2.595,-0.068,1,1,1,1,1,397.1,183,9,dijkstra,fallback_centerline,0.66673,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276702,199726,7923
2,3.044198751449585,2026-03-17T16:35:18.175637,54.0,37.0,15.0,31.0,17.0,0.0,0.0,176.0,7.52,-0.79,-0.622,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",4.0,-0.0273,3.989,-0.218,1,0.9536,0,NORMAL,6.142,-0.139,1,1,1,1,1,397.4,175,9,dijkstra,fallback_centerline,0.65832,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,274079,196910,7721
3,3.139199733734131,2026-03-17T16:35:18.270638,7.0,1.0,10.0,30.0,16.0,0.0,0.0,95.0,8.29,-0.904,-0.79,STRAIGHT,1.5,1.5,"CMD,-0.8,1.50",4.0,-0.0274,3.989,-0.219,1,0.9952,0,NORMAL,8.447,-0.095,1,1,1,1,1,397.5,172,9,dijkstra,fallback_centerline,0.66018,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,274059,197364,7428
4,3.308199405670166,2026-03-17T16:35:18.439638,55.01,33.99,10.0,29.0,17.0,0.0,0.0,169.0,7.53,-0.98,-0.904,STRAIGHT,1.5,1.5,"CMD,-0.9,1.50",4.0,-0.0275,3.989,-0.219,1,0.9625,0,NORMAL,9.224,-0.087,1,1,1,1,1,397.6,165,9,dijkstra,fallback_centerline,0.65011,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,273498,194551,7428
5,3.668565511703491,2026-03-17T16:35:18.800004,9.0,0.0,13.0,26.0,289.33,0.0,0.0,360.37,5.61,-1.123,-0.98,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",4.0,-0.0342,3.989,-0.273,1,0.9964,0,NORMAL,11.876,-0.009,1,1,1,1,3,498.3,112,8,dijkstra,endpoint_arc,0.65103,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,273465,195060,6615
6,4.135072708129883,2026-03-17T16:35:19.266511,52.22,38.53,11.0,34.0,307.2,0.0,0.0,466.51,4.42,-1.34,-1.123,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.043,3.982,-0.343,1,0.9454,0,NORMAL,15.547,0.029,1,1,1,1,3,499.1,149,8,dijkstra,endpoint_arc,0.66683,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,280435,199689,7480
7,4.233077049255371,2026-03-17T16:35:19.364515,9.0,0.0,14.01,27.0,17.0,0.0,0.0,98.0,4.81,-1.516,-1.34,STRAIGHT,1.5,1.5,"CMD,-1.3,1.50",3.146,-0.0453,3.103,-0.219,1,0.9942,0,NORMAL,19.901,0.066,1,1,1,1,1,560.2,143,8,dijkstra,fallback_skeleton,0.66835,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,280416,200080,7406
8,4.421241521835327,2026-03-17T16:35:19.552679,59.12,50.97,12.0,26.99,16.0,0.0,0.0,188.16,4.87,-1.487,-1.487,STRAIGHT,1.5,1.5,"CMD,-1.5,1.50",3.891,-0.0346,3.861,-0.259,1,0.9296,0,NORMAL,22.382,0.153,1,1,1,1,1,393.6,156,8,dijkstra,fallback_centerline,0.61245,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,273437,183508,6593
9,4.795806646347046,2026-03-17T16:35:19.927245,8.0,1.0,12.0,24.0,301.56,0.0,0.0,374.57,4.46,-1.587,-1.516,STRAIGHT,1.5,1.5,"CMD,-1.5,1.50",4.0,-0.0433,3.978,-0.345,1,0.996,0,NORMAL,22.308,0.191,1,1,1,1,3,403.0,148,9,dijkstra,dt_corridor,0.61152,0.0,0.0,0,0.0,,,0.993,0.993,7.8971,0.3195,0,,,,,,0,,,,273873,183333,6496
