frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
10,4.360032320022583,2026-03-05T15:30:59.617333,73.01,32.96,8.04,29.98,1.0,0.0,0.0,165.96,6.04,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9126,0,NORMAL,24.093,0.198,0,0,0.0,92,10,0,,,,,,0,,,,254195,122143,2820
11,4.537075757980347,2026-03-05T15:30:59.794376,74.97,34.04,8.99,33.0,0.0,0.0,0.0,177.04,6.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9187,0,NORMAL,26.949,0.151,0,0,0.0,122,12,0,,,,,,0,,,,268445,126157,3269
12,4.708034992218018,2026-03-05T15:30:59.965335,73.0,34.97,9.0,32.0,0.0,0.0,0.0,170.96,5.99,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9053,0,NORMAL,27.608,-0.033,0,0,0.0,111,13,0,,,,,,0,,,,290871,147827,4129
13,4.883074045181274,2026-03-05T15:31:00.140374,72.97,34.04,8.98,33.01,0.0,0.0,0.0,173.04,5.97,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9772,0,NORMAL,27.28,-0.129,0,0,0.0,108,13,0,,,,,,0,,,,290413,150964,4343
14,5.065036058425903,2026-03-05T15:31:00.322337,76.96,35.0,11.0,35.0,0.0,0.0,0.0,181.96,5.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9651,0,NORMAL,27.009,-0.247,0,0,0.0,124,14,0,,,,,,0,,,,292563,151024,4268
15,5.242079257965088,2026-03-05T15:31:00.499380,74.01,34.04,9.95,32.04,1.0,0.0,0.0,177.04,5.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9677,0,NORMAL,28.283,-0.337,0,0,0.0,118,16,0,,,,,,0,,,,291729,149347,4169
16,5.416080713272095,2026-03-05T15:31:00.673381,73.0,33.97,9.04,37.01,0.0,0.0,0.0,173.0,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9523,0,NORMAL,29.803,-0.353,0,0,0.0,133,13,0,,,,,,0,,,,290091,148453,4048
17,5.5810418128967285,2026-03-05T15:31:00.838342,73.03,34.97,7.0,23.0,1.0,0.0,0.0,164.96,5.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9497,0,NORMAL,30.69,-0.371,0,0,0.0,98,12,0,,,,,,0,,,,277277,140688,4010
18,5.756042718887329,2026-03-05T15:31:01.013343,76.01,35.99,10.0,31.0,0.0,0.0,1.0,175.0,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9407,0,NORMAL,29.983,-0.402,0,0,0.0,116,13,0,,,,,,0,,,,278167,144737,4035
19,5.919043302536011,2026-03-05T15:31:01.176344,74.0,36.0,7.0,24.0,0.0,0.0,0.0,163.0,5.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9262,0,NORMAL,30.981,-0.397,0,0,0.0,103,13,0,,,,,,0,,,,259192,135100,3752
20,6.093081951141357,2026-03-05T15:31:01.350382,78.0,33.0,11.0,30.0,1.0,0.0,0.0,174.04,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9044,0,NORMAL,33.188,-0.369,0,0,0.0,116,12,0,,,,,,0,,,,281440,143694,3887
21,6.268083333969116,2026-03-05T15:31:01.525384,79.04,33.96,9.04,23.96,0.0,0.0,0.0,173.97,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9677,0,NORMAL,34.278,-0.344,0,0,0.0,110,13,1,20.0,car,20.00,,,0,,,,281241,143524,4086
22,6.43304967880249,2026-03-05T15:31:01.690350,73.97,34.03,8.99,26.96,0.0,0.0,1.0,164.97,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9541,0,NORMAL,34.987,-0.407,0,0,0.0,101,14,1,20.0,car,20.00,,,0,,,,271229,141081,3865
23,6.6030871868133545,2026-03-05T15:31:01.860388,76.0,34.05,8.95,28.04,0.0,0.0,0.0,170.04,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9236,0,NORMAL,36.76,-0.43,0,0,0.0,75,17,1,20.0,car,20.00,,,0,,,,254744,138714,4134
24,6.775052070617676,2026-03-05T15:31:02.032353,76.0,36.03,7.96,27.0,0.0,0.0,1.0,171.96,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8078,0,NORMAL,40.886,-0.509,0,0,0.0,77,11,1,20.0,car,20.00,,,0,,,,206638,117479,3147
25,6.941053628921509,2026-03-05T15:31:02.198354,77.99,34.97,8.0,21.0,0.0,0.0,0.0,166.0,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8468,0,NORMAL,44.675,-0.713,0,0,0.0,96,13,1,20.0,truck,20.00,,,0,,,,194308,125202,3571
26,7.106051683425903,2026-03-05T15:31:02.363352,76.0,34.0,9.0,25.0,0.0,0.0,0.0,165.0,5.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.7595,0,NORMAL,45.365,-0.528,0,0,0.0,74,12,1,20.0,truck,20.00,,,0,,,,228521,120543,3518
27,7.277055263519287,2026-03-05T15:31:02.534356,75.0,34.0,9.0,30.0,1.0,0.0,0.0,171.0,5.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8984,0,NORMAL,47.866,-0.298,0,0,0.0,146,18,1,20.0,car,20.00,,,0,,,,239761,132515,4351
28,7.438091039657593,2026-03-05T15:31:02.695391,74.99,36.0,8.0,21.04,0.0,0.0,0.0,161.04,5.92,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9139,0,NORMAL,51.406,-0.258,0,0,0.0,71,16,2,20.0,car;truck,20.00;20.00,,,0,,,,251352,132432,3871
29,7.6000566482543945,2026-03-05T15:31:02.857357,75.04,34.01,7.99,21.96,1.0,0.0,0.0,161.97,5.92,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9516,0,NORMAL,51.071,-0.206,0,0,0.0,59,15,1,20.0,car,20.00,,,0,,,,246341,132501,3896
30,7.772095203399658,2026-03-05T15:31:03.029396,78.0,36.0,8.0,25.04,0.0,0.0,0.0,172.04,5.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9247,0,NORMAL,50.971,-0.102,0,0,0.0,74,14,2,20.0,car;person,20.00;20.00,,,0,,,,239198,131314,3786
31,7.9430601596832275,2026-03-05T15:31:03.200360,78.01,34.99,8.96,26.0,0.0,0.0,0.0,169.96,5.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9556,0,NORMAL,50.835,-0.057,0,0,0.0,72,17,1,20.0,car,20.00,,,0,,,,235673,132498,3973
32,8.122103452682495,2026-03-05T15:31:03.379404,93.0,34.04,9.96,21.04,0.0,0.0,0.0,178.04,5.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9367,0,NORMAL,50.621,-0.039,0,0,0.0,82,20,1,20.0,car,20.00,,,0,,,,233917,130334,4229
33,8.296062231063843,2026-03-05T15:31:03.553363,88.96,32.06,7.94,20.0,0.0,0.0,0.0,173.96,5.89,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9553,0,NORMAL,50.381,-0.054,0,0,0.0,69,12,1,20.0,car,20.00,,,0,,,,236085,128968,3856
34,8.480100154876709,2026-03-05T15:31:03.737401,89.99,33.96,10.0,27.0,1.0,0.0,0.0,184.04,5.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9259,0,NORMAL,50.144,-0.099,0,0,0.0,90,16,2,20.0,car;car,20.00;20.00,,,0,,,,237271,127404,3659
35,8.663065195083618,2026-03-05T15:31:03.920366,90.0,35.0,11.0,25.0,0.0,0.0,0.0,182.97,5.83,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9699,0,NORMAL,50.045,-0.109,0,0,0.0,92,14,1,20.0,car,20.00,,,0,,,,239861,126402,3649
36,8.842065572738647,2026-03-05T15:31:04.099366,92.02,30.99,7.99,21.96,0.0,0.0,0.0,179.0,5.82,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.97,0,NORMAL,50.0,-0.152,0,0,0.0,94,16,2,20.0,car;car,20.00;20.00,,,0,,,,239634,126590,3985
37,9.015066862106323,2026-03-05T15:31:04.272367,89.04,33.97,8.0,20.0,1.0,0.0,0.0,173.0,5.81,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.969,0,NORMAL,50.038,-0.135,0,0,0.0,74,15,2,20.0,car;car,20.00;20.00,,,0,,,,242862,127812,3913
38,9.208070278167725,2026-03-05T15:31:04.465371,94.0,33.0,11.0,30.96,0.0,0.0,0.0,192.0,5.78,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9675,0,NORMAL,50.135,-0.096,0,0,0.0,70,14,2,20.0,car;car,20.00;20.00,,,0,,,,243691,128273,3559
39,9.406110286712646,2026-03-05T15:31:04.663411,92.03,32.01,10.96,33.04,1.0,0.0,0.0,198.04,5.75,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9648,0,NORMAL,50.361,-0.127,0,0,0.0,112,16,2,20.0,car;car,20.00;20.00,,,0,,,,247138,127163,3714
40,9.592108964920044,2026-03-05T15:31:04.849409,89.01,37.03,9.96,23.0,1.03,0.0,0.0,186.0,5.74,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9577,0,NORMAL,50.723,-0.141,0,0,0.0,70,16,2,20.0,car;car,20.00;20.00,,,0,,,,252211,129270,3761
41,9.776116132736206,2026-03-05T15:31:05.033416,89.96,34.0,10.0,22.04,0.0,0.0,0.0,183.0,5.72,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9774,0,NORMAL,50.949,-0.107,0,0,0.0,67,15,2,20.0,car;car,20.00;20.00,,,0,,,,253328,129689,3744
42,9.954073429107666,2026-03-05T15:31:05.211374,89.97,32.0,8.05,23.96,1.0,0.0,0.0,177.96,5.72,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9445,0,NORMAL,51.553,-0.156,0,0,0.0,82,13,1,20.0,car,20.00,,,0,,,,245451,124579,3671
43,10.147111415863037,2026-03-05T15:31:05.404412,91.99,35.0,10.0,29.04,1.0,0.0,0.0,193.04,5.71,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9095,0,NORMAL,51.763,0.094,0,0,0.0,89,12,1,20.0,car,20.00,,,0,,,,227357,108614,2991
44,10.332113027572632,2026-03-05T15:31:05.589414,92.0,33.04,7.99,26.0,0.0,0.0,0.0,185.0,5.7,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9607,0,NORMAL,51.825,0.185,0,0,0.0,75,12,1,20.0,car,20.00,,,0,,,,230031,114733,3119
45,10.510112285614014,2026-03-05T15:31:05.767413,89.04,34.96,7.0,21.03,0.0,0.0,0.0,178.0,5.69,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8887,0,NORMAL,52.017,0.211,0,0,0.0,79,16,1,20.0,car,20.00,,,0,,,,255125,133294,3762
46,10.761114597320557,2026-03-05T15:31:06.018415,152.0,33.97,10.0,31.03,0.0,0.0,0.0,251.0,5.6,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9176,0,NORMAL,52.263,0.219,0,0,0.0,96,14,1,20.0,car,20.00,,,0,,,,239174,118224,3287
47,10.929117441177368,2026-03-05T15:31:06.186418,81.04,34.96,8.0,20.03,0.0,0.0,1.0,168.0,5.61,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9174,0,NORMAL,52.2,0.246,0,0,0.0,73,14,1,20.0,car,20.00,,,0,,,,256264,132409,3612
48,11.10708498954773,2026-03-05T15:31:06.364385,83.0,35.0,8.0,28.99,0.0,0.0,0.0,177.97,5.59,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9577,0,NORMAL,52.353,0.217,0,0,0.0,71,13,1,20.0,car,20.00,,,0,,,,251393,128260,3792
49,11.288085222244263,2026-03-05T15:31:06.545385,83.0,37.0,10.0,26.97,1.0,0.0,0.0,181.0,5.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9477,0,NORMAL,52.286,0.278,0,0,0.0,84,13,1,20.0,car,20.00,,,0,,,,261294,136830,4128
50,11.48408842086792,2026-03-05T15:31:06.741389,85.0,37.99,11.0,32.0,0.0,0.0,0.0,195.0,5.56,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.961,0,NORMAL,53.423,0.215,0,0,0.0,91,15,1,20.0,car,20.00,,,0,,,,256793,132943,3850
51,11.659087896347046,2026-03-05T15:31:06.916388,81.04,32.96,8.0,28.0,1.0,0.0,0.0,175.0,5.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9762,0,NORMAL,53.6,0.207,0,0,0.0,91,13,1,20.0,car,20.00,,,0,,,,257560,134306,3983
52,11.830121278762817,2026-03-05T15:31:07.087422,80.0,36.04,10.0,23.0,0.99,0.0,0.0,171.03,5.55,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9628,0,NORMAL,53.761,0.238,0,0,0.0,99,13,1,20.0,car,20.00,,,0,,,,260851,133116,3614
53,12.00609016418457,2026-03-05T15:31:07.263391,81.04,32.96,10.0,29.0,1.0,0.0,0.0,175.97,5.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9745,0,NORMAL,54.071,0.234,0,0,0.0,68,14,1,20.0,car,20.00,,,0,,,,261393,132918,3463
54,12.17609715461731,2026-03-05T15:31:07.433398,80.0,33.0,8.0,24.01,0.0,0.0,0.0,170.01,5.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9839,0,NORMAL,54.128,0.248,0,0,0.0,71,12,1,20.0,car,20.00,,,0,,,,261506,132002,3442
55,12.356130361557007,2026-03-05T15:31:07.613431,85.0,35.05,10.99,23.0,0.99,0.0,0.0,180.03,5.52,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9791,0,NORMAL,54.229,0.282,0,0,0.0,73,11,1,20.0,car,20.00,,,0,,,,263279,130502,3188
56,12.54009485244751,2026-03-05T15:31:07.797395,82.0,34.03,10.01,27.96,0.0,0.0,0.0,182.96,5.51,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9691,0,NORMAL,54.511,0.254,0,0,0.0,88,11,1,20.0,car,20.00,,,0,,,,261233,127559,3081
57,12.711095571517944,2026-03-05T15:31:07.968396,82.04,34.0,9.0,21.97,0.0,0.0,1.0,171.0,5.5,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9573,0,NORMAL,55.749,0.24,0,0,0.0,93,11,1,20.0,car,20.00,,,0,,,,264229,130318,3222
58,12.892098903656006,2026-03-05T15:31:08.149399,82.01,33.96,10.0,31.97,1.0,0.0,0.0,181.0,5.48,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9775,0,NORMAL,55.951,0.23,0,0,0.0,92,11,1,20.0,car,20.00,,,0,,,,264170,128299,3221
59,13.074098587036133,2026-03-05T15:31:08.331399,82.97,34.01,8.0,32.99,0.0,0.0,0.0,182.0,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9754,0,NORMAL,55.703,0.236,0,0,0.0,92,12,1,20.0,car,20.00,,,0,,,,264804,128166,3250
60,13.253136157989502,2026-03-05T15:31:08.510437,80.97,35.04,9.96,28.03,1.0,0.0,0.0,179.04,5.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9777,0,NORMAL,54.838,0.218,0,0,0.0,91,12,1,20.0,car,20.00,,,0,,,,263145,124260,3078
61,13.430139064788818,2026-03-05T15:31:08.687439,83.95,35.04,8.96,22.03,0.0,0.0,0.0,176.0,5.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9809,0,NORMAL,54.205,0.203,0,0,0.0,98,12,1,20.0,car,20.00,,,0,,,,262401,123629,2987
62,13.60810399055481,2026-03-05T15:31:08.865404,82.0,37.03,11.0,24.96,0.0,0.0,0.0,177.96,5.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9763,0,NORMAL,53.225,0.192,0,0,0.0,74,11,1,20.0,car,20.00,,,0,,,,260934,124116,3179
63,13.79214334487915,2026-03-05T15:31:09.049444,81.01,34.04,10.96,33.0,0.0,0.0,0.0,181.97,5.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.973,0,NORMAL,53.334,0.166,0,0,0.0,125,11,2,19.99,car;car,19.99;20.00,,,0,,,,257879,120415,3290
64,13.970105171203613,2026-03-05T15:31:09.227406,83.04,34.0,9.0,28.0,0.0,0.0,0.0,176.96,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9717,0,NORMAL,52.688,0.138,0,0,0.0,129,12,2,19.35,car;car,19.35;20.00,,,0,,,,260573,122811,3349
65,14.145148038864136,2026-03-05T15:31:09.402448,81.04,34.97,8.0,29.04,0.0,0.0,1.0,175.04,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9667,0,NORMAL,52.614,0.109,0,0,0.0,132,12,3,18.74,car;car;car,18.74;20.00;20.00,,,0,,,,264335,122941,3194
66,14.321146965026855,2026-03-05T15:31:09.578448,80.0,33.0,10.0,29.0,0.0,0.0,0.0,176.0,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9606,0,NORMAL,53.96,0.045,0,0,0.0,144,13,1,17.64,car,17.64,,,0,,,,266213,121668,3395
67,14.516161918640137,2026-03-05T15:31:09.773462,86.0,36.0,9.96,33.99,0.0,0.0,0.0,194.0,5.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9602,0,NORMAL,55.299,0.012,0,0,0.0,111,14,2,17.64,car;car,17.64;20.00,,,0,,,,264191,118296,3314
68,14.706110000610352,2026-03-05T15:31:09.963411,84.0,37.0,10.04,35.0,1.0,0.0,0.0,189.95,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9652,0,NORMAL,54.364,-0.011,0,0,0.0,98,17,1,16.66,car,16.66,,,0,,,,267739,122687,3580
69,14.889147996902466,2026-03-05T15:31:10.146448,81.01,34.03,7.96,33.03,0.0,0.0,1.0,183.04,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9736,0,NORMAL,53.449,-0.034,0,0,0.0,115,14,1,16.2,car,16.20,,,0,,,,270435,123894,3483
70,15.077114582061768,2026-03-05T15:31:10.334415,81.97,34.04,10.0,36.96,0.0,0.0,0.0,186.97,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9453,0,NORMAL,52.244,-0.041,0,0,0.0,116,14,1,15.78,car,15.78,,,0,,,,282081,126737,3740
71,15.25815200805664,2026-03-05T15:31:10.515453,83.0,36.0,8.0,28.04,0.0,0.0,0.0,181.04,5.47,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9671,0,NORMAL,51.169,-0.066,0,0,0.0,139,15,1,14.99,car,14.99,,,0,,,,286924,128845,4020
72,15.431154489517212,2026-03-05T15:31:10.688455,80.01,35.03,9.96,26.0,1.04,0.0,0.0,173.0,5.49,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9679,0,NORMAL,50.087,-0.095,0,0,0.0,115,17,2,14.62,car;car,14.62;20.00,,,0,,,,284753,117196,3705
73,15.614157915115356,2026-03-05T15:31:10.871458,89.0,34.0,9.0,24.96,1.04,0.0,0.0,183.0,5.49,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9689,0,NORMAL,49.005,-0.12,0,0,0.0,136,16,2,13.94,car;car,13.94;20.00,,,0,,,,284602,111062,3635
