frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,3.845001220703125,2026-03-09T17:23:20.541004,3397.01,1.0,11.0,24.0,31.0,0.0,0.0,3491.0,0.0,0.096,0.096,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.007,2.511,0.022,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,125.6,123,12,dijkstra,graph,0.62973,0,,,,,,0,,,,285973,188320,4543
1,4.036003351211548,2026-03-09T17:23:20.732006,1.0,0.0,6.0,33.01,35.0,0.0,0.0,105.0,5.24,-1.089,-0.496,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.486,-0.084,2.453,-0.256,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,1,693.6,150,13,dijkstra,fallback_skeleton,0.62713,0,,,,,,0,,,,305345,187911,4543
2,4.283010482788086,2026-03-09T17:23:20.979013,124.0,0.0,11.0,27.0,24.0,0.0,0.0,217.01,4.57,-0.5,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,0.0165,3.997,0.132,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,505.5,115,11,dijkstra,fallback_skeleton,0.62388,0,,,,,,0,,,,282699,186629,4203
3,4.3979997634887695,2026-03-09T17:23:21.094002,2.0,0.0,3.0,28.0,27.0,0.0,0.0,83.0,5.42,0.694,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.277,0.0747,2.228,0.187,1,0.949,0,NORMAL,8.447,-0.095,1,1,1,1,2,192.0,129,13,dijkstra,graph,0.60973,0,,,,,,0,,,,300922,183753,4203
4,4.594001054763794,2026-03-09T17:23:21.290003,81.0,1.0,9.0,25.0,27.01,0.0,0.0,167.0,5.34,0.559,0.559,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.007,2.511,0.022,1,0.9628,0,NORMAL,9.224,-0.087,1,1,1,1,2,125.6,111,11,dijkstra,graph,0.61254,0,,,,,,0,,,,276198,183373,4280
5,4.705004692077637,2026-03-09T17:23:21.401007,1.0,0.0,5.0,27.0,25.0,0.0,0.0,86.0,5.81,0.491,0.559,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",2.982,0.0086,2.969,0.038,1,0.9628,0,NORMAL,11.876,-0.009,1,1,1,1,2,401.7,127,10,dijkstra,graph,0.6055,0,,,,,,0,,,,283311,181879,4280
6,4.904005765914917,2026-03-09T17:23:21.600008,77.0,1.0,9.0,23.0,31.0,0.0,0.0,170.0,5.67,0.424,0.491,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.007,2.511,0.022,1,0.938,0,NORMAL,15.547,0.029,1,1,1,1,2,125.6,119,10,dijkstra,graph,0.62316,0,,,,,,0,,,,281026,186440,4537
7,5.030000925064087,2026-03-09T17:23:21.726004,2.0,0.0,4.0,29.0,30.0,0.0,0.0,89.0,5.91,0.534,0.491,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",3.186,0.0183,3.177,0.093,1,0.938,0,NORMAL,19.901,0.066,1,1,1,1,2,399.8,121,9,dijkstra,graph,0.61688,0,,,,,,0,,,,292012,185174,4537
8,5.220010757446289,2026-03-09T17:23:21.916013,79.0,0.0,9.0,22.0,27.0,0.0,0.0,161.01,5.82,0.453,0.453,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.007,2.511,0.022,1,0.9422,0,NORMAL,22.382,0.153,1,1,1,1,2,125.6,119,11,dijkstra,graph,0.60928,0,,,,,,0,,,,269374,182274,4316
9,5.332002878189087,2026-03-09T17:23:22.028005,1.0,0.0,3.0,26.0,26.0,0.0,1.0,80.0,6.05,0.733,0.534,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",3.788,0.0314,3.782,0.225,1,0.9422,0,NORMAL,22.308,0.191,1,1,1,1,2,390.3,123,10,dijkstra,graph,0.60339,0,,,,,,0,,,,279525,181124,4316
10,5.435001373291016,2026-03-09T17:23:22.131004,2.0,0.0,4.0,22.0,28.0,0.0,0.0,78.0,6.29,-0.755,0.453,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",2.446,-0.0906,2.402,-0.264,1,0.9422,0,NORMAL,24.093,0.198,1,1,1,1,2,126.1,112,13,dijkstra,graph,0.58068,0,,,,,,0,,,,279525,174536,4316
