frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,4.6870269775390625,2026-03-17T15:15:01.253952,3810.99,156.0,35.0,54.0,40.0,0.0,0.0,4114.99,0.0,0.01,0.01,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.192,0.002,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,109.6,123,10,dijkstra,endpoint_arc,0.6626,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,198531,4345
1,5.052773475646973,2026-03-17T15:15:01.619698,111.94,48.51,35.29,57.0,39.0,0.0,0.0,327.75,2.74,0.017,0.013,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.146,0.002,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,2,107.3,121,10,dijkstra,endpoint_arc,0.64529,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275006,193428,4126
2,5.412775039672852,2026-03-17T15:15:01.979700,111.0,45.0,41.0,57.0,43.0,0.0,0.0,331.0,2.76,0.022,0.017,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.146,0.002,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,2,107.3,114,10,dijkstra,endpoint_arc,0.65355,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,195987,4356
3,5.773293495178223,2026-03-17T15:15:02.340219,110.0,51.0,35.0,58.51,40.0,0.0,1.0,329.52,2.76,0.025,0.022,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.146,0.002,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,2,107.3,120,10,dijkstra,endpoint_arc,0.65738,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,197017,4517
4,6.11229681968689,2026-03-17T15:15:02.679221,108.01,47.0,36.0,48.0,37.0,0.0,1.0,311.0,2.81,0.027,0.025,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.146,0.002,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,2,107.3,115,11,dijkstra,endpoint_arc,0.64145,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,192313,4246
5,6.437950134277344,2026-03-17T15:15:03.004875,107.46,46.2,37.0,44.0,35.0,0.0,0.0,300.66,2.86,0.028,0.027,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.192,0.002,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,2,109.6,112,10,dijkstra,endpoint_arc,0.64136,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,192314,4229
6,6.782953500747681,2026-03-17T15:15:03.349878,116.01,48.0,33.0,46.0,34.0,0.0,0.0,315.0,2.86,0.028,0.028,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.237,0.002,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,2,111.9,115,10,dijkstra,endpoint_arc,0.65374,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,196131,4390
7,7.118497371673584,2026-03-17T15:15:03.685422,116.0,43.54,34.0,43.0,37.0,0.0,0.0,308.54,2.88,0.028,0.028,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.283,0.002,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,2,114.2,105,9,dijkstra,endpoint_arc,0.65399,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,196064,4401
8,7.449342489242554,2026-03-17T15:15:04.016267,107.85,45.0,35.51,47.0,39.0,0.0,0.0,305.85,2.9,0.027,0.028,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0006,2.374,0.002,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,2,118.7,101,10,dijkstra,endpoint_arc,0.63682,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,269374,190981,3985
9,7.811353445053101,2026-03-17T15:15:04.378278,121.49,46.52,32.0,50.47,40.04,0.0,0.0,332.01,2.88,0.026,0.027,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0006,2.374,0.002,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,2,118.7,107,10,dijkstra,endpoint_arc,0.64742,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275216,194180,4325
10,8.149269580841064,2026-03-17T15:15:04.716194,113.89,44.02,34.0,47.0,35.0,0.0,0.0,307.92,2.89,0.026,0.026,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0006,2.374,0.002,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,2,118.7,115,13,dijkstra,endpoint_arc,0.62525,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,254195,187330,3900
11,8.47988772392273,2026-03-17T15:15:05.046812,104.62,42.0,35.0,56.0,33.0,0.0,0.0,303.62,2.9,0.026,0.026,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0006,2.329,0.002,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,2,116.4,128,11,dijkstra,endpoint_arc,0.63713,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,268445,190856,4079
12,8.835892677307129,2026-03-17T15:15:05.402818,119.0,48.0,34.0,52.0,40.0,0.0,0.0,330.0,2.89,0.026,0.026,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.283,0.002,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,2,114.2,128,10,dijkstra,endpoint_arc,0.70029,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290871,209933,4660
13,9.187843084335327,2026-03-17T15:15:05.754768,112.95,45.0,33.0,63.0,39.0,0.0,0.0,324.95,2.89,0.027,0.026,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.283,0.002,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,2,114.2,168,14,dijkstra,endpoint_arc,0.71496,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290413,214262,5403
14,9.582535743713379,2026-03-17T15:15:06.149460,109.28,51.46,41.96,78.0,51.0,0.0,0.0,366.69,2.86,0.027,0.027,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.237,0.002,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,2,111.9,165,14,dijkstra,endpoint_arc,0.71921,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,292563,215437,5417
15,9.958794832229614,2026-03-17T15:15:06.525720,109.4,51.86,33.0,68.0,42.0,0.0,1.0,341.26,2.85,0.028,0.027,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.237,0.002,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,2,111.9,179,14,dijkstra,endpoint_arc,0.72025,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,291729,215739,5248
16,10.288796663284302,2026-03-17T15:15:06.855722,107.0,42.0,32.0,49.0,41.0,0.0,0.0,303.0,2.86,0.028,0.028,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0007,2.192,0.002,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,2,109.6,124,11,dijkstra,endpoint_arc,0.7188,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290091,215336,5083
