frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,4.425001621246338,2026-03-09T17:18:18.637670,3450.0,190.0,20.0,68.0,39.0,0.0,0.0,3791.0,0.0,0.096,0.096,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.007,2.511,0.022,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,125.6,123,12,dijkstra,graph,0.62973,0,,,,,,0,,,,285973,188320,4543
1,4.733000993728638,2026-03-09T17:18:18.945670,1.0,50.0,8.0,63.0,36.0,0.0,0.0,204.0,3.26,-1.089,-0.496,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.486,-0.084,2.453,-0.256,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,1,693.6,150,13,dijkstra,fallback_skeleton,0.62713,0,,,,,,0,,,,305345,187911,4543
2,5.053001880645752,2026-03-09T17:18:19.265670,87.0,45.0,17.0,57.0,35.0,0.0,0.0,284.0,3.18,-0.5,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,0.0165,3.997,0.132,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,505.5,115,11,dijkstra,fallback_skeleton,0.62388,0,,,,,,0,,,,282699,186629,4203
3,5.2850022315979,2026-03-09T17:18:19.497671,2.0,44.0,7.0,67.0,36.0,0.0,0.0,195.0,3.49,0.207,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.694,0.0393,2.672,0.141,1,0.949,0,NORMAL,8.447,-0.095,1,1,1,1,2,399.4,128,12,dijkstra,graph,0.60097,0,,,,,,0,,,,300922,181068,4203
4,5.603001832962036,2026-03-09T17:18:19.815671,82.0,47.0,16.0,54.0,44.0,0.0,0.0,284.0,3.4,0.234,0.207,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.007,2.511,0.022,1,0.9628,0,NORMAL,9.224,-0.087,1,1,1,1,2,125.6,111,11,dijkstra,graph,0.61254,0,,,,,,0,,,,276198,183373,4280
5,5.850003480911255,2026-03-09T17:18:20.062672,1.0,54.0,8.0,68.0,36.0,0.0,0.0,210.0,3.51,0.308,0.234,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",3.377,0.011,3.37,0.063,1,0.9628,0,NORMAL,11.876,-0.009,1,1,1,1,2,393.3,126,9,dijkstra,graph,0.59459,0,,,,,,0,,,,283311,178747,4280
6,6.163002014160156,2026-03-09T17:18:20.375671,79.0,42.0,16.0,58.0,36.0,0.0,0.0,272.0,3.45,0.302,0.302,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.007,2.511,0.022,1,0.938,0,NORMAL,15.547,0.029,1,1,1,1,2,125.6,119,10,dijkstra,graph,0.62316,0,,,,,,0,,,,281026,186440,4537
7,6.386002063751221,2026-03-09T17:18:20.598671,1.0,48.01,7.0,59.0,32.0,0.0,0.0,188.0,3.57,0.532,0.308,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",3.581,0.0241,3.576,0.154,1,0.938,0,NORMAL,19.901,0.066,1,1,1,1,2,385.2,113,9,dijkstra,graph,0.60527,0,,,,,,0,,,,292012,181869,4537
8,6.606001138687134,2026-03-09T17:18:20.818670,1.0,43.0,7.0,68.0,36.0,0.0,0.0,187.0,3.67,0.214,0.302,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,-0.0102,3.994,-0.082,1,0.938,0,NORMAL,22.382,0.153,1,1,1,1,2,358.5,151,11,dijkstra,graph,0.5763,0,,,,,,0,,,,292012,173372,4537
9,6.859002590179443,2026-03-09T17:18:21.071671,1.0,51.0,8.0,72.0,39.0,0.0,0.0,214.0,3.7,1.062,0.532,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",2.977,0.0669,2.953,0.294,1,0.938,0,NORMAL,22.308,0.191,1,1,1,1,2,339.7,123,9,dijkstra,graph,0.54364,0,,,,,,0,,,,292012,163639,4537
10,7.152003049850464,2026-03-09T17:18:21.364672,79.0,40.0,16.0,54.0,32.0,0.0,0.0,259.0,3.67,0.801,0.801,STRAIGHT,1.5,1.5,"CMD,0.8,1.50",4.0,0.0067,2.557,0.022,1,0.8866,0,NORMAL,24.093,0.198,1,1,1,1,2,127.9,123,13,dijkstra,graph,0.58798,0,,,,,,0,,,,254195,175828,4051
11,7.392002105712891,2026-03-09T17:18:21.604671,1.0,54.0,10.0,70.0,34.0,0.0,1.0,209.0,3.71,1.006,1.006,STRAIGHT,1.5,1.5,"CMD,1.0,1.50",4.0,0.0344,3.994,0.275,1,0.8866,0,NORMAL,26.949,0.151,1,1,1,1,2,385.1,129,11,dijkstra,graph,0.5711,0,,,,,,0,,,,262978,171765,4051
12,7.617004632949829,2026-03-09T17:18:21.829673,1.0,49.0,8.99,66.0,31.0,0.0,0.0,191.0,3.76,0.758,0.801,STRAIGHT,1.5,1.5,"CMD,0.8,1.50",4.0,0.0064,4.0,0.051,1,0.8866,0,NORMAL,27.608,-0.033,1,1,1,1,2,356.9,167,9,dijkstra,graph,0.54329,0,,,,,,0,,,,262978,163480,4051
