frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.8519139289855957,2026-03-17T14:44:23.716979,2209.11,119.2,9.09,33.75,20.59,0.0,0.0,2410.27,0.0,0.169,0.169,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0123,1.963,0.024,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,98.2,117,9,dijkstra,endpoint_arc,0.57717,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,172914,4337
1,3.168367624282837,2026-03-17T14:44:24.033433,83.87,41.33,14.67,40.48,25.53,0.0,0.0,244.61,3.17,0.281,0.225,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0123,1.963,0.024,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,2,98.2,132,10,dijkstra,endpoint_arc,0.55816,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275006,167447,4173
2,3.404284954071045,2026-03-17T14:44:24.269350,75.96,37.12,14.72,37.26,22.61,0.0,0.0,210.47,3.62,0.356,0.281,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0123,1.963,0.024,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,2,98.2,122,9,dijkstra,endpoint_arc,0.56781,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,170256,4091
3,3.632127285003662,2026-03-17T14:44:24.497193,79.33,34.56,10.21,35.76,18.86,0.0,0.0,202.67,3.85,0.406,0.356,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0123,1.963,0.024,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,2,98.2,135,10,dijkstra,endpoint_arc,0.57147,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,171415,4112
4,3.862130880355835,2026-03-17T14:44:24.727196,77.18,36.76,12.09,32.24,24.18,0.0,0.0,207.85,3.96,0.44,0.406,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0123,1.963,0.024,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,2,98.2,129,10,dijkstra,endpoint_arc,0.55614,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,166739,3952
5,4.085316896438599,2026-03-17T14:44:24.950382,76.3,35.89,10.0,28.03,24.59,0.0,0.0,200.64,4.05,0.469,0.44,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0128,1.918,0.023,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,2,95.9,122,10,dijkstra,endpoint_arc,0.55667,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,166954,3899
6,4.3183324337005615,2026-03-17T14:44:25.183398,77.93,34.09,10.02,37.25,23.23,0.0,0.0,209.03,4.09,0.497,0.469,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0134,1.872,0.024,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,2,93.6,155,11,dijkstra,endpoint_arc,0.56705,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,170086,4420
7,4.549279689788818,2026-03-17T14:44:25.414345,78.29,33.38,11.0,36.59,26.04,0.0,0.0,210.68,4.12,0.517,0.497,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0135,1.872,0.024,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,2,93.6,159,11,dijkstra,endpoint_arc,0.56655,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,169846,4247
8,4.76714825630188,2026-03-17T14:44:25.632213,76.47,32.28,11.04,35.34,17.85,0.0,0.0,195.44,4.18,0.531,0.517,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0135,1.872,0.024,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,2,93.6,126,10,dijkstra,endpoint_arc,0.55072,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,269374,165161,4091
9,4.998175382614136,2026-03-17T14:44:25.863241,74.49,34.47,9.66,42.59,26.39,0.0,0.0,209.69,4.19,0.531,0.531,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0129,1.918,0.024,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,2,95.9,120,8,dijkstra,endpoint_arc,0.56008,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275216,167954,4157
