frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,3.933056592941284,2026-03-05T17:13:34.773916,3515.05,0.0,6.0,28.0,0.0,0.0,0.0,3578.05,0.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.0,0.0,0,0,0,0,0,0.0,137,12,0,,,,,,0,,,,285973,156543,4416
1,4.0290608406066895,2026-03-05T17:13:34.869921,2.0,0.0,4.0,0.0,0.0,0.0,1.0,40.0,10.31,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,2.595,-0.068,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,305345,156395,0
2,4.082058668136597,2026-03-05T17:13:34.922918,2.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,13.33,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,6.142,-0.139,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,305345,156321,0
3,4.132060289382935,2026-03-05T17:13:34.972920,1.0,0.0,4.0,0.0,0.0,0.0,0.0,28.0,15.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,8.447,-0.095,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,305345,156911,0
4,4.403069972991943,2026-03-05T17:13:35.243930,188.01,0.0,5.99,26.01,1.01,0.0,0.0,250.01,8.49,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9265,0,NORMAL,9.224,-0.087,0,0,0,0,0,0.0,143,11,0,,,,,,0,,,,276198,150355,3987
5,4.452064752578735,2026-03-05T17:13:35.292924,1.0,0.0,4.0,0.0,0.0,0.0,0.0,30.99,9.62,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9265,0,NORMAL,11.876,-0.009,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,283311,150207,0
6,4.491064548492432,2026-03-05T17:13:35.331924,1.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,10.73,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9265,0,NORMAL,15.547,0.029,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,283311,150197,0
7,4.530064105987549,2026-03-05T17:13:35.370924,1.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,11.71,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9265,0,NORMAL,19.901,0.066,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,283311,150232,0
8,4.745069265365601,2026-03-05T17:13:35.585929,152.0,0.0,5.0,19.0,0.0,0.0,0.0,199.0,9.84,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9152,0,NORMAL,22.382,0.153,0,0,0,0,0,0.0,137,13,0,,,,,,0,,,,269374,148173,3976
9,4.784069061279297,2026-03-05T17:13:35.624929,1.01,0.0,4.0,0.0,0.0,0.0,0.0,24.01,10.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9152,0,NORMAL,22.308,0.191,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,279525,148198,0
10,4.828070163726807,2026-03-05T17:13:35.668930,2.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,11.16,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9152,0,NORMAL,24.093,0.198,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,279525,148186,0
11,4.868069171905518,2026-03-05T17:13:35.708929,1.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,11.75,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9152,0,NORMAL,26.949,0.151,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,279525,148369,0
12,5.058072566986084,2026-03-05T17:13:35.898932,114.0,0.0,6.0,27.0,1.0,0.0,0.0,176.0,10.66,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.87,0,NORMAL,27.608,-0.033,0,0,0,0,0,0.0,174,16,0,,,,,,0,,,,290871,160253,4188
13,5.103071928024292,2026-03-05T17:13:35.943932,1.0,0.0,4.0,0.0,0.0,0.0,1.0,28.0,11.1,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.87,0,NORMAL,27.28,-0.129,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,303700,159972,0
14,5.145073175430298,2026-03-05T17:13:35.985933,1.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,11.54,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.87,0,NORMAL,27.009,-0.247,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,303700,160233,0
15,5.183077573776245,2026-03-05T17:13:36.023937,1.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,11.99,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.87,0,NORMAL,28.283,-0.337,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,303700,160363,0
16,5.405077934265137,2026-03-05T17:13:36.245938,149.0,0.0,6.0,25.0,1.0,0.0,0.0,204.0,10.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8856,0,NORMAL,29.803,-0.353,0,0,0,0,0,0.0,186,16,0,,,,,,0,,,,290091,161842,4557
17,5.45207953453064,2026-03-05T17:13:36.292939,1.01,0.0,3.99,0.0,0.0,0.0,0.0,30.0,11.18,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8856,0,NORMAL,30.69,-0.371,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,313533,162132,0
18,5.503079652786255,2026-03-05T17:13:36.343939,1.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,11.46,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8856,0,NORMAL,29.983,-0.402,0,0,0,0,0,0.0,0,0,0,,,,,,0,,,,313533,161612,0
