frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.81906795501709,2026-03-17T14:43:39.612527,2163.64,121.97,9.02,28.23,23.06,0.0,1.0,2356.49,0.0,0.169,0.169,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0123,1.963,0.024,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,98.2,117,9,dijkstra,endpoint_arc,0.57717,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,172914,4337
1,3.0981943607330322,2026-03-17T14:43:39.891653,77.31,37.17,13.74,39.13,22.69,0.0,0.0,222.42,3.59,0.281,0.225,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0123,1.963,0.024,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,2,98.2,132,10,dijkstra,endpoint_arc,0.55816,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275006,167447,4173
2,3.3291499614715576,2026-03-17T14:43:40.122609,73.53,36.43,11.58,37.41,24.18,0.0,1.04,207.05,3.92,0.356,0.281,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0123,1.963,0.024,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,2,98.2,122,9,dijkstra,endpoint_arc,0.56781,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,170256,4091
3,3.5523622035980225,2026-03-17T14:43:40.345821,75.09,35.21,11.75,28.47,24.6,0.0,1.0,199.36,4.09,0.406,0.356,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0123,1.963,0.024,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,2,98.2,135,10,dijkstra,endpoint_arc,0.57147,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,171415,4112
4,3.7805070877075195,2026-03-17T14:43:40.573966,75.93,36.11,10.58,35.02,23.98,0.0,0.0,206.63,4.16,0.44,0.406,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0123,1.963,0.024,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,2,98.2,129,10,dijkstra,endpoint_arc,0.55614,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,166739,3952
5,4.009960889816284,2026-03-17T14:43:40.803420,79.16,36.77,12.39,33.8,19.45,0.0,0.0,205.73,4.2,0.469,0.44,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0128,1.918,0.023,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,2,95.9,122,10,dijkstra,endpoint_arc,0.55667,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,166954,3899
6,4.245497941970825,2026-03-17T14:43:41.038957,76.69,35.31,11.52,38.6,23.41,0.0,0.0,212.61,4.21,0.497,0.469,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0134,1.872,0.024,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,2,93.6,155,11,dijkstra,endpoint_arc,0.56705,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,170086,4420
7,4.472703218460083,2026-03-17T14:43:41.266162,74.88,32.26,11.2,35.33,21.1,0.0,0.96,202.24,4.23,0.517,0.497,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0135,1.872,0.024,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,2,93.6,159,11,dijkstra,endpoint_arc,0.56655,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,169846,4247
8,4.6968674659729,2026-03-17T14:43:41.490326,74.02,33.48,11.99,39.36,23.19,0.0,0.0,205.31,4.26,0.531,0.517,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0135,1.872,0.024,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,2,93.6,126,10,dijkstra,endpoint_arc,0.55072,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,269374,165161,4091
9,4.9238200187683105,2026-03-17T14:43:41.717279,74.1,34.78,11.03,38.71,24.55,0.0,0.0,207.34,4.28,0.531,0.531,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0129,1.918,0.024,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,2,95.9,120,8,dijkstra,endpoint_arc,0.56008,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275216,167954,4157
