frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.352591037750244,2026-03-09T16:58:04.546614,2059.04,0.0,6.99,16.03,18.0,0.0,0.0,2116.99,0.0,0.096,0.096,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.007,2.511,0.022,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,125.6,123,12,dijkstra,graph,0.62973,0,,,,,,0,,,,285973,188320,4543
1,2.4295899868011475,2026-03-09T16:58:04.623613,1.03,0.0,2.0,18.03,17.0,0.0,0.0,56.99,12.99,-1.089,-0.496,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",2.486,-0.084,2.453,-0.256,1,1.0,0,NORMAL,2.595,-0.068,1,1,1,1,1,693.6,150,13,dijkstra,fallback_skeleton,0.62713,0,,,,,,0,,,,305345,187911,4543
2,2.574591875076294,2026-03-09T16:58:04.768615,67.99,1.0,7.03,16.03,17.0,0.0,0.0,126.99,9.01,-0.5,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,0.0165,3.997,0.132,1,0.949,0,NORMAL,6.142,-0.139,1,1,1,1,1,505.5,115,11,dijkstra,fallback_skeleton,0.62388,0,,,,,,0,,,,282699,186629,4203
3,2.6515960693359375,2026-03-09T16:58:04.845620,0.0,0.0,3.01,23.03,18.0,0.0,0.0,61.0,10.03,-0.106,-0.5,STRAIGHT,1.5,1.5,"CMD,-0.5,1.50",4.0,0.0165,3.997,0.132,1,0.949,0,NORMAL,8.447,-0.095,1,1,1,1,2,79.0,210,12,dijkstra,graph,0.61824,0,,,,,,0,,,,300922,185675,4203
4,2.7955939769744873,2026-03-09T16:58:04.989617,68.03,1.01,6.99,15.04,16.97,0.0,1.03,127.0,9.03,0.025,-0.106,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",4.0,0.007,2.511,0.022,1,0.9628,0,NORMAL,9.224,-0.087,1,1,1,1,2,125.6,111,11,dijkstra,graph,0.61254,0,,,,,,0,,,,276198,183373,4280
5,2.863591432571411,2026-03-09T16:58:05.057615,0.0,0.0,3.03,18.03,17.0,0.0,0.0,53.0,9.78,0.457,0.025,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.032,3.98,0.255,1,0.9628,0,NORMAL,11.876,-0.009,1,1,1,1,1,222.2,150,14,dijkstra,fallback_centerline,0.61134,0,,,,,,0,,,,283311,183073,4280
6,2.9405906200408936,2026-03-09T16:58:05.134614,1.0,0.0,2.0,24.99,17.03,0.0,0.0,61.99,10.2,0.92,0.457,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",3.426,0.0447,3.4,0.26,1,0.9628,0,NORMAL,15.547,0.029,1,1,1,1,1,221.7,189,11,dijkstra,fallback_centerline,0.58459,0,,,,,,0,,,,283311,175449,4280
7,3.0105936527252197,2026-03-09T16:58:05.204617,0.0,0.0,3.03,19.03,16.0,0.0,0.0,54.03,10.64,1.051,0.92,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",3.675,0.0319,3.652,0.213,1,0.9628,0,NORMAL,19.901,0.066,1,1,1,1,1,223.5,189,19,dijkstra,fallback_centerline,0.55324,0,,,,,,0,,,,283311,166032,4280
8,3.1525938510894775,2026-03-09T16:58:05.346617,69.03,0.0,7.0,20.04,14.99,0.0,0.0,126.99,10.0,1.419,1.051,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",3.134,0.0522,3.109,0.254,1,0.9152,0,NORMAL,22.382,0.153,1,1,1,1,1,220.2,185,12,dijkstra,fallback_centerline,0.5801,0,,,,,,0,,,,269374,174609,3549
9,3.2255923748016357,2026-03-09T16:58:05.419616,1.04,0.0,2.99,23.03,16.01,0.0,0.0,57.0,10.32,1.147,1.147,STRAIGHT,1.5,1.5,"CMD,1.1,1.50",3.919,0.0146,3.887,0.11,1,0.9152,0,NORMAL,22.308,0.191,1,1,1,1,1,223.6,225,17,dijkstra,fallback_centerline,0.55351,0,,,,,,0,,,,279525,166225,3549
