frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.7210140228271484,2026-03-05T15:55:07.208050,2094.05,120.96,6.0,19.0,0.0,0.0,0.0,2273.01,0.0,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.0,0.0,0,1,225.0,9,4,1,20.0,truck,20.00,,,0,,,,1034145,64575,1332
1,2.8220138549804688,2026-03-05T15:55:07.309050,2.01,34.99,5.0,0.0,0.0,0.0,0.0,101.0,9.9,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.259,0.013,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,63587,0
2,2.9100139141082764,2026-03-05T15:55:07.397050,1.0,33.0,4.0,0.0,0.0,0.0,0.0,87.0,10.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.215,0.029,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,63125,0
3,3.004016399383545,2026-03-05T15:55:07.491053,2.0,35.0,5.0,0.0,0.0,0.0,0.0,94.0,10.6,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,1.0,0,NORMAL,0.472,0.047,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,1036020,62098,0
4,3.2220168113708496,2026-03-05T15:55:07.709053,91.0,33.0,9.0,29.0,0.0,0.0,0.0,218.0,7.98,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.305,0.064,0,1,118.7,91,8,1,20.0,truck,20.00,,,0,,,,901731,64222,1931
5,3.3160183429718018,2026-03-05T15:55:07.803055,1.0,33.0,5.0,0.0,0.0,0.0,0.0,94.0,8.4,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.783,0.098,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,63282,0
6,3.413018226623535,2026-03-05T15:55:07.900055,2.0,33.0,5.0,0.0,0.0,0.0,0.0,96.0,8.68,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,0.899,0.112,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,62376,0
7,3.502018451690674,2026-03-05T15:55:07.989055,2.0,34.0,4.0,0.0,0.0,0.0,0.0,89.0,8.96,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.8578,0,NORMAL,1.158,0.116,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,903031,61432,0
8,3.7270190715789795,2026-03-05T15:55:08.214055,87.0,34.0,8.0,38.0,0.0,0.0,0.0,225.0,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,1.447,0.144,0,1,111.9,179,12,1,20.0,truck,20.00,,,0,,,,915629,73388,2678
9,3.821019172668457,2026-03-05T15:55:08.308055,2.0,35.0,6.0,0.0,0.0,0.0,0.0,94.0,8.18,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,1.797,0.173,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,72474,0
10,3.9120209217071533,2026-03-05T15:55:08.399057,1.99,32.0,4.0,0.0,0.0,0.0,0.0,90.0,8.4,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,2.359,0.204,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,71557,0
11,4.003022193908691,2026-03-05T15:55:08.490059,2.0,33.0,5.0,0.0,0.0,0.0,1.0,91.0,8.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9621,0,NORMAL,2.589,0.229,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,916930,70637,0
12,4.233021259307861,2026-03-05T15:55:08.720057,88.0,33.0,9.0,43.0,0.0,0.0,0.0,230.0,7.94,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,5.697,0.336,0,1,168.9,163,9,1,20.0,truck,20.00,,,0,,,,908506,72893,2286
13,4.329022407531738,2026-03-05T15:55:08.816059,2.0,34.0,5.0,0.0,0.0,0.0,0.0,96.0,8.08,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,6.265,0.353,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,71971,0
14,4.424035310745239,2026-03-05T15:55:08.911072,2.01,32.99,4.0,0.0,0.0,0.0,1.01,95.01,8.22,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,6.879,0.386,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,71046,0
15,4.523023366928101,2026-03-05T15:55:09.010060,2.0,37.0,5.0,0.0,0.0,0.0,0.0,97.99,8.33,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9603,0,NORMAL,7.603,0.427,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,909633,70204,0
16,4.756025075912476,2026-03-05T15:55:09.243061,86.0,35.0,8.0,49.0,1.0,0.0,0.0,232.0,7.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,8.728,0.464,0,1,130.1,179,12,1,20.0,truck,20.00,,,0,,,,941025,88857,2926
17,4.854025602340698,2026-03-05T15:55:09.341062,2.0,34.0,6.0,0.0,0.0,0.0,0.0,97.0,7.97,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,11.036,0.529,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,87933,0
18,4.9520263671875,2026-03-05T15:55:09.439063,2.0,33.0,5.0,0.0,0.0,0.0,0.0,97.0,8.07,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,10.243,0.54,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,87006,0
19,5.039025783538818,2026-03-05T15:55:09.526062,2.0,30.0,4.0,0.0,0.0,0.0,0.0,87.0,8.2,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9633,0,NORMAL,10.666,0.55,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,942773,86073,0
20,5.2570273876190186,2026-03-05T15:55:09.744064,86.0,35.0,9.0,35.0,1.0,0.0,0.0,218.0,7.89,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,10.631,0.584,0,1,180.4,162,8,1,20.0,truck,20.00,,,0,,,,940030,85309,2816
21,5.351027727127075,2026-03-05T15:55:09.838064,2.0,33.0,4.0,0.0,0.0,0.0,0.0,94.0,7.98,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,11.153,0.632,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,84371,0
22,5.445027828216553,2026-03-05T15:55:09.932064,2.0,31.0,4.0,0.0,0.0,0.0,0.0,93.0,8.08,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,11.663,0.661,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,83429,0
23,5.539027690887451,2026-03-05T15:55:10.026064,2.0,34.0,5.0,0.0,0.0,0.0,0.0,94.0,8.16,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.98,0,NORMAL,12.125,0.674,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,941771,82482,0
24,5.776031970977783,2026-03-05T15:55:10.263068,92.0,35.0,9.0,42.0,1.0,0.0,0.0,236.0,7.86,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,12.825,0.704,0,1,184.9,164,11,1,20.0,truck,20.00,,,0,,,,959309,90577,2758
25,5.87203049659729,2026-03-05T15:55:10.359067,2.0,36.0,6.0,0.0,0.0,0.0,0.0,95.0,7.94,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,12.894,0.764,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,89631,0
26,5.96303129196167,2026-03-05T15:55:10.450067,1.0,35.0,4.0,0.0,0.0,0.0,0.0,90.0,8.02,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,14.746,0.799,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,88682,0
27,6.0520312786102295,2026-03-05T15:55:10.539068,1.0,33.0,5.0,0.0,0.0,0.0,0.0,88.0,8.11,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.975,0,NORMAL,16.274,0.806,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,961257,87735,0
28,6.279032230377197,2026-03-05T15:55:10.766069,91.0,34.0,7.0,38.0,0.0,0.0,0.0,227.0,7.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,17.469,0.814,0,1,194.1,127,10,1,20.0,truck,20.00,,,0,,,,964962,84483,2387
29,6.3700337409973145,2026-03-05T15:55:10.857070,2.0,31.0,5.0,0.0,0.0,0.0,0.0,91.0,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,18.096,0.816,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,83523,0
30,6.466034412384033,2026-03-05T15:55:10.953071,2.0,35.0,5.0,0.0,0.0,0.0,0.0,96.0,7.96,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,19.717,0.86,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,82560,0
31,6.5640342235565186,2026-03-05T15:55:11.051071,1.99,34.0,4.0,0.0,0.0,0.0,0.0,96.0,7.94,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9718,0,NORMAL,22.815,0.925,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,966820,81623,0
32,6.786035776138306,2026-03-05T15:55:11.273072,93.0,32.0,7.0,35.0,1.0,0.0,0.0,222.0,7.67,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9669,0,NORMAL,26.441,0.978,0,1,200.9,161,8,1,20.0,truck,20.00,,,0,,,,942731,70849,2384
33,6.887037038803101,2026-03-05T15:55:11.374073,2.0,35.0,6.0,0.0,0.0,0.0,0.0,101.0,7.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9669,0,NORMAL,35.482,1.188,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944481,69883,0
34,6.983036756515503,2026-03-05T15:55:11.470073,3.0,35.0,5.0,0.0,0.0,0.0,0.0,96.0,7.91,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9669,0,NORMAL,36.864,1.2,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944481,68911,0
35,7.0730369091033936,2026-03-05T15:55:11.561074,2.27,31.73,5.0,0.0,0.0,0.0,0.0,90.0,7.92,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9669,0,NORMAL,39.573,1.225,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944481,67927,0
36,7.288038730621338,2026-03-05T15:55:11.775075,97.0,33.0,8.0,19.0,1.0,0.0,0.0,213.0,7.66,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9548,0,NORMAL,47.377,1.454,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,934029,59063,1226
37,7.3820390701293945,2026-03-05T15:55:11.869075,2.0,34.0,6.0,0.0,0.0,0.0,0.0,94.0,7.93,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9548,0,NORMAL,51.02,1.538,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,935892,58075,0
38,7.469039440155029,2026-03-05T15:55:11.956076,1.0,31.0,5.0,0.0,0.0,0.0,0.0,87.0,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9548,0,NORMAL,53.258,1.547,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,935892,57084,0
39,7.5620386600494385,2026-03-05T15:55:12.049075,1.0,34.0,5.0,0.0,0.0,0.0,0.0,93.0,7.94,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9548,0,NORMAL,55.753,1.564,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,935892,56087,0
40,7.777040243148804,2026-03-05T15:55:12.264077,90.0,34.0,9.0,26.0,0.0,0.0,0.0,215.0,7.68,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9818,0,NORMAL,62.873,1.725,0,1,225.0,4,2,1,20.0,truck,20.00,,,0,,,,942872,59567,1234
41,7.874041318893433,2026-03-05T15:55:12.361077,2.0,35.0,6.0,0.0,0.0,0.0,0.0,97.0,7.96,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9818,0,NORMAL,64.268,1.7,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944410,58579,0
42,7.976042985916138,2026-03-05T15:55:12.463079,2.0,36.0,5.01,0.0,0.0,0.0,0.99,102.0,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9818,0,NORMAL,64.058,1.673,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944410,57591,0
43,8.071043252944946,2026-03-05T15:55:12.558080,2.0,35.0,4.0,0.0,0.0,0.0,0.0,95.0,7.95,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9818,0,NORMAL,64.53,1.656,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,944410,56606,0
44,8.305044174194336,2026-03-05T15:55:12.792080,117.0,32.0,8.0,23.0,0.0,0.0,0.0,234.0,7.67,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9759,0,NORMAL,65.33,1.627,0,0,0.0,13,4,1,20.0,truck,20.00,,,0,,,,954542,61899,1420
45,8.400043487548828,2026-03-05T15:55:12.887080,2.0,33.0,5.0,0.0,0.0,0.0,0.0,95.0,7.96,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9759,0,NORMAL,67.486,1.709,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,956469,60911,0
46,8.492044448852539,2026-03-05T15:55:12.979081,2.0,35.0,6.0,0.0,0.0,0.0,0.0,92.0,7.97,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9759,0,NORMAL,68.23,1.684,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,956469,59920,0
47,8.582043647766113,2026-03-05T15:55:13.069080,2.0,34.0,5.0,0.0,0.0,0.0,0.0,90.0,7.99,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9759,0,NORMAL,68.882,1.646,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,956469,58923,0
48,8.833046674728394,2026-03-05T15:55:13.320083,109.0,32.0,9.0,41.0,1.0,0.0,0.0,250.0,7.64,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9692,0,NORMAL,69.366,1.606,0,1,205.5,88,4,1,20.0,truck,20.00,,,0,,,,971885,70918,1878
49,8.933045864105225,2026-03-05T15:55:13.420082,3.0,33.0,6.0,0.0,0.0,0.0,1.0,100.0,7.89,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9692,0,NORMAL,70.468,1.588,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,973333,69930,0
50,9.032046556472778,2026-03-05T15:55:13.519083,2.0,32.0,4.0,0.0,0.0,0.0,1.0,99.0,7.88,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9692,0,NORMAL,70.711,1.548,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,973333,68939,0
51,9.121047735214233,2026-03-05T15:55:13.608084,2.0,33.0,6.0,0.0,0.0,0.0,0.0,89.0,7.89,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9692,0,NORMAL,70.711,1.509,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,973333,67942,0
52,9.363049507141113,2026-03-05T15:55:13.850086,116.0,34.0,9.0,26.0,0.0,0.0,0.0,242.0,7.58,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9794,0,NORMAL,70.711,1.475,0,1,205.5,75,5,1,20.0,truck,20.00,,,0,,,,976417,73364,1760
53,9.458052158355713,2026-03-05T15:55:13.945088,1.0,31.0,5.0,0.0,0.0,0.0,0.0,95.0,7.87,0.0,0.0,STRAIGHT,0.3,0.3,"CMD,0.0,0.30",1.2,0.0,1.2,0.0,0,0.9794,0,NORMAL,70.711,1.445,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,977926,72376,0
