frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
10,3.315732002258301,2026-03-04T16:23:51.422458,31.22,0.0,0.0,0.0,0.0,0.0,0.0,62.49,11.62,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9581,0,NORMAL,24.093,0.198,1,1,77.5,97,15,0,,,,,,0,,,,288067,143080,6451
11,3.3782451152801514,2026-03-04T16:23:51.484971,15.62,0.0,0.0,15.63,0.0,0.0,0.0,46.89,11.91,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9605,0,NORMAL,26.949,0.151,1,1,77.5,91,12,0,,,,,,0,,,,287637,142609,6495
12,3.503211259841919,2026-03-04T16:23:51.609937,31.25,46.85,0.0,15.63,0.0,0.0,0.0,109.35,11.45,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9395,0,NORMAL,27.608,-0.033,1,1,77.5,81,12,0,,,,,,0,,,,288034,142297,6372
13,3.581338405609131,2026-03-04T16:23:51.688064,0.0,0.0,15.62,15.63,0.0,0.0,0.0,62.47,11.54,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9429,0,NORMAL,27.28,-0.129,1,1,77.5,84,12,0,,,,,,0,,,,291011,142089,6194
14,3.6750824451446533,2026-03-04T16:23:51.781809,31.25,0.0,15.63,15.61,0.0,0.0,0.0,78.12,11.47,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.957,0,NORMAL,27.009,-0.247,1,1,77.5,79,12,0,,,,,,0,,,,290249,141964,6206
15,3.7376155853271484,2026-03-04T16:23:51.844342,15.64,0.0,0.0,15.61,0.0,0.0,0.0,46.87,11.69,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.69,0.0,1,0.956,0,NORMAL,28.283,-0.337,1,1,81.0,74,13,0,,,,,,0,,,,290919,141734,6139
16,3.8171732425689697,2026-03-04T16:23:51.923900,31.25,0.0,0.0,17.06,0.0,0.0,0.0,79.56,11.74,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9574,0,NORMAL,29.803,-0.353,1,1,77.5,81,13,0,,,,,,0,,,,288443,141101,6278
17,3.8797123432159424,2026-03-04T16:23:51.986438,15.62,0.0,0.0,15.62,0.0,0.0,0.0,46.9,11.93,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9611,0,NORMAL,30.69,-0.371,1,1,77.5,80,13,0,,,,,,0,,,,288272,141491,6373
18,4.004685163497925,2026-03-04T16:23:52.111411,31.28,46.86,0.0,15.61,0.0,0.0,0.0,109.35,11.61,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.69,0.0,1,0.9501,0,NORMAL,29.983,-0.402,1,1,81.0,45,13,0,,,,,,0,,,,284679,139726,5861
19,4.067217826843262,2026-03-04T16:23:52.173944,15.6,0.0,0.0,15.66,0.0,0.0,0.0,62.53,11.78,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9564,0,NORMAL,30.981,-0.397,1,1,77.5,91,15,0,,,,,,0,,,,278825,136346,6325
20,4.1779093742370605,2026-03-04T16:23:52.284636,46.85,0.0,0.0,15.65,0.0,0.0,0.0,93.79,11.61,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9442,0,NORMAL,33.188,-0.369,1,1,77.5,85,14,0,,,,,,0,,,,277778,136940,6246
21,4.240415334701538,2026-03-04T16:23:52.347142,15.6,0.0,0.0,15.63,0.0,0.0,0.0,46.88,11.76,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9588,0,NORMAL,34.278,-0.344,1,1,77.5,51,13,0,,,,,,0,,,,273326,135685,5686
22,4.318537473678589,2026-03-04T16:23:52.425264,31.24,0.0,15.63,0.0,0.0,0.0,0.0,62.5,11.8,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.549,0.0,1,0.8068,0,NORMAL,34.987,-0.407,1,1,73.9,55,15,0,,,,,,0,,,,269213,133966,5705
23,4.381043910980225,2026-03-04T16:23:52.487770,15.65,0.0,0.0,15.63,0.0,0.0,0.0,46.88,11.94,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.8202,0,NORMAL,36.76,-0.43,1,1,70.4,47,13,0,,,,,,0,,,,224600,125268,4907
24,4.491733074188232,2026-03-04T16:23:52.598459,31.25,31.31,16.89,0.0,0.0,0.0,0.0,110.69,11.78,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.8063,0,NORMAL,40.886,-0.509,1,1,70.4,43,12,1,20.0,car,20.00,,,0,,,,263065,132017,5645
25,4.554272174835205,2026-03-04T16:23:52.660998,15.62,0.0,0.0,15.63,0.0,0.0,0.0,46.9,11.91,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9339,0,NORMAL,44.675,-0.713,1,1,70.4,46,11,1,20.0,car,20.00,,,0,,,,256579,124987,5477
26,4.66364598274231,2026-03-04T16:23:52.770372,31.25,0.0,15.64,15.61,0.0,0.0,0.0,93.75,11.77,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9321,0,NORMAL,45.365,-0.528,1,1,70.4,44,11,1,20.0,car,20.00,,,0,,,,250140,124741,5359
27,4.726146459579468,2026-03-04T16:23:52.832873,15.62,0.0,0.0,15.62,0.0,0.0,0.0,46.9,11.89,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9748,0,NORMAL,47.866,-0.298,1,1,66.9,58,11,1,20.0,car,20.00,,,0,,,,250699,123941,5457
28,4.804271936416626,2026-03-04T16:23:52.910998,31.24,0.0,0.0,15.63,0.0,0.0,0.0,78.13,11.92,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9224,0,NORMAL,51.406,-0.258,1,1,66.9,54,11,1,20.0,car,20.00,,,0,,,,254158,126593,5430
29,4.8511481285095215,2026-03-04T16:23:52.957874,15.63,0.0,0.0,0.0,0.0,0.0,0.0,31.25,12.1,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9486,0,NORMAL,51.071,-0.206,1,1,70.4,42,10,1,20.0,car,20.00,,,0,,,,248181,123988,5523
30,4.976122617721558,2026-03-04T16:23:53.082849,46.91,31.21,0.0,15.62,0.0,0.0,0.0,109.35,12.1,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.942,0,NORMAL,50.971,-0.102,1,1,66.9,57,10,2,20.0,car;person,20.00;20.00,,,0,,,,253277,125810,5472
31,5.038645267486572,2026-03-04T16:23:53.145371,15.63,0.0,0.0,15.64,0.0,0.0,0.0,46.89,12.26,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9566,0,NORMAL,50.835,-0.057,1,1,66.9,57,10,2,20.0,car;person,20.00;20.00,,,0,,,,249975,125623,5332
32,5.148019313812256,2026-03-04T16:23:53.254745,31.23,0.0,15.62,15.65,0.0,0.0,0.0,93.77,12.03,3.151,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",2.084,0.2313,1.831,0.407,1,0.8483,0,NORMAL,50.621,-0.039,1,1,102.6,36,10,2,20.0,car;person,20.00;20.00,,,0,,,,241766,125064,5341
33,5.210528612136841,2026-03-04T16:23:53.317255,15.64,0.0,0.0,15.61,0.0,0.0,0.0,46.88,12.19,2.101,2.101,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",4.0,0.0,1.197,0.0,1,0.8785,0,NORMAL,50.381,-0.054,1,1,56.3,70,11,2,20.0,car;person,20.00;20.00,,,0,,,,215527,121367,5030
34,5.288654088973999,2026-03-04T16:23:53.395380,31.24,0.0,0.0,15.63,0.0,0.0,0.0,78.13,12.03,1.401,2.101,STRAIGHT,1.5,1.5,"CMD,2.1,1.50",4.0,0.0,1.479,0.0,1,0.8683,0,NORMAL,50.144,-0.099,1,1,70.4,53,10,2,20.0,car;person,20.00;20.00,,,0,,,,238931,124743,4814
35,5.351149797439575,2026-03-04T16:23:53.457876,15.62,0.0,0.0,0.0,15.63,0.0,0.0,46.87,12.35,0.934,1.401,STRAIGHT,1.5,1.5,"CMD,1.4,1.50",4.0,0.0,1.479,0.0,1,0.9465,0,NORMAL,50.045,-0.109,1,1,70.4,60,10,2,20.0,car;person,20.00;20.00,,,0,,,,241542,126635,4834
36,5.4618754386901855,2026-03-04T16:23:53.568602,46.87,32.58,0.0,15.64,0.0,0.0,0.0,110.73,12.18,0.623,0.934,STRAIGHT,1.5,1.5,"CMD,0.9,1.50",4.0,0.0,1.479,0.0,1,0.957,0,NORMAL,50.0,-0.152,1,1,70.4,46,9,2,20.0,car;car,20.00;20.00,,,0,,,,240872,125973,4541
37,5.52437424659729,2026-03-04T16:23:53.631100,15.59,0.0,0.0,15.62,0.0,0.0,0.0,46.85,12.34,0.415,0.623,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0,1.479,0.0,1,0.9614,0,NORMAL,50.038,-0.135,1,1,70.4,52,10,2,20.0,car;car,20.00;20.00,,,0,,,,242335,127466,5085
38,5.618149280548096,2026-03-04T16:23:53.724876,46.89,0.0,0.0,15.63,0.0,0.0,0.0,78.15,12.18,0.277,0.415,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0,1.479,0.0,1,0.9551,0,NORMAL,50.135,-0.096,1,1,70.4,55,10,2,20.0,car;car,20.00;20.00,,,0,,,,240560,126725,4953
39,5.680662631988525,2026-03-04T16:23:53.787389,15.67,0.0,0.0,15.62,0.0,0.0,0.0,46.88,12.26,0.184,0.277,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0,1.479,0.0,1,0.9618,0,NORMAL,50.361,-0.127,1,1,70.4,43,14,2,20.0,car;car,20.00;20.00,,,0,,,,236008,126287,4976
40,5.75878381729126,2026-03-04T16:23:53.865510,31.24,0.0,15.63,0.0,0.0,0.0,0.0,62.51,12.18,0.123,0.184,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0,1.479,0.0,1,0.9529,0,NORMAL,50.723,-0.141,1,1,70.4,65,14,2,20.0,car;car,20.00;20.00,,,0,,,,239420,125595,5292
41,5.821277856826782,2026-03-04T16:23:53.928004,15.62,0.0,0.0,15.62,0.0,0.0,0.0,46.87,12.51,0.082,0.123,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0,1.479,0.0,1,0.9643,0,NORMAL,50.949,-0.107,1,1,70.4,60,14,2,20.0,car;car,20.00;20.00,,,0,,,,238805,124515,5397
42,5.930680751800537,2026-03-04T16:23:54.037407,31.25,31.23,15.67,0.0,0.0,0.0,0.0,93.78,12.34,0.055,0.082,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0,1.479,0.0,1,0.9423,0,NORMAL,51.553,-0.156,1,1,70.4,67,12,1,20.0,car,20.00,,,0,,,,241823,124992,5364
43,6.0087504386901855,2026-03-04T16:23:54.115477,15.59,0.0,0.0,15.62,0.0,0.0,0.0,62.46,12.43,0.036,0.055,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0,1.479,0.0,1,0.9515,0,NORMAL,51.763,0.094,1,1,70.4,54,13,1,20.0,car,20.00,,,0,,,,248083,128659,5172
44,6.118133544921875,2026-03-04T16:23:54.224860,46.87,0.0,15.64,15.62,0.0,0.0,0.0,93.76,12.18,0.024,0.036,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.549,0.0,1,0.9448,0,NORMAL,51.825,0.185,1,1,73.9,70,13,1,20.0,car,20.00,,,0,,,,243922,128386,5842
45,6.180658340454102,2026-03-04T16:23:54.287385,15.66,0.0,0.0,15.62,0.0,0.0,0.0,46.9,12.27,0.016,0.024,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9709,0,NORMAL,52.017,0.211,1,1,70.4,65,12,1,20.0,car,20.00,,,0,,,,240983,126904,5550
46,6.258786201477051,2026-03-04T16:23:54.365513,31.25,0.0,0.0,15.63,0.0,0.0,0.0,78.13,12.19,0.011,0.016,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9636,0,NORMAL,52.263,0.219,1,1,70.4,53,13,1,20.0,car,20.00,,,0,,,,245058,129437,5500
47,6.321279287338257,2026-03-04T16:23:54.428005,15.64,0.0,0.0,15.62,0.0,0.0,0.0,46.88,12.52,0.007,0.011,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.977,0,NORMAL,52.2,0.246,1,1,70.4,60,14,1,20.0,car,20.00,,,0,,,,246011,129621,5527
48,6.430671691894531,2026-03-04T16:23:54.537398,31.25,31.23,15.66,0.0,0.0,0.0,0.0,109.39,12.27,0.005,0.007,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9631,0,NORMAL,52.353,0.217,1,1,70.4,49,13,1,20.0,car,20.00,,,0,,,,248431,129985,5533
49,6.508782625198364,2026-03-04T16:23:54.615509,15.62,0.0,15.66,15.62,0.0,0.0,0.0,62.5,12.44,0.003,0.005,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9681,0,NORMAL,52.286,0.278,1,1,70.4,68,12,1,20.0,car,20.00,,,0,,,,251545,131549,5681
50,6.586916923522949,2026-03-04T16:23:54.693643,31.29,0.0,15.63,0.0,0.0,0.0,0.0,62.54,12.36,0.002,0.003,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9626,0,NORMAL,53.423,0.215,1,1,70.4,54,13,1,20.0,car,20.00,,,0,,,,250951,130326,5412
51,6.64937949180603,2026-03-04T16:23:54.756106,0.0,0.0,15.6,0.0,0.0,0.0,0.0,46.87,12.44,0.001,0.002,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9697,0,NORMAL,53.6,0.207,1,1,70.4,78,12,1,20.0,car,20.00,,,0,,,,253484,130808,5993
52,6.743161201477051,2026-03-04T16:23:54.849887,46.87,0.0,0.0,15.62,0.0,0.0,0.0,78.12,12.28,0.001,0.001,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9494,0,NORMAL,53.761,0.238,1,1,70.4,61,13,1,20.0,car,20.00,,,0,,,,254246,131050,5816
53,6.790041446685791,2026-03-04T16:23:54.896768,0.0,0.0,15.63,0.0,0.0,0.0,0.0,46.88,12.62,0.001,0.001,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.954,0,NORMAL,54.071,0.234,1,1,66.9,56,14,1,20.0,car,20.00,,,0,,,,258983,132006,5588
54,6.916473627090454,2026-03-04T16:23:55.023200,46.88,31.22,0.0,15.62,0.0,0.0,0.0,109.39,12.28,0.0,0.001,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9622,0,NORMAL,54.128,0.248,1,1,66.9,60,12,1,20.0,car,20.00,,,0,,,,258107,131538,5578
55,6.978978872299194,2026-03-04T16:23:55.085705,0.0,0.0,15.6,0.0,0.0,0.0,0.0,46.88,12.53,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.967,0,NORMAL,54.229,0.282,1,1,66.9,60,13,1,20.0,car,20.00,,,0,,,,261002,130904,5599
56,7.088348388671875,2026-03-04T16:23:55.195075,46.91,0.0,0.0,15.58,0.0,0.0,0.0,93.74,12.28,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.96,0,NORMAL,54.511,0.254,1,1,66.9,67,10,1,20.0,car,20.00,,,0,,,,258924,130283,5634
57,7.150879859924316,2026-03-04T16:23:55.257606,15.62,0.0,15.63,0.0,0.0,0.0,0.0,46.91,12.36,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9672,0,NORMAL,55.749,0.24,1,1,66.9,81,11,1,20.0,car,20.00,,,0,,,,257463,126976,5095
58,7.244632959365845,2026-03-04T16:23:55.351359,46.87,0.0,0.0,15.63,0.0,0.0,0.0,78.13,12.12,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9465,0,NORMAL,55.951,0.23,1,1,66.9,70,12,1,20.0,car,20.00,,,0,,,,257573,126365,5221
59,7.307123899459839,2026-03-04T16:23:55.413850,15.63,0.0,0.0,15.62,0.0,0.0,0.0,46.87,12.44,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9523,0,NORMAL,55.703,0.236,1,1,66.9,114,12,1,20.0,car,20.00,,,0,,,,258698,126982,6121
60,7.4320969581604,2026-03-04T16:23:55.538823,31.25,31.22,15.65,15.6,0.0,0.0,0.0,109.34,12.12,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9532,0,NORMAL,54.838,0.218,1,1,66.9,87,11,1,20.0,car,20.00,,,0,,,,259197,127518,5480
61,7.494600296020508,2026-03-04T16:23:55.601326,15.62,0.0,0.0,15.6,0.0,0.0,0.0,46.86,12.36,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.408,0.0,1,0.9656,0,NORMAL,54.205,0.203,1,1,66.9,97,11,1,20.0,car,20.00,,,0,,,,260472,124050,4977
62,7.58837890625,2026-03-04T16:23:55.695105,46.87,0.0,0.0,15.65,0.0,0.0,0.0,78.15,12.2,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9555,0,NORMAL,53.225,0.192,1,1,70.4,89,11,1,20.0,car,20.00,,,0,,,,259811,126464,5444
63,7.650881052017212,2026-03-04T16:23:55.757607,0.0,0.0,15.63,0.0,0.0,0.0,0.0,46.88,12.28,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9712,0,NORMAL,53.334,0.166,1,1,70.4,82,11,1,20.0,car,20.00,,,0,,,,254607,118750,4940
64,7.744638442993164,2026-03-04T16:23:55.851365,46.88,0.0,15.63,0.0,0.0,0.0,0.0,78.14,12.12,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9462,0,NORMAL,52.688,0.138,1,1,70.4,81,12,1,20.0,car,20.00,,,0,,,,255627,122942,5689
65,7.807131767272949,2026-03-04T16:23:55.913858,15.62,0.0,0.0,15.63,0.0,0.0,0.0,46.86,12.37,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.96,0,NORMAL,52.614,0.109,1,1,70.4,59,10,1,20.0,car,20.00,,,0,,,,253370,114951,4368
66,7.932140350341797,2026-03-04T16:23:56.038867,46.87,31.27,0.0,15.62,0.0,0.0,0.0,109.39,12.04,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9307,0,NORMAL,53.96,0.045,1,1,70.4,73,11,1,17.64,car,17.64,,,0,,,,259192,122724,5361
67,8.010251998901367,2026-03-04T16:23:56.116978,15.63,0.0,15.6,15.64,0.0,0.0,0.0,62.52,12.12,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9404,0,NORMAL,55.299,0.012,1,1,70.4,89,13,1,17.64,car,17.64,,,0,,,,260468,120711,5226
68,8.119603157043457,2026-03-04T16:23:56.226329,46.87,0.0,15.63,0.0,0.0,0.0,15.6,93.74,11.89,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.479,0.0,1,0.9205,0,NORMAL,54.364,-0.011,1,1,70.4,98,11,1,17.64,car,17.64,,,0,,,,266811,124718,5721
69,8.183472156524658,2026-03-04T16:23:56.290198,16.95,0.0,0.0,15.64,0.0,0.0,0.0,63.87,11.96,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.549,0.0,1,0.9304,0,NORMAL,53.449,-0.034,1,1,73.9,83,16,1,17.64,car,17.64,,,0,,,,266603,124702,5892
70,8.277254104614258,2026-03-04T16:23:56.383980,46.89,0.0,0.0,15.61,0.0,0.0,0.0,78.15,11.81,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.549,0.0,1,0.922,0,NORMAL,52.244,-0.041,1,1,73.9,73,14,1,17.64,car,17.64,,,0,,,,277683,127454,5718
71,8.324134826660156,2026-03-04T16:23:56.430861,0.0,0.0,15.63,0.0,0.0,0.0,0.0,46.88,12.12,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.549,0.0,1,0.9451,0,NORMAL,51.169,-0.066,1,1,73.9,92,14,1,17.64,car,17.64,,,0,,,,283011,128144,5980
72,8.464727401733398,2026-03-04T16:23:56.571454,46.87,31.28,15.57,15.62,0.0,0.0,0.0,124.97,11.81,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9455,0,NORMAL,50.087,-0.095,1,1,77.5,82,12,2,14.62,car;car,14.62;20.00,,,0,,,,286076,128860,6063
73,8.54284930229187,2026-03-04T16:23:56.649575,15.62,0.0,15.63,15.62,0.0,0.0,0.0,62.5,11.96,0.0,0.0,STRAIGHT,1.5,1.5,"CMD,0.0,1.50",4.0,0.0,1.62,0.0,1,0.9505,0,NORMAL,49.005,-0.12,1,1,77.5,109,14,2,14.62,car;car,14.62;20.00,,,0,,,,286188,122835,5912
