frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,approval_confidence,approval_margin,planner_low_confidence,planner_slowdown,selected_template_id,selected_template_family,corridor_confidence,corridor_valid_ratio,corridor_forward_span_m,corridor_width_cv,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,2.8665473461151123,2026-03-17T15:01:44.632439,2208.7,117.75,11.0,37.4,33.1,0.0,0.0,2424.6,0.0,-0.04,-0.04,STRAIGHT,1.5,1.5,"CMD,-0.0,1.50",4.0,-0.0029,2.1,-0.006,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,2,105.0,139,15,dijkstra,endpoint_arc,0.6189,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,285973,185988,5039
1,3.157723903656006,2026-03-17T15:01:44.923616,78.88,37.24,11.01,36.82,28.33,0.0,0.0,222.84,3.43,-0.066,-0.053,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",4.0,-0.0029,2.1,-0.006,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,2,105.0,143,15,dijkstra,endpoint_arc,0.56684,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275006,170360,4217
2,3.3908631801605225,2026-03-17T15:01:45.156755,77.72,35.11,12.12,32.58,25.17,0.0,0.0,210.26,3.82,-0.082,-0.066,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",4.0,-0.0028,2.146,-0.006,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,2,107.3,141,15,dijkstra,endpoint_arc,0.58579,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,282699,175954,4955
3,3.626807451248169,2026-03-17T15:01:45.392699,74.76,35.84,10.14,40.83,29.29,0.0,0.0,212.61,3.95,-0.853,-0.082,STRAIGHT,1.5,1.5,"CMD,-0.1,1.50",4.0,-0.0581,3.949,-0.459,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,1,534.1,216,18,dijkstra,fallback_skeleton,0.59428,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,283233,178489,5369
4,3.8623244762420654,2026-03-17T15:01:45.628216,76.37,35.17,11.23,36.43,30.22,0.0,0.0,213.09,4.02,-0.607,-0.607,STRAIGHT,1.5,1.5,"CMD,-0.6,1.50",4.0,-0.0028,2.146,-0.006,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,2,107.3,148,16,dijkstra,endpoint_arc,0.57428,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,276198,172560,4457
5,4.103001832962036,2026-03-17T15:01:45.868894,78.72,40.36,13.51,37.68,22.07,0.0,0.0,217.49,4.05,-0.875,-0.853,STRAIGHT,1.5,1.5,"CMD,-0.9,1.50",4.0,-0.0342,3.989,-0.274,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,2,285.6,132,14,dijkstra,endpoint_arc,0.56994,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,279874,171157,4181
6,4.345202922821045,2026-03-17T15:01:46.111095,73.85,39.4,9.0,43.97,29.7,0.0,0.0,222.4,4.06,-1.076,-0.875,STRAIGHT,1.5,1.5,"CMD,-0.9,1.50",4.0,-0.0358,3.988,-0.286,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,2,284.5,186,15,dijkstra,endpoint_arc,0.5906,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,281026,177312,5239
7,4.580978155136108,2026-03-17T15:01:46.346870,74.46,35.0,10.82,41.16,26.24,0.0,0.0,213.48,4.08,-1.141,-1.076,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.0309,3.991,-0.247,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,2,279.3,148,16,dijkstra,endpoint_arc,0.58498,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,278841,175776,4882
8,4.829666614532471,2026-03-17T15:01:46.595558,73.37,42.8,10.54,51.96,28.08,0.0,0.0,227.59,4.08,-1.124,-1.124,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.0264,3.994,-0.211,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,2,274.5,121,13,dijkstra,endpoint_arc,0.55626,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,269374,167137,4006
9,5.06648588180542,2026-03-17T15:01:46.832378,75.11,34.24,12.0,36.71,32.94,0.0,0.0,217.6,4.09,-1.042,-1.124,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.0213,3.996,-0.17,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,2,285.8,121,14,dijkstra,endpoint_arc,0.57657,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,275216,173071,4726
10,5.315256118774414,2026-03-17T15:01:47.081148,77.96,38.23,12.0,39.26,28.3,0.0,1.0,222.64,4.08,-0.973,-1.042,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",4.0,-0.0202,3.996,-0.162,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,2,269.8,125,10,dijkstra,endpoint_arc,0.5543,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,254195,166472,3840
11,5.544426441192627,2026-03-17T15:01:47.310318,76.49,38.35,9.2,29.52,25.92,0.0,0.0,205.94,4.11,-0.882,-0.973,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",4.0,-0.017,3.997,-0.136,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,2,265.1,127,16,dijkstra,endpoint_arc,0.5582,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,268445,167607,4156
12,5.78464937210083,2026-03-17T15:01:47.551541,74.71,35.93,11.34,43.05,28.99,0.0,0.0,215.95,4.11,-0.893,-0.893,STRAIGHT,1.5,1.5,"CMD,-0.9,1.50",4.0,-0.0222,3.996,-0.178,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,2,263.1,188,16,dijkstra,endpoint_arc,0.60959,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290871,183142,5265
13,6.034335136413574,2026-03-17T15:01:47.800227,75.12,36.96,12.65,49.48,31.19,0.0,0.0,229.56,4.1,-0.972,-0.893,STRAIGHT,1.5,1.5,"CMD,-0.9,1.50",4.0,-0.0274,3.993,-0.219,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,2,261.1,189,18,dijkstra,endpoint_arc,0.6186,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290413,185797,5496
14,6.287649154663086,2026-03-17T15:01:48.053541,79.65,37.34,15.06,43.38,29.5,0.0,0.0,230.18,4.09,-1.057,-0.972,STRAIGHT,1.5,1.5,"CMD,-1.0,1.50",4.0,-0.0297,3.992,-0.237,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,2,254.2,189,18,dijkstra,endpoint_arc,0.61397,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,292563,184402,5428
15,6.529633283615112,2026-03-17T15:01:48.295525,75.85,30.33,11.0,42.72,31.27,0.0,0.0,218.7,4.09,-1.081,-1.057,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.0274,3.993,-0.219,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,2,251.7,198,18,dijkstra,endpoint_arc,0.61143,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,291729,183527,5676
16,6.780996322631836,2026-03-17T15:01:48.546888,74.92,40.78,9.02,43.07,32.25,0.0,0.85,226.18,4.09,-1.087,-1.081,STRAIGHT,1.5,1.5,"CMD,-1.1,1.50",4.0,-0.0267,3.994,-0.213,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,2,249.4,195,19,dijkstra,endpoint_arc,0.60665,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0,0,,,,,,0,,,,290091,182155,5398
