frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
24,6.1560447216033936,2026-03-05T15:04:16.036335,76.0,34.0,7.0,1.0,0.0,0.0,1.0,144.0,7.06,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,24,LIMITED,40.886,-0.509,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
25,6.296043872833252,2026-03-05T15:04:16.176334,75.0,32.99,7.0,0.0,1.0,0.0,0.0,140.0,7.07,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,25,LIMITED,44.675,-0.713,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,0,0,0
26,6.4400475025177,2026-03-05T15:04:16.320337,75.0,35.0,8.0,1.0,0.0,0.0,1.0,144.0,7.06,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,26,LIMITED,45.365,-0.528,0,0,0.0,0,0,1,20.0,truck,20.00,,,0,,,,0,0,0
27,6.579047918319702,2026-03-05T15:04:16.459338,75.0,34.0,7.0,1.0,0.0,0.0,0.0,139.0,7.07,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,27,LIMITED,47.866,-0.298,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
28,6.726050615310669,2026-03-05T15:04:16.606340,82.0,33.0,9.0,1.0,0.0,0.0,0.0,147.0,7.06,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,28,LIMITED,51.406,-0.258,0,0,0.0,0,0,2,20.0,car;truck,20.00;20.00,,,0,,,,0,0,0
29,6.8660523891448975,2026-03-05T15:04:16.746342,73.01,33.0,9.0,0.0,1.0,0.0,0.0,140.0,7.06,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,29,LIMITED,51.071,-0.206,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
30,7.00505518913269,2026-03-05T15:04:16.885345,74.0,34.0,6.0,1.0,0.0,0.0,0.0,139.0,7.08,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,30,LIMITED,50.971,-0.102,0,0,0.0,0,0,2,20.0,car;person,20.00;20.00,,,0,,,,0,0,0
31,7.13905668258667,2026-03-05T15:04:17.019346,74.0,31.0,7.0,1.0,0.0,0.0,0.0,134.0,7.1,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,31,LIMITED,50.835,-0.057,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
32,7.290058612823486,2026-03-05T15:04:17.170348,73.0,35.0,8.0,1.0,0.0,0.0,0.0,150.0,7.08,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,32,LIMITED,50.621,-0.039,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
33,7.427059173583984,2026-03-05T15:04:17.307349,73.0,34.0,7.0,1.0,0.0,0.0,0.0,137.0,7.07,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,33,LIMITED,50.381,-0.054,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
34,7.567060232162476,2026-03-05T15:04:17.447350,72.99,34.0,7.0,0.0,1.0,0.0,0.0,140.0,7.06,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,34,LIMITED,50.144,-0.099,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
35,7.708063125610352,2026-03-05T15:04:17.588353,73.0,36.0,10.0,1.0,0.0,0.0,0.0,141.0,7.07,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,35,LIMITED,50.045,-0.109,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
36,7.862064361572266,2026-03-05T15:04:17.742354,79.0,32.0,7.0,1.0,0.0,0.0,1.0,154.0,7.04,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,36,LIMITED,50.0,-0.152,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
37,8.007065773010254,2026-03-05T15:04:17.887356,75.0,36.0,8.0,1.0,0.0,0.0,0.0,145.0,7.05,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,37,LIMITED,50.038,-0.135,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
38,8.150068283081055,2026-03-05T15:04:18.030358,79.0,34.0,8.0,1.0,0.0,0.0,0.0,143.0,7.04,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,38,LIMITED,50.135,-0.096,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
39,8.29906964302063,2026-03-05T15:04:18.179360,80.0,37.0,9.0,0.0,1.0,0.0,0.0,149.0,7.03,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,39,LIMITED,50.361,-0.127,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
40,8.444072723388672,2026-03-05T15:04:18.324362,79.0,33.0,7.0,0.0,1.0,0.0,0.0,145.0,7.01,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,40,LIMITED,50.723,-0.141,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
41,8.603073358535767,2026-03-05T15:04:18.483363,83.0,37.0,12.0,1.0,0.0,0.0,1.0,159.0,6.97,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,41,LIMITED,50.949,-0.107,0,0,0.0,0,0,2,20.0,car;car,20.00;20.00,,,0,,,,0,0,0
42,8.770075798034668,2026-03-05T15:04:18.650365,85.01,36.99,9.0,1.0,0.0,0.0,1.0,167.0,6.93,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,42,LIMITED,51.553,-0.156,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
43,8.917078733444214,2026-03-05T15:04:18.797369,81.0,36.0,8.0,1.0,0.0,0.0,0.0,147.0,6.92,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,43,LIMITED,51.763,0.094,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
44,9.06308102607727,2026-03-05T15:04:18.943371,80.96,33.0,7.0,1.0,0.0,0.0,0.0,146.0,6.91,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,44,LIMITED,51.825,0.185,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
45,9.211094856262207,2026-03-05T15:04:19.091385,81.0,38.0,7.0,1.01,0.0,0.0,0.0,148.01,6.89,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,45,LIMITED,52.017,0.211,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
46,9.367083072662354,2026-03-05T15:04:19.247373,83.0,37.0,11.0,0.0,0.0,0.0,1.0,155.99,6.87,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,46,LIMITED,52.263,0.219,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
47,9.523086071014404,2026-03-05T15:04:19.403376,83.0,37.0,9.0,1.0,0.0,0.0,1.0,156.0,6.84,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,47,LIMITED,52.2,0.246,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
48,9.678086996078491,2026-03-05T15:04:19.558377,83.0,38.0,9.0,1.0,0.0,0.0,0.0,155.0,6.82,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,48,LIMITED,52.353,0.217,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
49,9.8420889377594,2026-03-05T15:04:19.722379,85.99,37.0,13.0,2.0,0.0,0.0,0.0,164.0,6.78,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,49,LIMITED,52.286,0.278,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
50,10.001091718673706,2026-03-05T15:04:19.881382,82.99,38.0,9.0,1.0,0.0,0.0,0.0,158.0,6.76,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,50,LIMITED,53.423,0.215,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
51,10.162095069885254,2026-03-05T15:04:20.042385,84.0,36.0,9.04,1.0,0.0,0.0,0.0,161.0,6.74,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,51,LIMITED,53.6,0.207,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
52,10.310095310211182,2026-03-05T15:04:20.190385,80.04,36.96,8.0,1.0,0.0,0.0,0.0,148.0,6.75,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,52,LIMITED,53.761,0.238,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
53,10.455133438110352,2026-03-05T15:04:20.335423,82.0,33.05,7.98,1.0,0.0,0.0,0.0,145.04,6.75,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,53,LIMITED,54.071,0.234,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
54,10.606102466583252,2026-03-05T15:04:20.486392,81.01,37.0,6.0,1.0,0.0,0.0,0.0,149.97,6.73,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,54,LIMITED,54.128,0.248,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
55,10.759100675582886,2026-03-05T15:04:20.639390,87.01,33.01,7.99,1.0,0.0,0.0,0.0,153.0,6.71,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,55,LIMITED,54.229,0.282,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
56,10.91910457611084,2026-03-05T15:04:20.799394,91.0,37.0,9.0,0.0,1.0,0.0,0.0,160.0,6.68,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,56,LIMITED,54.511,0.254,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
57,11.078108787536621,2026-03-05T15:04:20.958398,91.01,35.99,7.0,1.0,0.0,0.0,0.0,158.0,6.67,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,57,LIMITED,55.749,0.24,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
58,11.236108779907227,2026-03-05T15:04:21.116399,94.0,36.0,7.0,1.0,0.0,0.0,0.0,158.0,6.64,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,58,LIMITED,55.951,0.23,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
59,11.398109912872314,2026-03-05T15:04:21.278400,91.0,32.0,12.0,1.0,0.0,0.0,0.0,160.0,6.6,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,59,LIMITED,55.703,0.236,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
60,11.559110641479492,2026-03-05T15:04:21.439401,86.02,35.98,8.0,1.0,0.0,0.0,0.0,161.0,6.56,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,60,LIMITED,54.838,0.218,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
61,11.721113920211792,2026-03-05T15:04:21.601404,90.99,36.0,9.0,1.0,0.0,0.0,0.0,162.0,6.54,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,61,LIMITED,54.205,0.203,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
62,11.875115633010864,2026-03-05T15:04:21.755405,91.0,33.0,6.0,1.0,0.0,0.0,0.0,154.0,6.52,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,62,LIMITED,53.225,0.192,0,0,0.0,0,0,1,20.0,car,20.00,,,0,,,,0,0,0
63,12.037118196487427,2026-03-05T15:04:21.917408,93.0,34.01,7.99,0.0,0.0,0.0,0.0,161.0,6.49,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,63,LIMITED,53.334,0.166,0,0,0.0,0,0,2,19.99,car;car,19.99;20.00,,,0,,,,0,0,0
64,12.196121215820312,2026-03-05T15:04:22.076411,87.0,39.0,9.0,1.0,1.0,0.0,0.0,159.0,6.46,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,64,LIMITED,52.688,0.138,0,0,0.0,0,0,2,19.35,car;car,19.35;20.00,,,0,,,,0,0,0
65,12.368123054504395,2026-03-05T15:04:22.248413,93.0,39.01,10.0,1.0,0.0,0.0,1.0,172.0,6.44,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,65,LIMITED,52.614,0.109,0,0,0.0,0,0,3,18.74,car;car;car,18.74;20.00;20.00,,,0,,,,0,0,0
66,12.532123327255249,2026-03-05T15:04:22.412413,92.0,36.0,8.0,1.0,0.0,0.0,1.0,164.0,6.41,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,66,LIMITED,53.96,0.045,0,0,0.0,0,0,1,17.64,car,17.64,,,0,,,,0,0,0
67,12.693126916885376,2026-03-05T15:04:22.573417,92.0,37.0,9.0,1.0,0.0,0.0,0.0,161.0,6.38,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,67,LIMITED,55.299,0.012,0,0,0.0,0,0,2,17.64,car;car,17.64;20.00,,,0,,,,0,0,0
68,12.863128900527954,2026-03-05T15:04:22.743419,94.0,40.01,7.99,1.0,0.0,0.0,0.0,170.0,6.35,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,68,LIMITED,54.364,-0.011,0,0,0.0,0,0,1,16.66,car,16.66,,,0,,,,0,0,0
69,13.043130159378052,2026-03-05T15:04:22.923420,98.0,38.0,10.0,1.0,0.0,0.0,0.0,180.0,6.31,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,69,LIMITED,53.449,-0.034,0,0,0.0,0,0,1,16.2,car,16.20,,,0,,,,0,0,0
70,13.204132556915283,2026-03-05T15:04:23.084422,90.01,35.0,10.0,1.0,0.0,0.0,0.0,161.0,6.3,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,70,LIMITED,52.244,-0.041,0,0,0.0,0,0,1,15.78,car,15.78,,,0,,,,0,0,0
71,13.375134944915771,2026-03-05T15:04:23.255425,99.0,34.01,8.99,1.0,0.0,0.0,1.0,170.0,6.3,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,71,LIMITED,51.169,-0.066,0,0,0.0,0,0,1,14.99,car,14.99,,,0,,,,0,0,0
72,13.594138622283936,2026-03-05T15:04:23.474428,148.01,36.0,8.0,1.0,0.0,0.0,0.0,219.0,6.2,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,72,LIMITED,50.087,-0.095,0,0,0.0,0,0,2,14.62,car;car,14.62;20.00,,,0,,,,0,0,0
73,13.814139366149902,2026-03-05T15:04:23.694429,148.0,36.0,9.0,1.0,1.0,0.0,0.0,220.0,6.1,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,73,LIMITED,49.005,-0.12,0,0,0.0,0,0,2,13.94,car;car,13.94;20.00,,,0,,,,0,0,0
74,13.97014307975769,2026-03-05T15:04:23.850433,87.0,33.0,8.0,0.0,0.0,0.0,1.0,156.0,6.09,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,74,LIMITED,48.356,-0.15,0,0,0.0,0,0,1,13.32,car,13.32,,,0,,,,0,0,0
75,14.140144348144531,2026-03-05T15:04:24.020434,93.0,38.0,11.0,0.0,1.0,0.0,0.0,170.0,6.08,0.0,0.0,STRAIGHT,0.3,0.2,"CMD,0.0,0.20",1.2,0.0,1.2,0.0,0,0.0,75,LIMITED,48.314,-0.155,0,0,0.0,0,0,1,13.62,car,13.62,,,0,,,,0,0,0
