frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,0.2833108901977539,2026-03-06T01:22:06.301568,126.31,0.0,4.86,20.48,10.13,0.0,0.0,171.92,0.0,0.1,0.1,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0072,2.511,0.023,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,125.6,123,12,dijkstra,0,,,,,,0,,,,285973,188320,4543
1,0.4717414379119873,2026-03-06T01:22:06.489999,108.34,0.0,8.01,22.03,0.0,0.0,2.0,159.28,5.31,0.166,0.133,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0072,2.511,0.023,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,1,125.6,116,9,dijkstra,0,,,,,,0,,,,275006,184570,4359
2,0.6500897407531738,2026-03-06T01:22:06.668347,111.74,0.0,8.01,22.03,0.0,0.0,0.0,164.25,5.45,0.21,0.166,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,1,125.6,115,11,dijkstra,0,,,,,,0,,,,282699,186629,4203
3,0.8232080936431885,2026-03-06T01:22:06.841465,104.14,0.0,10.22,24.27,2.0,0.0,0.0,153.66,5.56,0.24,0.21,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,1,125.6,120,10,dijkstra,0,,,,,,0,,,,283233,187447,4348
4,0.9908170700073242,2026-03-06T01:22:07.009075,102.74,0.0,6.01,23.99,0.0,0.0,0.0,149.58,5.65,0.259,0.24,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,125.6,111,11,dijkstra,0,,,,,,0,,,,276198,183373,4280
5,1.169123649597168,2026-03-06T01:22:07.187381,105.51,0.0,10.07,26.45,0.0,0.0,0.0,157.05,5.64,0.273,0.259,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,125.6,111,9,dijkstra,0,,,,,,0,,,,279873,183773,4291
6,1.3414180278778076,2026-03-06T01:22:07.359675,108.29,0.0,6.92,21.03,2.0,0.0,0.0,154.27,5.67,0.281,0.273,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,125.6,119,10,dijkstra,0,,,,,,0,,,,281026,186440,4537
7,1.5121901035308838,2026-03-06T01:22:07.530448,107.23,0.0,6.01,22.46,0.0,0.0,0.0,152.75,5.7,0.291,0.281,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0075,2.466,0.023,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,123.3,118,10,dijkstra,0,,,,,,0,,,,278841,186187,4238
8,1.6855051517486572,2026-03-06T01:22:07.703763,108.05,0.0,0.0,20.35,2.0,0.0,0.0,160.91,5.71,0.293,0.291,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,1,125.6,119,11,dijkstra,0,,,,,,0,,,,269374,182274,4316
9,1.8551201820373535,2026-03-06T01:22:07.873378,108.06,0.0,0.0,28.11,0.0,0.0,0.0,149.52,5.73,0.295,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,1,125.6,100,8,dijkstra,0,,,,,,0,,,,275216,184743,4377
10,2.0328750610351562,2026-03-06T01:22:08.051132,109.5,0.0,8.01,24.03,0.0,0.0,0.0,157.73,5.72,0.293,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.007,2.557,0.023,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,1,127.9,123,13,dijkstra,0,,,,,,0,,,,254195,175828,4051
11,2.2016799449920654,2026-03-06T01:22:08.219937,102.25,0.0,8.01,22.13,0.0,0.0,0.0,148.78,5.73,0.288,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,1,130.1,129,8,dijkstra,0,,,,,,0,,,,268445,179472,3907
12,2.3811874389648438,2026-03-06T01:22:08.399445,103.21,0.0,8.01,32.04,2.0,0.0,0.0,159.48,5.72,0.285,0.288,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,1,130.1,211,11,dijkstra,0,,,,,,0,,,,290871,198202,5293
13,2.557983875274658,2026-03-06T01:22:08.576241,109.52,0.0,7.01,24.22,0.0,0.0,0.0,156.77,5.72,0.282,0.285,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,1,130.1,120,9,dijkstra,0,,,,,,0,,,,290413,201307,4840
14,2.7392611503601074,2026-03-06T01:22:08.757519,104.91,0.0,6.01,30.17,0.0,0.0,0.0,156.98,5.7,0.281,0.282,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,1,130.1,213,9,dijkstra,0,,,,,,0,,,,292563,203381,5361
15,2.933539628982544,2026-03-06T01:22:08.951797,113.74,0.0,6.01,30.43,3.41,0.0,0.0,174.08,5.66,0.283,0.282,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.007,2.557,0.023,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,1,127.9,218,10,dijkstra,0,,,,,,0,,,,291729,203631,5308
16,3.1292736530303955,2026-03-06T01:22:09.147531,114.63,0.0,8.01,35.87,0.0,0.0,0.0,172.7,5.62,0.288,0.283,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,1,125.6,211,10,dijkstra,0,,,,,,0,,,,290091,203422,5300
17,3.3230197429656982,2026-03-06T01:22:09.341277,106.9,0.0,10.01,38.34,0.0,0.0,0.0,179.73,5.59,0.292,0.288,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9497,0,NORMAL,30.69,-0.371,1,1,1,1,1,125.6,272,15,dijkstra,0,,,,,,0,,,,277277,198097,5598
18,3.5162737369537354,2026-03-06T01:22:09.534531,104.31,0.0,8.01,42.06,2.0,0.0,0.0,173.23,5.57,0.298,0.292,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0075,2.466,0.023,1,0.9407,0,NORMAL,29.983,-0.402,1,1,1,1,1,123.3,265,13,dijkstra,0,,,,,,0,,,,278167,203981,5526
19,3.719548225402832,2026-03-06T01:22:09.737806,119.66,0.0,9.89,36.4,0.0,0.0,0.0,183.25,5.53,0.306,0.298,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0078,2.42,0.023,1,0.9262,0,NORMAL,30.981,-0.397,1,1,1,1,1,121.0,254,12,dijkstra,0,,,,,,0,,,,259192,195593,5349
20,3.9303362369537354,2026-03-06T01:22:09.948594,114.49,0.0,8.01,48.49,0.0,0.0,2.0,190.35,5.48,0.315,0.306,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0081,2.374,0.023,1,0.9044,0,NORMAL,33.188,-0.369,1,1,1,1,1,118.7,272,18,dijkstra,0,,,,,,0,,,,281440,204838,5957
21,4.127888202667236,2026-03-06T01:22:10.146146,113.46,0.0,2.0,40.06,0.0,0.0,0.0,179.53,5.46,0.326,0.315,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0084,2.329,0.023,1,0.9677,0,NORMAL,34.278,-0.344,1,1,1,1,1,116.4,266,18,dijkstra,0,,,,,,0,,,,281241,205782,6052
22,4.318127870559692,2026-03-06T01:22:10.336385,109.63,0.0,8.01,36.79,0.0,0.0,0.0,172.22,5.45,0.333,0.326,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0084,2.329,0.023,1,0.9541,0,NORMAL,34.987,-0.407,1,1,1,1,1,116.4,239,14,dijkstra,0,,,,,,0,,,,271229,204201,5660
23,4.5062620639801025,2026-03-06T01:22:10.524520,107.67,0.0,8.01,40.06,0.0,0.0,0.0,170.11,5.45,0.338,0.333,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0084,2.329,0.023,1,0.9236,0,NORMAL,36.76,-0.43,1,1,1,1,1,116.4,234,13,dijkstra,0,,,,,,0,,,,254744,199087,5405
24,4.6928699016571045,2026-03-06T01:22:10.711127,109.33,0.0,7.01,24.21,12.01,0.0,0.0,166.58,5.44,0.428,0.338,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0148,3.993,0.118,1,0.8078,0,NORMAL,40.886,-0.509,1,1,1,1,1,224.9,139,18,dijkstra,0,,,,,,0,,,,206638,180651,4515
25,4.865600347518921,2026-03-06T01:22:10.883858,108.53,0.0,8.01,18.03,0.0,0.0,2.0,152.71,5.46,0.669,0.428,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0279,1.279,0.023,1,0.8468,0,NORMAL,44.675,-0.713,1,1,1,1,1,63.9,78,15,dijkstra,0,,,,,,0,,,,194308,178371,3669
26,5.027748107910156,2026-03-06T01:22:11.046006,102.06,0.0,8.01,18.03,0.0,0.0,0.0,144.12,5.48,0.567,0.567,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0088,2.283,0.023,1,0.7595,0,NORMAL,45.365,-0.528,1,1,1,1,1,114.2,89,15,dijkstra,0,,,,,,0,,,,228521,181941,4065
27,5.204327344894409,2026-03-06T01:22:11.222585,111.98,0.0,10.21,20.19,0.0,0.0,0.0,158.56,5.49,0.508,0.567,STRAIGHT,1.5,1.5,"CMD,0.6,1.50",4.0,0.0095,2.192,0.023,1,0.8984,0,NORMAL,47.866,-0.298,1,1,1,1,1,109.6,81,13,dijkstra,0,,,,,,0,,,,239761,191641,4349
28,5.387013673782349,2026-03-06T01:22:11.405271,110.44,0.0,7.75,18.34,0.0,0.0,0.0,151.74,5.5,0.464,0.508,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0091,2.237,0.023,1,0.9139,0,NORMAL,51.406,-0.258,1,1,1,1,1,111.9,115,16,dijkstra,0,,,,,,0,,,,251352,192825,4656
29,5.562984943389893,2026-03-06T01:22:11.581242,107.51,0.0,8.09,22.16,2.0,0.0,0.0,155.37,5.49,0.435,0.464,STRAIGHT,1.5,1.5,"CMD,0.5,1.50",4.0,0.0091,2.237,0.023,1,0.9516,0,NORMAL,51.071,-0.206,1,1,1,1,1,111.9,77,15,dijkstra,0,,,,,,0,,,,246341,191458,4266
30,5.7382848262786865,2026-03-06T01:22:11.756542,110.89,0.0,5.01,21.52,0.0,0.0,0.0,155.27,5.51,0.416,0.435,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9247,0,NORMAL,50.971,-0.102,1,1,1,1,1,111.9,116,14,dijkstra,0,,,,,,0,,,,239198,188056,4241
31,5.912519931793213,2026-03-06T01:22:11.930777,111.15,0.0,0.0,20.89,0.0,0.0,0.0,156.21,5.51,0.397,0.416,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9556,0,NORMAL,50.835,-0.057,1,1,1,1,1,114.2,101,14,dijkstra,0,,,,,,0,,,,235673,187437,4334
32,6.082101106643677,2026-03-06T01:22:12.100358,99.85,0.0,16.22,18.03,0.0,0.0,0.0,159.26,5.51,0.385,0.397,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9367,0,NORMAL,50.621,-0.039,1,1,1,1,1,114.2,73,15,dijkstra,0,,,,,,0,,,,233917,188179,4415
33,6.259989261627197,2026-03-06T01:22:12.278247,107.84,0.0,12.02,17.71,3.5,0.0,0.0,163.42,5.5,0.377,0.385,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9553,0,NORMAL,50.381,-0.054,1,1,1,1,1,114.2,73,17,dijkstra,0,,,,,,0,,,,236086,186926,4491
34,6.428458213806152,2026-03-06T01:22:12.446716,103.81,0.0,10.14,20.52,0.0,0.0,0.0,150.44,5.51,0.372,0.377,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9259,0,NORMAL,50.144,-0.099,1,1,1,1,1,114.2,115,14,dijkstra,0,,,,,,0,,,,237271,184314,4393
35,6.617703676223755,2026-03-06T01:22:12.635961,116.69,0.0,5.75,22.03,0.0,0.0,0.0,161.5,5.5,0.368,0.372,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9699,0,NORMAL,50.045,-0.109,1,1,1,1,1,114.2,108,15,dijkstra,0,,,,,,0,,,,239861,183960,4145
36,6.803469896316528,2026-03-06T01:22:12.821727,114.84,0.0,8.01,20.39,0.0,0.0,0.0,159.49,5.49,0.366,0.368,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.97,0,NORMAL,50.0,-0.152,1,1,1,1,1,114.2,119,14,dijkstra,0,,,,,,0,,,,239634,183998,4292
37,6.982419013977051,2026-03-06T01:22:13.000676,112.94,0.0,8.01,20.03,2.0,0.0,0.0,162.19,5.47,0.365,0.366,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.969,0,NORMAL,50.038,-0.135,1,1,1,1,1,114.2,113,16,dijkstra,0,,,,,,0,,,,242862,184899,4767
38,7.161365747451782,2026-03-06T01:22:13.179623,118.57,0.0,8.01,19.93,0.0,0.0,0.0,161.7,5.46,0.368,0.366,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9675,0,NORMAL,50.135,-0.096,1,1,1,1,1,111.9,99,16,dijkstra,0,,,,,,0,,,,243691,185887,4558
39,7.338763236999512,2026-03-06T01:22:13.357021,112.35,0.0,7.01,20.03,0.0,0.0,2.0,159.37,5.46,0.371,0.368,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9648,0,NORMAL,50.361,-0.127,1,1,1,1,1,111.9,108,20,dijkstra,0,,,,,,0,,,,247138,186740,4769
40,7.519114971160889,2026-03-06T01:22:13.537372,112.85,0.0,10.01,21.83,0.0,0.0,2.0,170.21,5.45,0.373,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9577,0,NORMAL,50.723,-0.141,1,1,1,1,1,111.9,97,20,dijkstra,0,,,,,,0,,,,252211,188748,4721
41,7.70415735244751,2026-03-06T01:22:13.722415,118.93,0.0,2.0,30.3,0.0,0.0,0.0,168.79,5.45,0.374,0.373,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9774,0,NORMAL,50.949,-0.107,1,1,1,1,1,111.9,105,18,dijkstra,0,,,,,,0,,,,253328,189276,4799
42,7.8952131271362305,2026-03-06T01:22:13.913470,109.82,0.0,10.46,28.45,2.0,0.0,0.0,166.76,5.43,0.375,0.374,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9445,0,NORMAL,51.553,-0.156,1,1,1,1,1,111.9,120,15,dijkstra,0,,,,,,0,,,,245451,183317,4475
43,8.074483156204224,2026-03-06T01:22:14.092741,107.7,0.0,10.13,26.55,0.0,0.0,0.0,159.5,5.44,0.37,0.374,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9095,0,NORMAL,51.763,0.094,1,1,1,1,1,114.2,108,12,dijkstra,0,,,,,,0,,,,227357,169307,4023
44,8.25150752067566,2026-03-06T01:22:14.269765,113.83,0.0,6.01,22.51,0.0,0.0,0.0,158.58,5.45,0.367,0.37,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9607,0,NORMAL,51.825,0.185,1,1,1,1,1,114.2,145,13,dijkstra,0,,,,,,0,,,,230031,175301,4141
45,8.432508707046509,2026-03-06T01:22:14.450766,114.52,0.0,10.36,17.57,0.0,0.0,0.0,160.91,5.47,0.365,0.367,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.8887,0,NORMAL,52.017,0.211,1,1,1,1,1,114.2,107,15,dijkstra,0,,,,,,0,,,,255125,192935,4634
46,8.60568904876709,2026-03-06T01:22:14.623947,109.98,0.0,7.75,18.49,0.0,0.0,0.0,152.87,5.49,0.369,0.367,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9176,0,NORMAL,52.263,0.219,1,1,1,1,1,111.9,113,15,dijkstra,0,,,,,,0,,,,239174,183647,4484
47,8.778037548065186,2026-03-06T01:22:14.796295,101.81,0.0,10.4,19.75,0.0,0.0,0.0,152.11,5.51,0.371,0.369,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9174,0,NORMAL,52.2,0.246,1,1,1,1,1,111.9,83,16,dijkstra,0,,,,,,0,,,,256265,192704,4664
48,8.949339866638184,2026-03-06T01:22:14.967597,104.29,0.0,8.01,20.19,0.0,0.0,0.0,151.13,5.55,0.373,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9577,0,NORMAL,52.353,0.217,1,1,1,1,1,111.9,99,16,dijkstra,0,,,,,,0,,,,251393,189793,4579
49,9.112892150878906,2026-03-06T01:22:15.131150,100.17,0.0,10.16,20.16,0.0,0.0,0.0,153.5,5.6,0.369,0.371,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9477,0,NORMAL,52.286,0.278,1,1,1,1,1,114.2,85,18,dijkstra,0,,,,,,0,,,,261294,196381,4896
50,9.290195941925049,2026-03-06T01:22:15.308454,102.43,0.0,10.2,23.59,2.0,0.0,0.0,156.79,5.62,0.372,0.372,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.961,0,NORMAL,53.423,0.215,1,1,1,1,1,111.9,81,15,dijkstra,0,,,,,,0,,,,256793,192600,4402
51,9.456248044967651,2026-03-06T01:22:15.474505,102.35,0.0,10.38,20.62,0.0,0.0,0.0,148.03,5.64,0.378,0.372,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9761,0,NORMAL,53.6,0.207,1,1,1,1,1,109.6,79,14,dijkstra,0,,,,,,0,,,,257559,193755,4226
52,9.628828763961792,2026-03-06T01:22:15.647086,108.82,0.0,6.01,20.21,0.0,0.0,0.0,152.45,5.66,0.383,0.378,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9628,0,NORMAL,53.761,0.238,1,1,1,1,1,109.6,95,14,dijkstra,0,,,,,,0,,,,260851,194400,4269
53,9.806267499923706,2026-03-06T01:22:15.824525,101.99,0.0,10.22,24.66,2.0,0.0,0.0,153.35,5.67,0.386,0.383,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9745,0,NORMAL,54.071,0.234,1,1,1,1,1,109.6,94,15,dijkstra,0,,,,,,0,,,,261393,194766,4309
54,9.982025623321533,2026-03-06T01:22:16.000283,109.5,0.0,8.01,18.06,0.0,0.0,0.0,151.73,5.67,0.388,0.386,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9839,0,NORMAL,54.128,0.248,1,1,1,1,1,109.6,81,17,dijkstra,0,,,,,,0,,,,261506,194761,4526
55,10.142624378204346,2026-03-06T01:22:16.160882,109.2,0.0,8.01,10.16,0.0,0.0,0.0,142.97,5.67,0.384,0.386,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9791,0,NORMAL,54.229,0.282,1,1,1,1,1,111.9,79,16,dijkstra,0,,,,,,0,,,,263279,195831,4292
56,10.325102806091309,2026-03-06T01:22:16.343360,110.25,0.0,8.01,20.47,0.0,0.0,0.0,154.76,5.66,0.382,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9691,0,NORMAL,54.511,0.254,1,1,1,1,1,111.9,99,14,dijkstra,0,,,,,,0,,,,261233,195277,4592
57,10.501311540603638,2026-03-06T01:22:16.519569,110.5,0.0,8.01,20.5,0.0,0.0,0.0,156.06,5.66,0.385,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9573,0,NORMAL,55.749,0.24,1,1,1,1,1,109.6,110,16,dijkstra,0,,,,,,0,,,,264229,198270,4679
58,10.672556400299072,2026-03-06T01:22:16.690814,112.53,0.0,6.01,20.41,0.0,0.0,0.0,153.22,5.68,0.387,0.385,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0095,2.192,0.023,1,0.9775,0,NORMAL,55.951,0.23,1,1,1,1,1,109.6,94,13,dijkstra,0,,,,,,0,,,,264170,197401,4239
59,10.83308458328247,2026-03-06T01:22:16.851342,100.21,0.0,6.01,16.02,2.0,0.0,0.0,140.5,5.69,0.384,0.385,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9754,0,NORMAL,55.703,0.236,1,1,1,1,1,111.9,79,14,dijkstra,0,,,,,,0,,,,264804,195992,3836
60,11.003810405731201,2026-03-06T01:22:17.022068,118.29,0.0,8.01,14.38,2.0,0.0,0.0,152.7,5.7,0.381,0.384,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9777,0,NORMAL,54.838,0.218,1,1,1,1,1,111.9,80,13,dijkstra,0,,,,,,0,,,,263145,192818,3626
61,11.175885200500488,2026-03-06T01:22:17.194142,110.25,0.0,8.01,17.29,0.0,0.0,0.0,158.06,5.69,0.38,0.381,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9809,0,NORMAL,54.205,0.203,1,1,1,1,1,111.9,82,13,dijkstra,0,,,,,,0,,,,262401,191151,3888
62,11.347719669342041,2026-03-06T01:22:17.365977,112.24,0.0,8.01,18.24,2.0,0.0,0.0,156.81,5.7,0.379,0.38,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0091,2.237,0.023,1,0.9763,0,NORMAL,53.225,0.192,1,1,1,1,1,111.9,89,13,dijkstra,0,,,,,,0,,,,260934,190569,3828
63,11.51987075805664,2026-03-06T01:22:17.538128,105.87,0.0,8.01,18.17,0.0,0.0,0.0,152.12,5.7,0.373,0.379,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.973,0,NORMAL,53.334,0.166,1,1,1,1,1,114.2,94,14,dijkstra,0,,,,,,0,,,,257879,185511,3902
64,11.692113876342773,2026-03-06T01:22:17.710371,96.43,0.0,10.39,20.78,10.06,0.0,0.0,154.22,5.71,0.364,0.373,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0084,2.329,0.023,1,0.9717,0,NORMAL,52.688,0.138,1,1,1,1,1,116.4,139,15,dijkstra,0,,,,,,0,,,,260573,187625,4085
65,11.865437030792236,2026-03-06T01:22:17.883694,95.85,0.0,10.08,30.85,2.0,0.0,0.0,152.84,5.72,0.363,0.364,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9667,0,NORMAL,52.614,0.109,1,1,1,1,1,114.2,166,16,dijkstra,0,,,,,,0,,,,264335,187486,4591
66,12.036511659622192,2026-03-06T01:22:18.054769,107.75,0.0,0.0,31.08,0.0,0.0,0.0,153.05,5.74,0.363,0.363,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9606,0,NORMAL,53.96,0.045,1,1,1,1,1,114.2,146,17,dijkstra,0,,,,,,0,,,,266213,185840,4349
67,12.198072910308838,2026-03-06T01:22:18.216330,96.89,0.0,10.46,20.17,0.0,0.0,0.0,143.54,5.76,0.358,0.363,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0084,2.329,0.023,1,0.9602,0,NORMAL,55.299,0.012,1,1,1,1,1,116.4,115,17,dijkstra,0,,,,,,0,,,,264191,182793,4518
68,12.369869947433472,2026-03-06T01:22:18.388127,109.22,0.0,0.0,20.56,0.0,0.0,0.0,143.8,5.76,0.354,0.358,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0084,2.329,0.023,1,0.9652,0,NORMAL,54.364,-0.011,1,1,1,1,1,116.4,106,17,dijkstra,0,,,,,,0,,,,267739,183420,4472
69,12.558834075927734,2026-03-06T01:22:18.577091,112.24,0.0,10.35,24.03,0.0,0.0,0.0,164.65,5.75,0.352,0.354,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0084,2.329,0.023,1,0.9736,0,NORMAL,53.449,-0.034,1,1,1,1,1,116.4,142,15,dijkstra,0,,,,,,0,,,,270435,183006,4519
70,12.7382230758667,2026-03-06T01:22:18.756481,107.41,0.0,6.01,29.92,0.0,0.0,0.0,161.37,5.76,0.35,0.352,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0084,2.329,0.023,1,0.9453,0,NORMAL,52.244,-0.041,1,1,1,1,1,116.4,146,18,dijkstra,0,,,,,,0,,,,282081,184568,4670
71,12.919922351837158,2026-03-06T01:22:18.938180,104.72,0.0,4.01,26.49,0.0,0.0,0.0,157.67,5.77,0.354,0.352,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9671,0,NORMAL,51.169,-0.066,1,1,1,1,1,114.2,148,18,dijkstra,0,,,,,,0,,,,286924,186104,4536
72,13.095415592193604,2026-03-06T01:22:19.113673,106.82,0.0,8.01,26.5,0.0,0.0,0.0,156.48,5.78,0.356,0.354,STRAIGHT,1.5,1.5,"CMD,0.4,1.50",4.0,0.0088,2.283,0.023,1,0.9679,0,NORMAL,50.087,-0.095,1,1,1,1,1,114.2,148,17,dijkstra,0,,,,,,0,,,,284753,181413,4488
