frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,path_source,bev_mask_occ_ratio,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,0.2747688293457031,2026-03-06T11:34:47.763339,117.96,0.0,10.41,15.36,0.0,0.0,0.0,165.61,0.0,0.1,0.1,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0072,2.511,0.023,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,125.6,123,12,dijkstra,graph,0.62973,0,,,,,,0,,,,285973,188320,4543
1,0.4577174186706543,2026-03-06T11:34:47.946287,102.23,0.0,10.11,18.03,0.0,0.0,0.0,148.39,5.47,0.166,0.133,STRAIGHT,1.5,1.5,"CMD,0.1,1.50",4.0,0.0072,2.511,0.023,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,1,125.6,116,9,dijkstra,graph,0.61686,0,,,,,,0,,,,275006,184570,4359
2,0.6374444961547852,2026-03-06T11:34:48.126015,109.21,0.0,8.01,22.03,0.0,0.0,0.0,159.61,5.51,0.21,0.166,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,1,125.6,115,11,dijkstra,graph,0.62388,0,,,,,,0,,,,282699,186629,4203
3,0.812056303024292,2026-03-06T11:34:48.300626,101.67,0.0,10.37,21.03,0.0,0.0,0.0,162.6,5.58,0.24,0.21,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,1,125.6,120,10,dijkstra,graph,0.6263,0,,,,,,0,,,,283233,187447,4348
4,0.9825160503387451,2026-03-06T11:34:48.471086,112.08,0.0,7.75,16.02,0.0,0.0,0.0,160.34,5.65,0.259,0.24,STRAIGHT,1.5,1.5,"CMD,0.2,1.50",4.0,0.0072,2.511,0.023,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,125.6,111,11,dijkstra,graph,0.61254,0,,,,,,0,,,,276198,183373,4280
5,1.1635081768035889,2026-03-06T11:34:48.652078,110.55,0.0,8.01,20.03,0.0,0.0,0.0,154.6,5.63,0.273,0.259,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,125.6,111,9,dijkstra,graph,0.61448,0,,,,,,0,,,,279873,183773,4291
6,1.3384828567504883,2026-03-06T11:34:48.827053,106.54,0.0,8.01,22.03,0.0,0.0,0.0,156.95,5.64,0.281,0.273,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,125.6,119,10,dijkstra,graph,0.62316,0,,,,,,0,,,,281026,186440,4537
7,1.514571189880371,2026-03-06T11:34:49.003141,110.04,0.0,7.75,22.18,0.0,0.0,0.0,160.07,5.65,0.291,0.281,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0075,2.466,0.023,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,123.3,118,10,dijkstra,graph,0.62233,0,,,,,,0,,,,278841,186187,4238
8,1.6966392993927002,2026-03-06T11:34:49.185209,111.42,0.0,10.35,13.82,10.16,0.0,0.0,161.76,5.63,0.293,0.291,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,1,125.6,119,11,dijkstra,graph,0.60928,0,,,,,,0,,,,269374,182274,4316
9,1.867506742477417,2026-03-06T11:34:49.356077,105.66,0.0,8.01,20.06,0.0,0.0,0.0,150.25,5.65,0.295,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,1,125.6,100,8,dijkstra,graph,0.61715,0,,,,,,0,,,,275216,184743,4377
10,2.039123058319092,2026-03-06T11:34:49.527693,106.74,0.0,10.07,20.33,0.0,0.0,0.0,152.9,5.67,0.293,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.007,2.557,0.023,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,1,127.9,123,13,dijkstra,graph,0.58798,0,,,,,,0,,,,254195,175828,4051
11,2.2313191890716553,2026-03-06T11:34:49.719889,104.98,0.0,16.28,22.33,0.0,0.0,0.0,161.7,5.62,0.288,0.293,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,1,130.1,129,8,dijkstra,graph,0.60043,0,,,,,,0,,,,268445,179472,3907
12,2.415078639984131,2026-03-06T11:34:49.903649,107.56,0.0,8.01,33.9,0.0,0.0,0.0,164.49,5.61,0.285,0.288,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,1,130.1,211,11,dijkstra,graph,0.66244,0,,,,,,0,,,,290871,198202,5293
13,2.5933003425598145,2026-03-06T11:34:50.081870,105.27,0.0,12.8,23.89,2.0,0.0,0.0,159.99,5.61,0.282,0.285,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,1,130.1,120,9,dijkstra,graph,0.67318,0,,,,,,0,,,,290413,201307,4840
14,2.787459135055542,2026-03-06T11:34:50.276029,107.9,0.0,10.17,36.04,0.0,0.0,2.0,172.13,5.57,0.281,0.282,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0067,2.603,0.023,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,1,130.1,213,9,dijkstra,graph,0.6795,0,,,,,,0,,,,292563,203381,5361
15,2.9703636169433594,2026-03-06T11:34:50.458933,106.03,0.0,6.63,35.84,0.0,0.0,0.0,172.89,5.56,0.283,0.282,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.007,2.557,0.023,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,1,127.9,218,10,dijkstra,graph,0.68105,0,,,,,,0,,,,291729,203631,5308
16,3.15739107131958,2026-03-06T11:34:50.645961,109.07,0.0,6.01,32.33,2.0,0.0,0.0,167.0,5.55,0.288,0.283,STRAIGHT,1.5,1.5,"CMD,0.3,1.50",4.0,0.0072,2.511,0.023,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,1,125.6,211,10,dijkstra,graph,0.68017,0,,,,,,0,,,,290091,203422,5300
