frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,0.3475971221923828,2026-03-06T00:36:16.153109,138.27,0.0,4.08,25.62,1.05,0.0,0.0,189.51,0.0,6.635,6.635,STRAIGHT,1.5,1.5,"CMD,6.6,1.50",3.129,0.5029,1.937,1.541,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,221.5,62,9,dijkstra,0,,,,,,0,,,,285973,206848,4517
1,0.5294613838195801,2026-03-06T00:36:16.334973,122.6,0.0,7.11,21.21,9.11,0.0,0.0,181.86,5.5,9.744,8.19,STRAIGHT,1.5,1.5,"CMD,8.2,1.50",3.491,0.3972,2.198,1.29,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,1,187.1,62,10,dijkstra,0,,,,,,0,,,,275006,198831,4134
2,0.7071473598480225,2026-03-06T00:36:16.512660,120.2,0.0,6.6,21.24,9.23,0.0,0.0,176.68,5.56,11.816,9.744,STRAIGHT,1.5,1.5,"CMD,9.7,1.50",3.491,0.3972,2.198,1.29,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,1,201.2,69,9,dijkstra,0,,,,,,0,,,,282699,195713,3677
3,0.890779972076416,2026-03-06T00:36:16.696292,126.36,0.0,7.33,21.42,9.13,0.0,0.0,183.63,5.52,13.198,11.816,STRAIGHT,1.5,1.5,"CMD,11.8,1.50",3.491,0.3972,2.198,1.29,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,1,198.1,64,10,dijkstra,0,,,,,,0,,,,283233,192245,3637
4,1.0769646167755127,2026-03-06T00:36:16.882477,124.44,0.0,6.2,23.16,11.01,0.0,0.0,185.18,5.49,14.119,13.198,RIGHT,1.47,1.494,"CMD,13.2,1.49",3.491,0.3972,2.198,1.29,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,196.3,67,10,dijkstra,0,,,,,,0,,,,276198,184819,3541
5,1.259321928024292,2026-03-06T00:36:17.064834,125.07,0.0,6.37,20.19,10.2,0.0,0.0,182.36,5.48,14.815,14.119,RIGHT,1.447,1.486,"CMD,14.1,1.49",3.469,0.4037,2.182,1.305,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,191.4,60,10,dijkstra,0,,,,,,0,,,,279873,185820,3495
6,1.4405832290649414,2026-03-06T00:36:17.246096,123.55,0.0,7.25,19.85,9.29,0.0,0.0,180.26,5.49,15.342,14.815,RIGHT,1.43,1.478,"CMD,14.8,1.48",3.453,0.4087,2.17,1.316,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,188.9,46,12,dijkstra,0,,,,,,0,,,,281026,181563,3466
7,1.6181912422180176,2026-03-06T00:36:17.423703,123.59,0.0,6.3,19.24,9.11,0.0,0.0,177.61,5.51,15.741,15.342,RIGHT,1.416,1.47,"CMD,15.3,1.47",3.44,0.4124,2.161,1.325,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,186.8,45,8,dijkstra,0,,,,,,0,,,,278841,177590,3434
8,1.7950859069824219,2026-03-06T00:36:17.600598,119.51,0.0,6.24,21.38,9.62,0.0,0.0,176.89,5.53,16.043,15.741,RIGHT,1.406,1.459,"CMD,15.7,1.46",3.43,0.4153,2.154,1.331,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,1,187.7,54,8,dijkstra,0,,,,,,0,,,,269374,173387,3469
9,1.969048023223877,2026-03-06T00:36:17.774560,119.46,0.0,5.49,19.29,9.34,0.0,0.0,172.96,5.55,16.271,16.043,RIGHT,1.399,1.446,"CMD,16.0,1.45",3.423,0.4174,2.149,1.336,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,1,194.1,43,11,dijkstra,0,,,,,,0,,,,275216,171869,3449
10,2.153252363204956,2026-03-06T00:36:17.958765,126.03,0.0,6.22,21.3,11.07,0.0,0.0,184.2,5.54,16.444,16.271,RIGHT,1.393,1.433,"CMD,16.3,1.43",3.418,0.4191,2.145,1.34,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,1,196.2,56,6,dijkstra,0,,,,,,0,,,,254195,157741,3098
11,2.333916187286377,2026-03-06T00:36:18.139428,124.25,0.0,6.01,20.14,10.12,0.0,0.0,180.66,5.54,16.575,16.444,RIGHT,1.389,1.419,"CMD,16.4,1.42",3.414,0.4203,2.142,1.343,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,1,191.0,42,8,dijkstra,0,,,,,,0,,,,268445,166247,3398
12,2.5110504627227783,2026-03-06T00:36:18.316563,119.61,0.0,6.76,20.22,9.16,0.0,1.0,177.13,5.55,16.673,16.575,RIGHT,1.386,1.408,"CMD,16.6,1.41",3.411,0.4212,2.139,1.345,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,1,187.2,37,9,dijkstra,0,,,,,,0,,,,290871,168704,3310
13,2.6851558685302734,2026-03-06T00:36:18.490668,116.38,0.0,7.34,21.24,9.17,0.0,1.0,174.11,5.56,16.748,16.673,RIGHT,1.383,1.4,"CMD,16.7,1.40",3.408,0.4219,2.138,1.347,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,1,188.5,56,8,dijkstra,0,,,,,,0,,,,290413,165855,3314
14,2.85646390914917,2026-03-06T00:36:18.661976,114.59,0.0,7.01,20.39,9.06,0.0,1.05,171.31,5.58,16.805,16.748,RIGHT,1.381,1.394,"CMD,16.7,1.39",3.406,0.4224,2.136,1.348,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,1,190.2,43,9,dijkstra,0,,,,,,0,,,,292563,163251,3316
15,3.027798652648926,2026-03-06T00:36:18.833311,117.97,0.0,5.32,19.32,9.19,0.0,0.0,171.33,5.6,16.848,16.805,RIGHT,1.38,1.39,"CMD,16.8,1.39",3.405,0.4229,2.135,1.349,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,1,191.5,51,10,dijkstra,0,,,,,,0,,,,291729,160724,3345
16,3.2081849575042725,2026-03-06T00:36:19.013697,125.11,0.0,6.16,19.43,9.23,0.0,1.0,180.39,5.59,16.88,16.848,RIGHT,1.379,1.386,"CMD,16.8,1.39",3.404,0.4232,2.135,1.35,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,1,194.1,44,7,dijkstra,0,,,,,,0,,,,290091,157734,3270
17,3.3832616806030273,2026-03-06T00:36:19.188774,120.61,0.0,6.01,18.02,11.01,0.0,0.0,175.08,5.6,16.904,16.88,RIGHT,1.378,1.384,"CMD,16.9,1.38",3.403,0.4234,2.134,1.35,1,0.9497,0,NORMAL,30.69,-0.371,1,1,1,1,1,193.4,32,9,dijkstra,0,,,,,,0,,,,277277,155521,3253
18,3.5641930103302,2026-03-06T00:36:19.369705,125.15,0.0,7.38,16.49,11.59,0.0,0.0,180.93,5.6,16.923,16.904,RIGHT,1.377,1.382,"CMD,16.9,1.38",3.403,0.4236,2.134,1.35,1,0.9407,0,NORMAL,29.983,-0.402,1,1,1,1,1,194.8,22,6,dijkstra,0,,,,,,0,,,,278167,150894,3247
19,3.7359871864318848,2026-03-06T00:36:19.541500,120.37,0.0,6.27,16.19,10.14,0.0,0.0,171.79,5.61,16.937,16.923,RIGHT,1.377,1.38,"CMD,16.9,1.38",3.402,0.4237,2.133,1.351,1,0.9262,0,NORMAL,30.981,-0.397,1,1,1,1,1,195.4,20,6,dijkstra,0,,,,,,0,,,,259192,144965,2968
20,3.9147939682006836,2026-03-06T00:36:19.720306,123.03,0.0,6.45,18.46,10.21,0.0,0.0,178.81,5.61,16.947,16.937,RIGHT,1.377,1.379,"CMD,16.9,1.38",3.402,0.4238,2.133,1.351,1,0.9044,0,NORMAL,33.188,-0.369,1,1,1,1,1,190.1,41,9,dijkstra,0,,,,,,0,,,,281440,148925,3169
21,4.095921039581299,2026-03-06T00:36:19.901433,125.06,0.0,6.01,18.5,10.36,0.0,0.0,181.13,5.6,16.955,16.947,RIGHT,1.376,1.378,"CMD,16.9,1.38",3.402,0.4239,2.133,1.351,1,0.9677,0,NORMAL,34.278,-0.344,1,1,1,1,1,189.5,47,9,dijkstra,0,,,,,,0,,,,281241,146652,3134
22,4.275525808334351,2026-03-06T00:36:20.081038,125.04,0.0,6.01,18.2,11.23,0.0,1.0,179.6,5.6,16.961,16.955,RIGHT,1.376,1.378,"CMD,17.0,1.38",3.401,0.4239,2.133,1.351,1,0.9541,0,NORMAL,34.987,-0.407,1,1,1,1,1,194.8,41,9,dijkstra,0,,,,,,0,,,,271229,143967,3139
23,4.451685190200806,2026-03-06T00:36:20.257197,119.25,0.0,6.44,19.47,10.2,0.0,0.0,176.16,5.6,16.966,16.961,RIGHT,1.376,1.377,"CMD,17.0,1.38",3.401,0.424,2.133,1.351,1,0.9236,0,NORMAL,36.76,-0.43,1,1,1,1,1,197.2,34,8,dijkstra,0,,,,,,0,,,,254744,138334,3037
24,4.634813547134399,2026-03-06T00:36:20.440326,129.09,0.0,5.0,20.36,9.12,0.0,0.0,183.13,5.6,16.969,16.966,RIGHT,1.376,1.377,"CMD,17.0,1.38",3.401,0.424,2.133,1.351,1,0.8078,0,NORMAL,40.886,-0.509,1,1,1,1,1,213.2,51,6,dijkstra,0,,,,,,0,,,,206638,129087,2963
25,4.804577112197876,2026-03-06T00:36:20.610089,119.84,0.0,6.57,16.01,8.01,0.0,1.0,169.76,5.61,16.972,16.969,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.424,2.133,1.352,1,0.8468,0,NORMAL,44.675,-0.713,1,1,1,1,1,210.7,23,6,dijkstra,0,,,,,,0,,,,194308,123370,2489
26,4.986953973770142,2026-03-06T00:36:20.792466,128.44,0.0,7.13,16.51,9.17,0.0,0.0,181.37,5.61,16.974,16.972,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.424,2.133,1.352,1,0.7595,0,NORMAL,45.365,-0.528,1,1,1,1,1,204.8,24,6,dijkstra,0,,,,,,0,,,,228521,134159,2929
27,5.162752389907837,2026-03-06T00:36:20.968265,120.53,0.0,6.01,19.41,11.26,0.0,0.0,175.8,5.61,16.976,16.974,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.8984,0,NORMAL,47.866,-0.298,1,1,1,1,1,205.6,32,7,dijkstra,0,,,,,,0,,,,239761,133734,3056
28,5.328448534011841,2026-03-06T00:36:21.133961,114.16,0.0,5.23,16.55,9.01,0.0,1.0,165.7,5.62,16.977,16.976,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.9139,0,NORMAL,51.406,-0.258,1,1,1,1,1,193.2,27,8,dijkstra,0,,,,,,0,,,,251352,136228,3088
29,5.4911510944366455,2026-03-06T00:36:21.296663,119.68,0.0,5.63,17.37,1.0,0.0,0.0,162.7,5.64,16.978,16.977,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.9516,0,NORMAL,51.071,-0.206,1,1,1,1,1,107.2,37,9,dijkstra,0,,,,,,0,,,,246341,134511,3021
30,5.666579961776733,2026-03-06T00:36:21.472092,121.73,0.0,5.65,16.01,11.01,0.0,0.0,175.43,5.65,16.978,16.978,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9247,0,NORMAL,50.971,-0.102,1,1,1,1,1,181.7,23,7,dijkstra,0,,,,,,0,,,,239198,132437,2572
31,5.827994346618652,2026-03-06T00:36:21.633507,119.91,0.0,5.18,15.15,1.07,0.0,0.0,161.41,5.66,16.979,16.978,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9556,0,NORMAL,50.835,-0.057,1,1,1,1,1,130.1,17,8,dijkstra,0,,,,,,0,,,,235673,130510,2687
32,6.0028204917907715,2026-03-06T00:36:21.808333,123.79,0.0,5.54,16.18,10.12,0.0,0.0,174.83,5.67,16.979,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9367,0,NORMAL,50.621,-0.039,1,1,1,1,1,168.6,29,7,dijkstra,0,,,,,,0,,,,233917,130873,2928
33,6.176547288894653,2026-03-06T00:36:21.982060,122.37,0.0,6.31,16.23,9.41,0.0,0.0,172.67,5.69,16.979,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9553,0,NORMAL,50.381,-0.054,1,1,1,1,1,194.9,37,8,dijkstra,0,,,,,,0,,,,236086,130407,2921
34,6.34423041343689,2026-03-06T00:36:22.149743,116.6,0.0,5.0,15.48,10.01,0.0,0.0,167.68,5.7,16.98,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9259,0,NORMAL,50.144,-0.099,1,1,1,1,1,201.8,26,6,dijkstra,0,,,,,,0,,,,237271,129634,2566
35,6.521136522293091,2026-03-06T00:36:22.326649,122.89,0.0,6.28,16.35,10.13,0.0,0.0,176.91,5.71,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9699,0,NORMAL,50.045,-0.109,1,1,1,1,1,200.7,25,7,dijkstra,0,,,,,,0,,,,239861,129141,2728
36,6.695450305938721,2026-03-06T00:36:22.500963,123.82,0.0,5.65,14.52,10.11,0.0,0.0,174.31,5.71,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.97,0,NORMAL,50.0,-0.152,1,1,1,1,1,200.2,25,8,dijkstra,0,,,,,,0,,,,239634,128350,2591
37,6.8693389892578125,2026-03-06T00:36:22.674851,123.61,0.0,8.01,15.01,9.14,0.0,0.0,173.89,5.72,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.969,0,NORMAL,50.038,-0.135,1,1,1,1,1,200.1,20,7,dijkstra,0,,,,,,0,,,,242862,127986,2583
38,7.0394980907440186,2026-03-06T00:36:22.845010,120.12,0.0,6.01,14.28,10.14,0.0,0.0,170.16,5.72,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9675,0,NORMAL,50.135,-0.096,1,1,1,1,1,200.6,19,7,dijkstra,0,,,,,,0,,,,243691,127404,2598
39,7.212351083755493,2026-03-06T00:36:23.017863,120.22,0.0,7.45,14.09,10.13,0.0,0.0,171.85,5.73,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9648,0,NORMAL,50.361,-0.127,1,1,1,1,1,200.7,21,9,dijkstra,0,,,,,,0,,,,247138,126785,2683
40,7.381977081298828,2026-03-06T00:36:23.187489,122.26,0.0,5.4,14.44,9.14,0.0,0.0,169.63,5.74,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9577,0,NORMAL,50.723,-0.141,1,1,1,1,1,200.8,13,6,dijkstra,0,,,,,,0,,,,252211,126121,2605
41,7.552004814147949,2026-03-06T00:36:23.357517,121.88,0.0,5.17,12.57,10.17,0.0,0.0,170.03,5.75,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9774,0,NORMAL,50.949,-0.107,1,1,1,1,1,200.7,15,7,dijkstra,0,,,,,,0,,,,253328,125675,2592
42,7.71728253364563,2026-03-06T00:36:23.522795,116.86,0.0,6.38,13.37,10.14,0.0,0.0,165.28,5.76,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9445,0,NORMAL,51.553,-0.156,1,1,1,1,1,200.5,17,6,dijkstra,0,,,,,,0,,,,245451,124621,2638
43,7.887451648712158,2026-03-06T00:36:23.692964,119.19,0.0,6.32,14.01,9.01,0.0,0.0,170.17,5.76,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9095,0,NORMAL,51.763,0.094,1,1,1,1,1,200.4,17,6,dijkstra,0,,,,,,0,,,,227357,125348,2628
44,8.05060338973999,2026-03-06T00:36:23.856115,122.65,0.0,5.97,14.14,0.0,0.0,1.06,163.15,5.77,17.314,16.98,RIGHT,1.375,1.375,"CMD,17.0,1.38",4.0,0.4508,2.036,1.338,1,0.9607,0,NORMAL,51.825,0.185,1,1,1,1,1,172.9,11,5,dijkstra,0,,,,,,0,,,,230031,125529,2625
45,8.217546939849854,2026-03-06T00:36:24.023059,124.72,0.0,6.19,13.2,1.05,0.0,0.0,166.94,5.79,15.148,16.98,RIGHT,1.375,1.375,"CMD,17.0,1.38",4.0,0.2654,2.339,0.814,1,0.8887,0,NORMAL,52.017,0.211,1,1,1,1,1,110.2,15,7,dijkstra,0,,,,,,0,,,,255125,125225,2651
46,8.384850263595581,2026-03-06T00:36:24.190362,117.96,0.0,6.01,13.02,9.01,0.0,1.0,167.3,5.8,13.704,15.148,RIGHT,1.421,1.381,"CMD,15.1,1.38",4.0,0.2654,2.339,0.814,1,0.9176,0,NORMAL,52.263,0.219,1,1,1,1,1,178.3,15,7,dijkstra,0,,,,,,0,,,,239174,125016,2646
47,8.553093671798706,2026-03-06T00:36:24.358606,116.89,0.0,6.39,13.12,11.12,0.0,1.0,168.24,5.81,12.741,13.704,RIGHT,1.457,1.391,"CMD,13.7,1.39",4.0,0.2654,2.339,0.814,1,0.9174,0,NORMAL,52.2,0.246,1,1,1,1,1,199.1,15,7,dijkstra,0,,,,,,0,,,,256265,124564,2675
48,8.722366333007812,2026-03-06T00:36:24.527879,120.74,0.0,6.53,13.35,9.2,0.0,1.02,169.27,5.82,12.1,12.741,RIGHT,1.481,1.405,"CMD,12.7,1.40",4.0,0.2654,2.339,0.814,1,0.9577,0,NORMAL,52.353,0.217,1,1,1,1,1,199.0,19,8,dijkstra,0,,,,,,0,,,,251393,124232,2687
49,8.88443636894226,2026-03-06T00:36:24.689949,114.85,0.0,6.45,13.09,10.2,0.0,0.0,162.07,5.84,11.672,12.1,RIGHT,1.498,1.42,"CMD,12.1,1.42",4.0,0.2654,2.339,0.814,1,0.9477,0,NORMAL,52.286,0.278,1,1,1,1,1,199.5,11,5,dijkstra,0,,,,,,0,,,,261294,124101,2674
50,9.052683353424072,2026-03-06T00:36:24.858195,117.24,0.0,6.34,14.45,9.14,0.0,0.0,168.25,5.85,11.387,11.672,STRAIGHT,1.5,1.436,"CMD,11.7,1.44",4.0,0.2654,2.339,0.814,1,0.961,0,NORMAL,53.423,0.215,1,1,1,1,1,198.8,23,8,dijkstra,0,,,,,,0,,,,256793,123219,2684
51,9.210428476333618,2026-03-06T00:36:25.015941,118.0,0.0,6.04,14.71,1.0,0.0,0.0,157.75,5.88,11.197,11.387,STRAIGHT,1.5,1.451,"CMD,11.4,1.45",4.0,0.2654,2.339,0.814,1,0.9761,0,NORMAL,53.6,0.207,1,1,1,1,1,111.3,15,7,dijkstra,0,,,,,,0,,,,257559,122888,2706
52,9.373210668563843,2026-03-06T00:36:25.178723,114.68,0.0,5.11,14.17,10.07,0.0,0.0,162.78,5.89,11.07,11.197,STRAIGHT,1.5,1.467,"CMD,11.2,1.47",4.0,0.2654,2.339,0.814,1,0.9628,0,NORMAL,53.761,0.238,1,1,1,1,1,171.3,19,8,dijkstra,0,,,,,,0,,,,260851,122420,2667
53,9.541456460952759,2026-03-06T00:36:25.346969,120.63,0.0,5.14,13.1,9.2,0.0,0.0,168.25,5.91,10.985,11.07,STRAIGHT,1.5,1.482,"CMD,11.1,1.48",4.0,0.2654,2.339,0.814,1,0.9745,0,NORMAL,54.071,0.234,1,1,1,1,1,197.2,17,7,dijkstra,0,,,,,,0,,,,261393,122158,2655
54,9.711099624633789,2026-03-06T00:36:25.516612,119.5,0.0,5.93,14.14,9.12,0.0,1.0,169.64,5.91,10.929,10.985,STRAIGHT,1.5,1.492,"CMD,11.0,1.49",4.0,0.2654,2.339,0.814,1,0.9839,0,NORMAL,54.128,0.248,1,1,1,1,1,197.1,23,9,dijkstra,0,,,,,,0,,,,261506,122228,2653
55,9.882267236709595,2026-03-06T00:36:25.687779,121.91,0.0,6.44,14.15,9.11,0.0,1.0,171.17,5.92,10.891,10.929,STRAIGHT,1.5,1.497,"CMD,10.9,1.50",4.0,0.2654,2.339,0.814,1,0.9791,0,NORMAL,54.229,0.282,1,1,1,1,1,196.8,19,9,dijkstra,0,,,,,,0,,,,263279,122215,2704
56,10.041505336761475,2026-03-06T00:36:25.847017,119.03,0.0,6.5,14.7,1.0,0.0,0.0,159.24,5.94,8.368,10.891,STRAIGHT,1.5,1.5,"CMD,10.9,1.50",4.0,0.0806,2.701,0.297,1,0.9691,0,NORMAL,54.511,0.254,1,1,1,1,1,106.2,17,7,dijkstra,0,,,,,,0,,,,261233,122516,2986
57,10.203052282333374,2026-03-06T00:36:26.008565,112.67,0.0,5.11,14.1,10.1,0.0,0.0,161.55,5.95,6.686,8.368,STRAIGHT,1.5,1.5,"CMD,8.4,1.50",4.0,0.0806,2.701,0.297,1,0.9573,0,NORMAL,55.749,0.24,1,1,1,1,1,175.6,21,10,dijkstra,0,,,,,,0,,,,264229,123017,3025
58,10.367292881011963,2026-03-06T00:36:26.172805,113.13,0.0,7.01,15.56,11.22,0.0,0.0,164.24,5.95,5.564,6.686,STRAIGHT,1.5,1.5,"CMD,6.7,1.50",4.0,0.0806,2.701,0.297,1,0.9775,0,NORMAL,55.951,0.23,1,1,1,1,1,195.4,21,9,dijkstra,0,,,,,,0,,,,264170,123699,2959
59,10.532222509384155,2026-03-06T00:36:26.337735,114.94,0.0,6.33,14.16,11.18,0.0,0.0,164.93,5.96,4.816,5.564,STRAIGHT,1.5,1.5,"CMD,5.6,1.50",4.0,0.0806,2.701,0.297,1,0.9754,0,NORMAL,55.703,0.236,1,1,1,1,1,195.5,17,7,dijkstra,0,,,,,,0,,,,264804,124606,2922
60,10.707190990447998,2026-03-06T00:36:26.512703,123.63,0.0,5.8,15.27,9.2,0.0,0.0,173.61,5.94,4.318,4.816,STRAIGHT,1.5,1.5,"CMD,4.8,1.50",4.0,0.0806,2.701,0.297,1,0.9777,0,NORMAL,54.838,0.218,1,1,1,1,1,195.6,23,9,dijkstra,0,,,,,,0,,,,263145,124623,3087
61,10.877430200576782,2026-03-06T00:36:26.682943,119.96,0.0,6.4,14.21,10.17,0.0,1.05,170.24,5.95,3.986,4.318,STRAIGHT,1.5,1.5,"CMD,4.3,1.50",4.0,0.0806,2.701,0.297,1,0.9809,0,NORMAL,54.205,0.203,1,1,1,1,1,195.7,19,9,dijkstra,0,,,,,,0,,,,262401,125236,3139
62,11.050642967224121,2026-03-06T00:36:26.856155,121.22,0.0,6.23,15.24,11.23,0.0,0.0,173.21,5.95,3.764,3.986,STRAIGHT,1.5,1.5,"CMD,4.0,1.50",4.0,0.0806,2.701,0.297,1,0.9763,0,NORMAL,53.225,0.192,1,1,1,1,1,195.4,25,11,dijkstra,0,,,,,,0,,,,260934,125291,3180
63,11.212778091430664,2026-03-06T00:36:27.018290,121.42,0.0,6.27,14.01,1.0,0.0,0.0,161.13,5.96,3.622,3.764,STRAIGHT,1.5,1.5,"CMD,3.8,1.50",4.0,0.081,2.654,0.289,1,0.973,0,NORMAL,53.334,0.166,1,1,1,1,1,111.8,19,9,dijkstra,0,,,,,,0,,,,257879,124443,3176
64,11.381096601486206,2026-03-06T00:36:27.186609,116.91,0.0,6.45,13.28,11.24,0.0,0.0,168.32,5.97,3.527,3.622,STRAIGHT,1.5,1.5,"CMD,3.6,1.50",4.0,0.081,2.654,0.289,1,0.9717,0,NORMAL,52.688,0.138,1,1,1,1,1,54.8,21,9,dijkstra,0,,,,,,0,,,,260573,126092,3192
65,11.550260543823242,2026-03-06T00:36:27.355773,118.95,0.0,6.17,15.17,10.01,0.0,0.0,169.16,5.97,3.464,3.527,STRAIGHT,1.5,1.5,"CMD,3.5,1.50",4.0,0.081,2.654,0.289,1,0.9667,0,NORMAL,52.614,0.109,1,1,1,1,1,198.3,21,9,dijkstra,0,,,,,,0,,,,264335,127093,3326
66,11.718023300170898,2026-03-06T00:36:27.523536,117.61,0.0,6.09,14.6,9.17,0.0,0.0,167.76,5.98,3.422,3.464,STRAIGHT,1.5,1.5,"CMD,3.5,1.50",4.0,0.081,2.654,0.289,1,0.9606,0,NORMAL,53.96,0.045,1,1,1,1,1,195.9,23,10,dijkstra,0,,,,,,0,,,,266213,128705,3545
67,11.88629412651062,2026-03-06T00:36:27.691806,119.06,0.0,6.21,14.27,9.04,0.0,0.0,167.27,5.98,3.394,3.422,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9602,0,NORMAL,55.299,0.012,1,1,1,1,1,196.3,21,10,dijkstra,0,,,,,,0,,,,264191,129146,3603
68,12.059547424316406,2026-03-06T00:36:27.865060,123.59,0.0,6.22,15.29,10.18,0.0,0.0,173.25,5.98,3.375,3.394,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9652,0,NORMAL,54.364,-0.011,1,1,1,1,1,196.1,19,8,dijkstra,0,,,,,,0,,,,267739,132448,3941
69,12.23188591003418,2026-03-06T00:36:28.037398,121.46,0.0,7.01,15.16,10.35,0.0,0.0,172.34,5.98,3.363,3.375,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9736,0,NORMAL,53.449,-0.034,1,1,1,1,1,195.5,23,11,dijkstra,0,,,,,,0,,,,270435,131274,3732
70,12.407689809799194,2026-03-06T00:36:28.213202,124.94,0.0,6.16,15.22,10.01,0.0,0.0,175.8,5.97,3.354,3.363,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9453,0,NORMAL,52.244,-0.041,1,1,1,1,1,195.6,21,9,dijkstra,0,,,,,,0,,,,282081,130088,3671
71,12.584694385528564,2026-03-06T00:36:28.390207,125.23,0.0,6.28,16.52,9.17,0.0,0.0,177.0,5.96,3.349,3.354,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9671,0,NORMAL,51.169,-0.066,1,1,1,1,1,195.6,19,8,dijkstra,0,,,,,,0,,,,286924,133147,3929
72,12.757850885391235,2026-03-06T00:36:28.563363,120.04,0.0,6.45,16.1,11.18,0.0,0.0,173.16,5.95,3.345,3.349,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",4.0,0.081,2.654,0.289,1,0.9679,0,NORMAL,50.087,-0.095,1,1,1,1,1,195.7,19,8,dijkstra,0,,,,,,0,,,,284753,133580,3933
73,12.932606220245361,2026-03-06T00:36:28.738118,122.17,0.0,6.52,15.09,10.4,0.0,0.0,174.76,5.94,3.343,3.345,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",4.0,0.081,2.654,0.289,1,0.9689,0,NORMAL,49.005,-0.12,1,1,1,1,1,196.1,19,9,dijkstra,0,,,,,,0,,,,284602,135328,3954
