frame_id,timestamp,wall_clock,t_segmentation,t_detection,t_bev,t_skeleton,t_pathfinding,t_gps_fusion,t_command,t_total_pipeline,fps,heading_raw_deg,heading_smoothed_deg,command,speed_raw_mps,speed_smoothed_mps,serial_cmd,pp_lookahead_m,pp_kappa_cmd_m_inv,pp_target_x_m,pp_target_y_m,pp_valid_path,seg_iou,seg_unstable_frames,stability_mode,stab_corr_px,stab_corr_deg,has_candidate_path,has_model_path,has_control_path,has_path,num_paths,best_path_length_px,num_graph_nodes,num_graph_edges,planner_mode,num_detections,min_obstacle_dist_m,detection_classes,detection_distances,gps_lat,gps_lon,gps_fix_quality,gps_wp_name,gps_wp_dist_m,gps_correction_deg,sidewalk_mask_pixels,bev_mask_pixels,skeleton_pixels
0,0.27838754653930664,2026-03-06T00:42:16.849916,127.64,0.0,5.04,25.7,1.0,0.0,0.0,177.67,0.0,6.635,6.635,STRAIGHT,1.5,1.5,"CMD,6.6,1.50",3.129,0.5029,1.937,1.541,1,1.0,0,NORMAL,0.0,0.0,1,1,1,1,1,221.5,62,9,dfs,0,,,,,,0,,,,285973,206848,4517
1,0.4486861228942871,2026-03-06T00:42:17.020215,111.27,0.0,6.17,21.27,9.16,0.0,0.0,170.3,5.87,9.744,8.19,STRAIGHT,1.5,1.5,"CMD,8.2,1.50",3.491,0.3972,2.198,1.29,1,0.9494,0,NORMAL,2.595,-0.068,1,1,1,1,1,187.1,62,10,dfs,0,,,,,,0,,,,275006,198831,4134
2,0.625199556350708,2026-03-06T00:42:17.196728,118.01,0.0,7.15,20.68,10.39,0.0,1.0,176.51,5.77,11.816,9.744,STRAIGHT,1.5,1.5,"CMD,9.7,1.50",3.491,0.3972,2.198,1.29,1,0.9539,0,NORMAL,6.142,-0.139,1,1,1,1,1,201.2,69,9,dfs,0,,,,,,0,,,,282699,195713,3677
3,0.8016669750213623,2026-03-06T00:42:17.373196,115.59,0.0,6.05,23.36,11.17,0.0,0.0,176.47,5.73,13.198,11.816,STRAIGHT,1.5,1.5,"CMD,11.8,1.50",3.491,0.3972,2.198,1.29,1,0.9759,0,NORMAL,8.447,-0.095,1,1,1,1,1,198.1,64,10,dfs,0,,,,,,0,,,,283233,192245,3637
4,0.9752349853515625,2026-03-06T00:42:17.546764,115.1,0.0,7.24,20.48,9.18,0.0,1.0,173.57,5.74,14.119,13.198,RIGHT,1.47,1.494,"CMD,13.2,1.49",3.491,0.3972,2.198,1.29,1,0.968,0,NORMAL,9.224,-0.087,1,1,1,1,1,196.3,67,10,dfs,0,,,,,,0,,,,276198,184819,3541
5,1.1473071575164795,2026-03-06T00:42:17.718836,116.95,0.0,6.08,20.06,10.32,0.0,0.0,172.07,5.75,14.815,14.119,RIGHT,1.447,1.486,"CMD,14.1,1.49",3.469,0.4037,2.182,1.305,1,0.9631,0,NORMAL,11.876,-0.009,1,1,1,1,1,191.4,60,10,dfs,0,,,,,,0,,,,279873,185820,3495
6,1.321021556854248,2026-03-06T00:42:17.892550,115.48,0.0,7.03,19.46,11.49,0.0,0.0,173.71,5.75,15.342,14.815,RIGHT,1.43,1.478,"CMD,14.8,1.48",3.453,0.4087,2.17,1.316,1,0.9653,0,NORMAL,15.547,0.029,1,1,1,1,1,188.9,46,12,dfs,0,,,,,,0,,,,281026,181563,3466
7,1.4920623302459717,2026-03-06T00:42:18.063591,117.21,0.0,5.15,19.24,9.17,0.0,0.0,171.04,5.77,15.741,15.342,RIGHT,1.416,1.47,"CMD,15.3,1.47",3.44,0.4124,2.161,1.325,1,0.9705,0,NORMAL,19.901,0.066,1,1,1,1,1,186.8,45,8,dfs,0,,,,,,0,,,,278841,177590,3434
8,1.660536766052246,2026-03-06T00:42:18.232066,112.17,0.0,6.05,20.21,10.08,0.0,0.0,168.47,5.79,16.043,15.741,RIGHT,1.406,1.459,"CMD,15.7,1.46",3.43,0.4153,2.154,1.331,1,0.9549,0,NORMAL,22.382,0.153,1,1,1,1,1,187.7,54,8,dfs,0,,,,,,0,,,,269374,173387,3469
9,1.8317270278930664,2026-03-06T00:42:18.403256,114.54,0.0,5.78,20.75,10.31,0.0,0.0,171.19,5.79,16.271,16.043,RIGHT,1.399,1.446,"CMD,16.0,1.45",3.423,0.4174,2.149,1.336,1,0.9574,0,NORMAL,22.308,0.191,1,1,1,1,1,194.1,43,11,dfs,0,,,,,,0,,,,275216,171869,3449
10,2.0031003952026367,2026-03-06T00:42:18.574629,116.24,0.0,6.14,19.56,9.17,0.0,0.0,170.37,5.8,16.444,16.271,RIGHT,1.393,1.433,"CMD,16.3,1.43",3.418,0.4191,2.145,1.34,1,0.9126,0,NORMAL,24.093,0.198,1,1,1,1,1,196.2,56,6,dfs,0,,,,,,0,,,,254195,157741,3098
11,2.171994924545288,2026-03-06T00:42:18.743524,115.17,0.0,6.65,19.23,10.14,0.0,0.0,168.89,5.81,16.575,16.444,RIGHT,1.389,1.419,"CMD,16.4,1.42",3.414,0.4203,2.142,1.343,1,0.9187,0,NORMAL,26.949,0.151,1,1,1,1,1,191.0,42,8,dfs,0,,,,,,0,,,,268445,166247,3398
12,2.3431005477905273,2026-03-06T00:42:18.914630,116.17,0.0,5.46,20.06,11.18,0.0,0.0,171.11,5.81,16.673,16.575,RIGHT,1.386,1.408,"CMD,16.6,1.41",3.411,0.4212,2.139,1.345,1,0.9053,0,NORMAL,27.608,-0.033,1,1,1,1,1,187.2,37,9,dfs,0,,,,,,0,,,,290871,168704,3310
13,2.512091636657715,2026-03-06T00:42:19.083621,111.55,0.0,5.64,21.36,10.77,0.0,0.0,168.99,5.82,16.748,16.673,RIGHT,1.383,1.4,"CMD,16.7,1.40",3.408,0.4219,2.138,1.347,1,0.9772,0,NORMAL,27.28,-0.129,1,1,1,1,1,188.5,56,8,dfs,0,,,,,,0,,,,290413,165855,3314
14,2.6885175704956055,2026-03-06T00:42:19.260046,118.02,0.0,6.42,19.12,12.22,0.0,0.0,176.43,5.81,16.805,16.748,RIGHT,1.381,1.394,"CMD,16.7,1.39",3.406,0.4224,2.136,1.348,1,0.9651,0,NORMAL,27.009,-0.247,1,1,1,1,1,190.2,43,9,dfs,0,,,,,,0,,,,292563,163251,3316
15,2.8563499450683594,2026-03-06T00:42:19.427879,110.49,0.0,6.17,20.38,10.14,0.0,0.0,167.83,5.82,16.848,16.805,RIGHT,1.38,1.39,"CMD,16.8,1.39",3.405,0.4229,2.135,1.349,1,0.9677,0,NORMAL,28.283,-0.337,1,1,1,1,1,191.5,51,10,dfs,0,,,,,,0,,,,291729,160724,3345
16,3.0266904830932617,2026-03-06T00:42:19.598219,114.07,0.0,5.33,20.25,10.49,0.0,0.0,169.34,5.82,16.88,16.848,RIGHT,1.379,1.386,"CMD,16.8,1.39",3.404,0.4232,2.135,1.35,1,0.9523,0,NORMAL,29.803,-0.353,1,1,1,1,1,194.1,44,7,dfs,0,,,,,,0,,,,290091,157734,3270
17,3.195971965789795,2026-03-06T00:42:19.767501,114.39,0.0,6.22,17.03,10.19,0.0,0.0,169.28,5.83,16.904,16.88,RIGHT,1.378,1.384,"CMD,16.9,1.38",3.403,0.4234,2.134,1.35,1,0.9497,0,NORMAL,30.69,-0.371,1,1,1,1,1,193.4,32,9,dfs,0,,,,,,0,,,,277277,155521,3253
18,3.359489917755127,2026-03-06T00:42:19.931019,111.82,0.0,6.13,16.13,10.17,0.0,0.0,163.52,5.84,16.923,16.904,RIGHT,1.377,1.382,"CMD,16.9,1.38",3.403,0.4236,2.134,1.35,1,0.9407,0,NORMAL,29.983,-0.402,1,1,1,1,1,194.8,22,6,dfs,0,,,,,,0,,,,278167,150894,3247
19,3.532956838607788,2026-03-06T00:42:20.104486,117.57,0.0,7.27,18.32,11.6,0.0,0.0,173.47,5.84,16.937,16.923,RIGHT,1.377,1.38,"CMD,16.9,1.38",3.402,0.4237,2.133,1.351,1,0.9262,0,NORMAL,30.981,-0.397,1,1,1,1,1,195.4,20,6,dfs,0,,,,,,0,,,,259192,144965,2968
20,3.710597276687622,2026-03-06T00:42:20.282126,123.73,0.0,5.09,18.49,9.1,0.0,0.0,177.64,5.83,16.947,16.937,RIGHT,1.377,1.379,"CMD,16.9,1.38",3.402,0.4238,2.133,1.351,1,0.9044,0,NORMAL,33.188,-0.369,1,1,1,1,1,190.1,41,9,dfs,0,,,,,,0,,,,281440,148925,3169
21,3.8841967582702637,2026-03-06T00:42:20.455726,117.41,0.0,6.18,19.14,11.18,0.0,0.0,173.6,5.82,16.955,16.947,RIGHT,1.376,1.378,"CMD,16.9,1.38",3.402,0.4239,2.133,1.351,1,0.9677,0,NORMAL,34.278,-0.344,1,1,1,1,1,189.5,47,9,dfs,0,,,,,,0,,,,281241,146652,3134
22,4.055591106414795,2026-03-06T00:42:20.627120,116.43,0.0,5.58,20.66,9.16,0.0,0.0,170.39,5.82,16.961,16.955,RIGHT,1.376,1.378,"CMD,17.0,1.38",3.401,0.4239,2.133,1.351,1,0.9541,0,NORMAL,34.987,-0.407,1,1,1,1,1,194.8,41,9,dfs,0,,,,,,0,,,,271229,143967,3139
23,4.218024253845215,2026-03-06T00:42:20.789553,111.25,0.0,5.56,17.26,10.14,0.0,0.0,161.41,5.84,16.966,16.961,RIGHT,1.376,1.377,"CMD,17.0,1.38",3.401,0.424,2.133,1.351,1,0.9236,0,NORMAL,36.76,-0.43,1,1,1,1,1,197.2,34,8,dfs,0,,,,,,0,,,,254744,138334,3037
24,4.370198011398315,2026-03-06T00:42:20.941727,105.08,0.0,6.39,15.11,6.07,0.0,0.0,152.17,5.87,16.969,16.966,RIGHT,1.376,1.377,"CMD,17.0,1.38",3.401,0.424,2.133,1.351,1,0.8078,0,NORMAL,40.886,-0.509,1,1,1,1,1,213.2,51,6,dfs,0,,,,,,0,,,,206638,129087,2963
25,4.5529725551605225,2026-03-06T00:42:21.124502,122.37,0.0,7.12,16.59,9.16,0.0,0.0,182.77,5.85,16.972,16.969,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.424,2.133,1.352,1,0.8468,0,NORMAL,44.675,-0.713,1,1,1,1,1,210.7,23,6,dfs,0,,,,,,0,,,,194308,123370,2489
26,4.709397077560425,2026-03-06T00:42:21.280926,104.77,0.0,6.03,16.16,9.07,0.0,1.0,156.42,5.87,16.974,16.972,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.424,2.133,1.352,1,0.7595,0,NORMAL,45.365,-0.528,1,1,1,1,1,204.8,24,6,dfs,0,,,,,,0,,,,228521,134159,2929
27,4.88025426864624,2026-03-06T00:42:21.451783,117.72,0.0,6.02,18.57,11.16,0.0,0.0,170.86,5.87,16.976,16.974,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.8984,0,NORMAL,47.866,-0.298,1,1,1,1,1,205.6,32,7,dfs,0,,,,,,0,,,,239761,133734,3056
28,5.053101062774658,2026-03-06T00:42:21.624630,120.51,0.0,6.12,17.56,9.1,0.0,0.0,171.67,5.87,16.977,16.976,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.9139,0,NORMAL,51.406,-0.258,1,1,1,1,1,193.2,27,8,dfs,0,,,,,,0,,,,251352,136228,3088
29,5.208362817764282,2026-03-06T00:42:21.779892,111.95,0.0,5.16,18.46,1.0,0.0,0.0,155.26,5.88,16.978,16.977,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.133,1.352,1,0.9516,0,NORMAL,51.071,-0.206,1,1,1,1,1,107.2,37,9,dfs,0,,,,,,0,,,,246341,134511,3021
30,5.373009920120239,2026-03-06T00:42:21.944539,112.97,0.0,5.73,16.37,10.06,0.0,0.0,164.65,5.89,16.978,16.978,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9247,0,NORMAL,50.971,-0.102,1,1,1,1,1,181.7,23,7,dfs,0,,,,,,0,,,,239198,132437,2572
31,5.525557041168213,2026-03-06T00:42:22.097086,112.63,0.0,5.46,15.48,1.0,0.0,0.0,152.55,5.92,16.979,16.978,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9556,0,NORMAL,50.835,-0.057,1,1,1,1,1,130.1,17,8,dfs,0,,,,,,0,,,,235673,130510,2687
32,5.690459728240967,2026-03-06T00:42:22.261989,112.44,0.0,7.47,16.43,10.2,0.0,0.0,164.9,5.93,16.979,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9367,0,NORMAL,50.621,-0.039,1,1,1,1,1,168.6,29,7,dfs,0,,,,,,0,,,,233917,130873,2928
33,5.851112127304077,2026-03-06T00:42:22.422641,109.38,0.0,5.6,17.19,10.24,0.0,0.0,160.65,5.95,16.979,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9553,0,NORMAL,50.381,-0.054,1,1,1,1,1,194.9,37,8,dfs,0,,,,,,0,,,,236086,130407,2921
34,6.015020370483398,2026-03-06T00:42:22.586549,113.5,0.0,6.02,15.35,9.2,0.0,0.0,163.91,5.96,16.98,16.979,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9259,0,NORMAL,50.144,-0.099,1,1,1,1,1,201.8,26,6,dfs,0,,,,,,0,,,,237271,129634,2566
35,6.179290533065796,2026-03-06T00:42:22.750819,113.74,0.0,6.38,16.25,9.11,0.0,0.0,164.27,5.97,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9699,0,NORMAL,50.045,-0.109,1,1,1,1,1,200.7,25,7,dfs,0,,,,,,0,,,,239861,129141,2728
36,6.340617895126343,2026-03-06T00:42:22.912147,112.21,0.0,6.23,15.61,9.16,0.0,0.0,161.33,5.98,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.97,0,NORMAL,50.0,-0.152,1,1,1,1,1,200.2,25,8,dfs,0,,,,,,0,,,,239634,128350,2591
37,6.49837327003479,2026-03-06T00:42:23.069902,107.53,0.0,5.43,16.23,9.24,0.0,1.0,157.76,5.99,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.969,0,NORMAL,50.038,-0.135,1,1,1,1,1,200.1,20,7,dfs,0,,,,,,0,,,,242862,127986,2583
38,6.654272556304932,2026-03-06T00:42:23.225802,106.2,0.0,5.43,15.33,9.23,0.0,0.0,154.9,6.01,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9675,0,NORMAL,50.135,-0.096,1,1,1,1,1,200.6,19,7,dfs,0,,,,,,0,,,,243691,127404,2598
39,6.814396142959595,2026-03-06T00:42:23.385925,113.0,0.0,5.44,14.25,9.12,0.0,1.0,160.12,6.03,16.98,16.98,RIGHT,1.376,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9648,0,NORMAL,50.361,-0.127,1,1,1,1,1,200.7,21,9,dfs,0,,,,,,0,,,,247138,126785,2683
40,6.97267484664917,2026-03-06T00:42:23.544204,111.96,0.0,5.4,13.49,9.17,0.0,0.0,158.28,6.04,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9577,0,NORMAL,50.723,-0.141,1,1,1,1,1,200.8,13,6,dfs,0,,,,,,0,,,,252211,126121,2605
41,7.134149789810181,2026-03-06T00:42:23.705679,113.37,0.0,6.22,13.51,9.14,0.0,0.0,160.47,6.05,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9774,0,NORMAL,50.949,-0.107,1,1,1,1,1,200.7,15,7,dfs,0,,,,,,0,,,,253328,125675,2592
42,7.295790672302246,2026-03-06T00:42:23.867320,110.24,0.0,7.18,14.44,11.21,0.0,0.0,161.64,6.06,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9445,0,NORMAL,51.553,-0.156,1,1,1,1,1,200.5,17,6,dfs,0,,,,,,0,,,,245451,124621,2638
43,7.454937219619751,2026-03-06T00:42:24.026466,110.6,0.0,5.03,13.06,10.12,0.0,0.0,159.15,6.08,16.98,16.98,RIGHT,1.375,1.376,"CMD,17.0,1.38",3.401,0.4241,2.132,1.352,1,0.9095,0,NORMAL,51.763,0.094,1,1,1,1,1,200.4,17,6,dfs,0,,,,,,0,,,,227357,125348,2628
44,7.608832836151123,2026-03-06T00:42:24.180362,113.56,0.0,7.7,13.21,1.0,0.0,0.0,153.9,6.1,17.314,16.98,RIGHT,1.375,1.375,"CMD,17.0,1.38",4.0,0.4508,2.036,1.338,1,0.9607,0,NORMAL,51.825,0.185,1,1,1,1,1,172.9,11,5,dfs,0,,,,,,0,,,,230031,125529,2625
45,7.762615919113159,2026-03-06T00:42:24.334145,112.87,0.0,6.13,13.23,1.01,0.0,0.0,152.74,6.12,15.148,16.98,RIGHT,1.375,1.375,"CMD,17.0,1.38",4.0,0.2654,2.339,0.814,1,0.8887,0,NORMAL,52.017,0.211,1,1,1,1,1,110.2,15,7,dfs,0,,,,,,0,,,,255125,125225,2651
46,7.923358917236328,2026-03-06T00:42:24.494888,112.02,0.0,5.29,13.55,12.23,0.0,0.0,160.74,6.13,13.704,15.148,RIGHT,1.421,1.381,"CMD,15.1,1.38",4.0,0.2654,2.339,0.814,1,0.9176,0,NORMAL,52.263,0.219,1,1,1,1,1,178.3,15,7,dfs,0,,,,,,0,,,,239174,125016,2646
47,8.087749719619751,2026-03-06T00:42:24.659279,116.57,0.0,5.58,13.54,10.24,0.0,0.0,164.39,6.13,12.741,13.704,RIGHT,1.457,1.391,"CMD,13.7,1.39",4.0,0.2654,2.339,0.814,1,0.9174,0,NORMAL,52.2,0.246,1,1,1,1,1,199.1,15,7,dfs,0,,,,,,0,,,,256265,124564,2675
48,8.248114585876465,2026-03-06T00:42:24.819643,111.1,0.0,5.4,14.63,9.16,0.0,0.0,160.36,6.15,12.1,12.741,RIGHT,1.481,1.405,"CMD,12.7,1.40",4.0,0.2654,2.339,0.814,1,0.9577,0,NORMAL,52.353,0.217,1,1,1,1,1,199.0,19,8,dfs,0,,,,,,0,,,,251393,124232,2687
49,8.410769939422607,2026-03-06T00:42:24.982299,110.74,0.0,7.15,14.19,11.22,0.0,0.0,160.65,6.17,11.672,12.1,RIGHT,1.498,1.42,"CMD,12.1,1.42",4.0,0.2654,2.339,0.814,1,0.9477,0,NORMAL,52.286,0.278,1,1,1,1,1,199.5,11,5,dfs,0,,,,,,0,,,,261294,124101,2674
50,8.566303968429565,2026-03-06T00:42:25.137833,107.39,0.0,5.06,15.34,9.11,0.0,0.0,155.53,6.19,11.387,11.672,STRAIGHT,1.5,1.436,"CMD,11.7,1.44",4.0,0.2654,2.339,0.814,1,0.961,0,NORMAL,53.423,0.215,1,1,1,1,1,198.8,23,8,dfs,0,,,,,,0,,,,256793,123219,2684
51,8.719485521316528,2026-03-06T00:42:25.291015,112.99,0.0,6.13,13.62,1.0,0.0,0.0,153.18,6.22,11.197,11.387,STRAIGHT,1.5,1.451,"CMD,11.4,1.45",4.0,0.2654,2.339,0.814,1,0.9761,0,NORMAL,53.6,0.207,1,1,1,1,1,111.3,15,7,dfs,0,,,,,,0,,,,257559,122888,2706
52,8.882010459899902,2026-03-06T00:42:25.453539,109.19,0.0,5.41,13.7,10.14,0.0,0.0,162.52,6.22,11.07,11.197,STRAIGHT,1.5,1.467,"CMD,11.2,1.47",4.0,0.2654,2.339,0.814,1,0.9628,0,NORMAL,53.761,0.238,1,1,1,1,1,171.3,19,8,dfs,0,,,,,,0,,,,260851,122420,2667
53,9.04147458076477,2026-03-06T00:42:25.613004,113.24,0.0,5.16,13.24,10.18,0.0,0.0,159.46,6.21,10.985,11.07,STRAIGHT,1.5,1.482,"CMD,11.1,1.48",4.0,0.2654,2.339,0.814,1,0.9745,0,NORMAL,54.071,0.234,1,1,1,1,1,197.2,17,7,dfs,0,,,,,,0,,,,261393,122158,2655
54,9.202139139175415,2026-03-06T00:42:25.773668,111.96,0.0,6.28,14.01,10.16,0.0,0.0,160.66,6.24,10.929,10.985,STRAIGHT,1.5,1.492,"CMD,11.0,1.49",4.0,0.2654,2.339,0.814,1,0.9839,0,NORMAL,54.128,0.248,1,1,1,1,1,197.1,23,9,dfs,0,,,,,,0,,,,261506,122228,2653
55,9.361613988876343,2026-03-06T00:42:25.933143,111.1,0.0,6.22,14.29,9.19,0.0,1.04,159.47,6.23,10.891,10.929,STRAIGHT,1.5,1.497,"CMD,10.9,1.50",4.0,0.2654,2.339,0.814,1,0.9791,0,NORMAL,54.229,0.282,1,1,1,1,1,196.8,19,9,dfs,0,,,,,,0,,,,263279,122215,2704
56,9.513408899307251,2026-03-06T00:42:26.084938,113.15,0.0,5.57,13.25,1.11,0.0,0.0,151.79,6.26,8.368,10.891,STRAIGHT,1.5,1.5,"CMD,10.9,1.50",4.0,0.0806,2.701,0.297,1,0.9691,0,NORMAL,54.511,0.254,1,1,1,1,1,106.2,17,7,dfs,0,,,,,,0,,,,261233,122516,2986
57,9.669647216796875,2026-03-06T00:42:26.241176,114.92,0.0,6.04,12.02,6.12,0.0,0.0,156.24,6.28,6.686,8.368,STRAIGHT,1.5,1.5,"CMD,8.4,1.50",4.0,0.0806,2.701,0.297,1,0.9573,0,NORMAL,55.749,0.24,1,1,1,1,1,175.6,21,10,dfs,0,,,,,,0,,,,264229,123017,3025
58,9.841681480407715,2026-03-06T00:42:26.413211,114.02,0.0,5.35,13.37,10.17,0.0,0.0,172.03,6.26,5.564,6.686,STRAIGHT,1.5,1.5,"CMD,6.7,1.50",4.0,0.0806,2.701,0.297,1,0.9775,0,NORMAL,55.951,0.23,1,1,1,1,1,195.4,21,9,dfs,0,,,,,,0,,,,264170,123699,2959
59,9.997657537460327,2026-03-06T00:42:26.569186,107.64,0.0,7.19,14.54,9.17,0.0,0.0,155.98,6.27,4.816,5.564,STRAIGHT,1.5,1.5,"CMD,5.6,1.50",4.0,0.0806,2.701,0.297,1,0.9754,0,NORMAL,55.703,0.236,1,1,1,1,1,195.5,17,7,dfs,0,,,,,,0,,,,264804,124606,2922
60,10.158622741699219,2026-03-06T00:42:26.730152,113.01,0.0,5.45,14.65,9.1,0.0,0.0,160.97,6.26,4.318,4.816,STRAIGHT,1.5,1.5,"CMD,4.8,1.50",4.0,0.0806,2.701,0.297,1,0.9777,0,NORMAL,54.838,0.218,1,1,1,1,1,195.6,23,9,dfs,0,,,,,,0,,,,263145,124623,3087
61,10.320883750915527,2026-03-06T00:42:26.892413,112.17,0.0,6.03,15.07,10.23,0.0,1.0,162.26,6.26,3.986,4.318,STRAIGHT,1.5,1.5,"CMD,4.3,1.50",4.0,0.0806,2.701,0.297,1,0.9809,0,NORMAL,54.205,0.203,1,1,1,1,1,195.7,19,9,dfs,0,,,,,,0,,,,262401,125236,3139
62,10.47824478149414,2026-03-06T00:42:27.049774,107.56,0.0,5.53,15.55,9.22,0.0,0.0,157.36,6.27,3.764,3.986,STRAIGHT,1.5,1.5,"CMD,4.0,1.50",4.0,0.0806,2.701,0.297,1,0.9763,0,NORMAL,53.225,0.192,1,1,1,1,1,195.4,25,11,dfs,0,,,,,,0,,,,260934,125291,3180
63,10.625863313674927,2026-03-06T00:42:27.197392,107.99,0.0,5.32,14.84,0.0,0.0,0.0,146.62,6.29,3.622,3.764,STRAIGHT,1.5,1.5,"CMD,3.8,1.50",4.0,0.081,2.654,0.289,1,0.973,0,NORMAL,53.334,0.166,1,1,1,1,1,111.8,19,9,dfs,0,,,,,,0,,,,257879,124443,3176
64,10.78578805923462,2026-03-06T00:42:27.357317,111.98,0.0,5.61,13.77,10.15,0.0,0.0,159.92,6.3,3.527,3.622,STRAIGHT,1.5,1.5,"CMD,3.6,1.50",4.0,0.081,2.654,0.289,1,0.9717,0,NORMAL,52.688,0.138,1,1,1,1,1,54.8,21,9,dfs,0,,,,,,0,,,,260573,126092,3192
65,10.94001841545105,2026-03-06T00:42:27.511547,105.45,0.0,6.16,15.16,9.08,0.0,0.0,154.23,6.31,3.464,3.527,STRAIGHT,1.5,1.5,"CMD,3.5,1.50",4.0,0.081,2.654,0.289,1,0.9667,0,NORMAL,52.614,0.109,1,1,1,1,1,198.3,21,9,dfs,0,,,,,,0,,,,264335,127093,3326
66,11.102469444274902,2026-03-06T00:42:27.673998,112.19,0.0,6.31,14.68,10.09,0.0,0.0,162.45,6.3,3.422,3.464,STRAIGHT,1.5,1.5,"CMD,3.5,1.50",4.0,0.081,2.654,0.289,1,0.9606,0,NORMAL,53.96,0.045,1,1,1,1,1,195.9,23,10,dfs,0,,,,,,0,,,,266213,128705,3545
67,11.264139175415039,2026-03-06T00:42:27.835668,113.75,0.0,5.36,15.37,9.27,0.0,0.0,161.67,6.29,3.394,3.422,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9602,0,NORMAL,55.299,0.012,1,1,1,1,1,196.3,21,10,dfs,0,,,,,,0,,,,264191,129146,3603
68,11.429070711135864,2026-03-06T00:42:28.000600,115.24,0.0,5.86,14.19,9.16,0.0,1.0,164.93,6.28,3.375,3.394,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9652,0,NORMAL,54.364,-0.011,1,1,1,1,1,196.1,19,8,dfs,0,,,,,,0,,,,267739,132448,3941
69,11.59324049949646,2026-03-06T00:42:28.164769,115.37,0.0,5.05,15.71,9.11,0.0,0.0,163.16,6.28,3.363,3.375,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9736,0,NORMAL,53.449,-0.034,1,1,1,1,1,195.5,23,11,dfs,0,,,,,,0,,,,270435,131274,3732
70,11.749390363693237,2026-03-06T00:42:28.320919,108.58,0.0,6.09,15.19,9.07,0.0,0.0,156.15,6.28,3.354,3.363,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9453,0,NORMAL,52.244,-0.041,1,1,1,1,1,195.6,21,9,dfs,0,,,,,,0,,,,282081,130088,3671
71,11.913281202316284,2026-03-06T00:42:28.484810,110.3,0.0,7.09,17.46,9.29,0.0,0.0,162.88,6.28,3.349,3.354,STRAIGHT,1.5,1.5,"CMD,3.4,1.50",4.0,0.081,2.654,0.289,1,0.9671,0,NORMAL,51.169,-0.066,1,1,1,1,1,195.6,19,8,dfs,0,,,,,,0,,,,286924,133147,3929
72,12.076510429382324,2026-03-06T00:42:28.648040,111.12,0.0,6.11,17.37,11.15,0.0,0.0,163.23,6.27,3.345,3.349,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",4.0,0.081,2.654,0.289,1,0.9679,0,NORMAL,50.087,-0.095,1,1,1,1,1,195.7,19,8,dfs,0,,,,,,0,,,,284753,133580,3933
73,12.236201286315918,2026-03-06T00:42:28.807730,108.29,0.0,6.05,16.48,9.42,0.0,0.0,159.69,6.27,3.343,3.345,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",4.0,0.081,2.654,0.289,1,0.9689,0,NORMAL,49.005,-0.12,1,1,1,1,1,196.1,19,9,dfs,0,,,,,,0,,,,284602,135328,3954
74,12.401631832122803,2026-03-06T00:42:28.973161,115.45,0.0,6.16,15.45,10.13,0.0,0.0,165.43,6.25,3.341,3.343,STRAIGHT,1.5,1.5,"CMD,3.3,1.50",4.0,0.081,2.654,0.289,1,0.9723,0,NORMAL,48.356,-0.15,1,1,1,1,1,196.1,15,7,dfs,0,,,,,,0,,,,287913,135251,3854
